,T,Age,AgeTag,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
338,1.0,0.16,-1.0,-1.0,-125.0,-129.0554096870131,-5.0,6.551348367036029,-38.0,-38.055257807208676,-108.0,-109.74589771769124,-7.6,-12.900375365837238,-108.0,-106.872714159097
243,1.0,0.12,-1.0,1.0,195.0,187.2461704399197,-65.0,-63.55906470220673,116.80000000000001,116.60947757291396,46.8,50.377657309382506,116.80000000000001,114.93461734387996,24.0,25.161194627879812
299,1.0,0.08,-1.0,1.0,195.0,191.19347473377698,-65.0,-68.33545269416632,111.19999999999999,101.14120660420791,41.2,31.992553690963387,111.19999999999999,112.49670666211522,26.0,20.09201963965862
424,1.0,0.04,-1.0,-1.0,-125.0,-137.29861731620338,-5.0,0.4831661295442826,-32.0,-30.352380331690615,-102.0,-104.88575143966926,-24.4,-15.174611293111404,-102.0,-106.43438496223307
168,1.0,0.5,-1.0,1.0,195.0,194.01097602085105,-65.0,-64.76399983502742,170.0,167.06080290115193,100.0,101.02840187258934,170.0,174.12151816503166,5.0,5.610575848674457
474,1.0,0.46,-1.0,-1.0,-125.0,-130.04809652426664,-5.0,-0.9113280846949827,-53.0,-49.27111558304094,-123.0,-115.57047746195624,34.400000000000006,33.28539718368186,-123.0,-126.39614008141812
141,1.0,0.48,-1.0,1.0,195.0,187.97385675105852,-65.0,-71.60091750506277,167.2,154.51384497544484,97.19999999999999,100.74776631958815,167.2,162.9705905655576,5.999999999999993,4.234647200047596
53,1.0,0.48,-1.0,1.0,195.0,185.17598499262348,-65.0,-62.48995487787729,167.2,172.3172154700586,97.19999999999999,92.3692169060433,167.2,170.2324635778879,5.999999999999993,11.831302828486848
155,1.0,0.3,-1.0,1.0,195.0,193.78522903335414,-65.0,-69.24618714421888,142.0,136.4580642885276,72.0,69.1406537667947,142.0,132.68098178713822,15.0,21.81126829558483
47,1.0,0.2,-1.0,1.0,195.0,185.7334786790985,-65.0,-52.170924079198485,128.0,125.71793618334577,58.0,56.848473840017576,128.0,125.5740419188341,20.0,14.877781221728656
143,1.0,0.04,-1.0,1.0,195.0,191.16218683619405,-65.0,-69.96916535141591,105.6,105.95262750690028,35.6,35.80231859232049,105.6,106.71681215573211,28.0,36.859571830197346
5,1.0,0.16,-1.0,1.0,195.0,187.96274117886625,-65.0,-73.85080809576849,122.4,124.00227479568088,52.400000000000006,45.666674979692004,122.4,127.16462354452753,22.0,16.478275490537182
45,1.0,0.04,-1.0,1.0,195.0,199.67730303622764,-65.0,-72.18885957674813,105.6,105.66762794060347,35.6,35.12594853165139,105.6,95.8595408406062,28.0,20.072047948301016
167,1.0,0.2,-1.0,1.0,195.0,197.96358828301035,-65.0,-72.84693468870029,128.0,125.11454093231703,58.0,56.12807674747838,128.0,130.29539548977226,20.0,19.480801864762945
137,1.0,0.46,-1.0,1.0,195.0,201.69119025167328,-65.0,-64.80151384544924,164.4,174.68990658750042,94.4,97.57850230925077,164.4,167.60962516618326,7.0,5.47146968472963
460,1.0,0.02,-1.0,-1.0,-125.0,-125.22047177538306,-5.0,-6.4390220472070485,-31.0,-32.01861968179896,-101.0,-103.59445153491627,-27.200000000000003,-23.62532289405545,-101.0,-104.00965382452802
161,1.0,0.44,-1.0,1.0,195.0,201.48723841070338,-65.0,-61.14120112736717,161.6,163.99894279322987,91.6,98.56237073584587,161.6,156.78447861144227,8.0,12.232903585564165
321,1.0,0.04,-1.0,-1.0,-125.0,-115.76518728497574,-5.0,-2.216165927723247,-32.0,-36.33404563324667,-102.0,-98.84657922597364,-24.4,-22.757877559969426,-102.0,-91.7924882445138
125,1.0,0.26,-1.0,1.0,195.0,192.49207223574447,-65.0,-64.8168532473753,136.4,135.53929298453258,66.4,62.51545862501961,136.4,134.74566455591508,17.000000000000004,17.77047785505042
176,1.0,0.14,-1.0,-1.0,-125.0,-121.52848852674624,-5.0,-8.74139258273585,-37.0,-38.00814769900433,-107.0,-104.61050429746884,-10.399999999999999,-23.325851892039672,-107.0,-95.4067815225079
373,1.0,0.42,-1.0,-1.0,-125.0,-115.38917294801468,-5.0,-8.587560548828677,-51.0,-47.35226215704796,-121.0,-122.62355696906948,28.799999999999997,30.0806117563642,-121.0,-125.2026847600385
211,1.0,0.44,-1.0,1.0,195.0,191.2476534804832,-65.0,-68.64882392068344,161.6,165.1748579880852,91.6,93.87814288424293,161.6,162.45775016744432,8.0,0.5524337047603787
468,1.0,0.4,-1.0,-1.0,-125.0,-124.99418266987243,-5.0,-9.551589972823951,-50.0,-49.24313756187135,-120.0,-120.85934985094066,26.0,27.206540680385235,-120.0,-123.4293020608228
279,1.0,0.04,-1.0,-1.0,-125.0,-118.89764056945096,-5.0,-5.361306517011241,-32.0,-30.425048804553867,-102.0,-99.02244491190584,-24.4,-21.51261985943964,-102.0,-97.35316688937586
85,1.0,0.02,-1.0,1.0,195.0,193.19506576439997,-65.0,-62.88770032783764,102.80000000000001,103.04646070465756,32.8,27.094256808307733,102.80000000000001,103.50220760353422,29.0,20.91970330677726
383,1.0,0.12,-1.0,-1.0,-125.0,-127.35767389686052,-5.0,-9.246034992686376,-36.0,-39.28965831290142,-106.0,-110.19465608838554,-13.200000000000001,-13.483974974931565,-106.0,-102.22949421865935
396,1.0,0.22,-1.0,-1.0,-125.0,-122.69033549912193,-5.0,-7.261369285892513,-41.0,-47.861636421320505,-111.0,-107.59748383577633,0.7999999999999972,-11.90622547180238,-111.0,-108.10100517764425
162,1.0,0.26,-1.0,1.0,195.0,192.20911803360542,-65.0,-65.38258577864418,136.4,127.39150190243686,66.4,65.29240679644245,136.4,139.58033109619095,17.000000000000004,17.62815717184721
129,1.0,0.34,-1.0,1.0,195.0,200.10105510833768,-65.0,-59.72333848653837,147.6,151.84122045040874,77.6,67.24927041772058,147.6,142.34885924616344,12.999999999999993,8.2086694616452
342,1.0,0.12,-1.0,-1.0,-125.0,-133.2245526290233,-5.0,-3.167290589583357,-36.0,-23.28655245605374,-106.0,-106.40731519539185,-13.200000000000001,-16.26926905597553,-106.0,-106.65783474589871
128,1.0,0.4,-1.0,1.0,195.0,199.82118533009094,-65.0,-64.53116381600273,156.0,160.52441515859638,86.0,89.3073891032931,156.0,152.2548035828648,10.0,2.47637334683969
215,1.0,0.2,-1.0,1.0,195.0,194.32923410621206,-65.0,-71.65196929991502,128.0,129.23622227338075,58.0,53.6834367896744,128.0,127.27719821518352,20.0,21.984955856228957
269,1.0,0.04,-1.0,-1.0,-125.0,-124.4711700882118,-5.0,-2.025643251553657,-32.0,-35.699266289700184,-102.0,-101.04679045581842,-24.4,-22.578419266564147,-102.0,-107.84753421700536
151,1.0,0.16,-1.0,1.0,195.0,189.14315245548627,-65.0,-73.80592943556167,122.4,128.3654448038894,52.400000000000006,41.423673745194826,122.4,111.97562165472259,22.0,15.189842178859905
122,1.0,0.34,-1.0,1.0,195.0,193.60902453788336,-65.0,-57.591591423894116,147.6,139.50098199032374,77.6,81.49355835623162,147.6,151.79726857680225,12.999999999999993,17.280599800043568
313,1.0,0.1,-1.0,-1.0,-125.0,-123.66257015573987,-5.0,-6.898732056942881,-35.0,-39.77368695496164,-105.0,-106.30673036887106,-16.0,-18.847539118724743,-105.0,-92.92578958722093
319,-1.0,0.4,-1.0,1.0,-65.0,-60.015770924157906,195.0,191.55501413451884,86.0,92.88501161089178,156.0,158.42070157393727,10.0,10.559772734348707,156.0,160.28410041456473
42,1.0,0.14,-1.0,1.0,195.0,193.9488762454492,-65.0,-54.81580136538933,119.6,109.67756441799055,49.599999999999994,50.18058342846217,119.6,125.05720743689335,22.999999999999996,18.79115013019885
150,1.0,0.18,-1.0,1.0,195.0,202.10057144860062,-65.0,-65.37119884854752,125.19999999999999,118.79747623352209,55.2,46.6197368444017,125.19999999999999,117.09780287792037,21.000000000000004,21.985502469949022
144,1.0,0.3,-1.0,1.0,195.0,199.98762885232765,-65.0,-62.78284258685102,142.0,147.63359680785743,72.0,68.32746327036983,142.0,137.89209032223064,15.0,10.851613603205069
276,1.0,0.02,-1.0,-1.0,-125.0,-130.49874896725464,-5.0,-5.87422111220117,-31.0,-25.169035706149003,-101.0,-97.53727772536296,-27.200000000000003,-32.900289677683666,-101.0,-106.59437557904602
148,1.0,0.32,-1.0,1.0,195.0,196.34138587928965,-65.0,-60.08002599574792,144.8,139.5672212478224,74.8,65.08033333523977,144.8,145.27739569786885,13.999999999999996,17.481073775962127
326,1.0,0.48,-1.0,-1.0,-125.0,-131.99013160640266,-5.0,-1.8856161145784665,-54.0,-55.80791382162014,-124.0,-122.97696387096683,37.2,27.769962883108875,-124.0,-117.02368119705031
295,1.0,0.1,-1.0,-1.0,-125.0,-120.92114289647063,-5.0,-0.8102018791881598,-35.0,-34.253375116241095,-105.0,-106.26917519388496,-16.0,-20.90005596425335,-105.0,-116.9184492891805
465,1.0,0.34,-1.0,-1.0,-125.0,-122.94064061562341,-5.0,-1.8075437404922061,-47.0,-51.66656881320706,-117.0,-113.75979433122063,17.600000000000005,22.09122043673982,-117.0,-109.22934022115163
97,1.0,0.38,-1.0,1.0,195.0,195.426176036603,-65.0,-63.672903382324264,153.2,158.08232824948573,83.2,78.40423683200255,153.2,152.27716245423062,11.0,1.1206121527935817
221,1.0,0.16,-1.0,1.0,195.0,197.9109812686303,-65.0,-57.82990690304273,122.4,121.43286670087913,52.400000000000006,48.236712135839184,122.4,117.87588275470962,22.0,9.899580107556869
86,1.0,0.22,-1.0,1.0,195.0,199.10626558662622,-65.0,-58.56152665664512,130.8,132.88189734686193,60.8,60.5713434431156,130.8,136.73185721694492,19.0,29.671595755992165
411,1.0,0.34,-1.0,-1.0,-125.0,-127.17586665846426,-5.0,-7.5303175756262855,-47.0,-51.52992586849684,-117.0,-106.4465087023342,17.600000000000005,23.63239721669234,-117.0,-118.24757101038631
145,1.0,0.26,-1.0,1.0,195.0,199.75666790311416,-65.0,-53.59696887572955,136.4,134.221378908842,66.4,65.86549968948725,136.4,137.48183432582354,17.000000000000004,14.12051748503562
240,1.0,0.32,-1.0,-1.0,-125.0,-127.06598225743245,-5.0,1.2441760670680955,-46.0,-40.02442790259416,-116.0,-118.01810109604092,14.800000000000002,13.826971757340369,-116.0,-120.75657678018081
301,1.0,0.06,-1.0,-1.0,-125.0,-131.28917621302915,-5.0,-9.152477194957584,-33.0,-39.853291133569165,-103.0,-99.9984020434272,-21.6,-16.694087912126694,-103.0,-94.08795996787397
15,1.0,0.16,-1.0,1.0,195.0,196.93589052834815,-65.0,-67.02805368101667,122.4,126.36367395808722,52.400000000000006,55.43093490094247,122.4,125.08380998407759,22.0,17.3494790235574
366,1.0,0.38,-1.0,-1.0,-125.0,-125.52431132763019,-5.0,5.479371969928511,-49.0,-55.49578127861508,-119.0,-115.60766296625121,23.200000000000003,27.547258244911255,-119.0,-119.37136763879269
13,1.0,0.24,-1.0,1.0,195.0,191.8013690287298,-65.0,-69.59858777911418,133.6,135.16492012353572,63.599999999999994,66.40957127638087,133.6,144.31647028756694,17.999999999999996,17.408098636766546
52,1.0,0.36,-1.0,1.0,195.0,193.99859330596777,-65.0,-71.77455998177568,150.4,146.56319229304586,80.4,84.48769475315939,150.4,151.64575838046125,12.000000000000007,9.144853672094834
126,1.0,0.22,-1.0,1.0,195.0,201.23003381397126,-65.0,-63.20214522283958,130.8,134.8231923477956,60.8,65.83335191837114,130.8,119.75211216509251,19.0,22.001001834657853
227,1.0,0.46,-1.0,1.0,195.0,187.88277880423686,-65.0,-58.01430604537171,164.4,165.2984087663517,94.4,100.65950804726019,164.4,159.62545249431344,7.0,6.36271264418146
77,1.0,0.08,-1.0,1.0,195.0,203.55800954660901,-65.0,-63.69236148651877,111.19999999999999,113.24834007629657,41.2,44.41731683955786,111.19999999999999,110.53260026944078,26.0,24.285943659714373
238,1.0,0.06,-1.0,1.0,195.0,195.05544800152958,-65.0,-69.72739684323894,108.4,113.48543313800096,38.400000000000006,38.773909593391316,108.4,113.73258110731663,27.000000000000004,39.09736933208306
479,1.0,0.36,-1.0,-1.0,-125.0,-124.65072647563396,-5.0,-8.295831593605936,-48.0,-46.091582575877524,-118.0,-120.2464631001497,20.399999999999995,15.69281215018505,-118.0,-127.11107422004528
10,1.0,0.28,-1.0,1.0,195.0,201.4901278335884,-65.0,-66.61555322064358,139.2,134.02745886402326,69.2,67.6274525656495,139.2,140.6023910914373,16.0,25.103522603245995
205,1.0,0.06,-1.0,1.0,195.0,197.59902542663778,-65.0,-63.24317080442883,108.4,100.50032455925084,38.400000000000006,36.70300810964747,108.4,108.13969687639761,27.000000000000004,33.093187796135844
197,1.0,0.24,-1.0,-1.0,-125.0,-123.48397164645014,-5.0,-13.539200641562687,-42.0,-34.46981290743248,-112.0,-112.81030241097488,3.599999999999998,5.246020019698464,-112.0,-119.88156081772776
352,1.0,0.14,-1.0,-1.0,-125.0,-124.92406440450252,-5.0,-8.921403457156131,-37.0,-40.00357038230232,-107.0,-101.9705173378795,-10.399999999999999,-11.584750350856957,-107.0,-116.14574287248972
8,1.0,0.32,-1.0,1.0,195.0,195.0070857605784,-65.0,-63.032275375707286,144.8,158.39585765122916,74.8,74.14482282382914,144.8,145.5480862314289,13.999999999999996,11.49324428622981
351,1.0,0.5,-1.0,-1.0,-125.0,-121.15693330661722,-5.0,-12.448570924215709,-55.0,-46.346346739073105,-125.0,-133.27049429625498,40.0,34.80759588695854,-125.0,-130.73186920025194
289,1.0,0.46,-1.0,1.0,195.0,201.51360245867446,-65.0,-66.31686417607469,164.4,169.6552515972696,94.4,90.89645396840575,164.4,164.3452488801502,7.0,8.185765384193308
376,1.0,0.28,-1.0,-1.0,-125.0,-122.75417070442514,-5.0,-16.26261658505364,-44.0,-41.0119286963624,-114.0,-122.62248312553973,9.200000000000003,14.377682301815184,-114.0,-120.7838072431772
480,1.0,0.4,-1.0,-1.0,-125.0,-133.307983310813,-5.0,-5.616088601611749,-50.0,-47.71410318921219,-120.0,-123.48223886527963,26.0,14.331325751850907,-120.0,-120.45725678808928
475,1.0,0.32,-1.0,-1.0,-125.0,-127.72360450548867,-5.0,-6.626211260271489,-46.0,-50.71675391796712,-116.0,-115.45054323780964,14.800000000000002,14.459907176456703,-116.0,-113.5604206991641
233,1.0,0.44,-1.0,1.0,195.0,194.18680277024535,-65.0,-65.18915377294302,161.6,159.71744599363115,91.6,86.46424949101123,161.6,156.93630050187403,8.0,14.229577648309252
174,1.0,0.28,-1.0,1.0,195.0,199.81994074472635,-65.0,-58.138959990500595,139.2,144.69771486628815,69.2,66.52449518303345,139.2,143.64177010090904,16.0,21.680510175326773
28,1.0,0.28,-1.0,1.0,195.0,194.00531936324114,-65.0,-62.512675958994286,139.2,139.5269237867716,69.2,78.49847257139156,139.2,132.50991302905237,16.0,9.695442937167101
369,1.0,0.08,-1.0,-1.0,-125.0,-125.76095320666174,-5.0,-2.512121619503925,-34.0,-39.53935232407988,-104.0,-107.20203194341381,-18.799999999999997,-20.381563631936675,-104.0,-109.43505253459287
23,1.0,0.08,-1.0,1.0,195.0,192.75737202255996,-65.0,-63.04376001974573,111.19999999999999,109.62918276971877,41.2,50.515023264826496,111.19999999999999,113.57058832882278,26.0,22.36638255779871
296,1.0,0.42,-1.0,-1.0,-125.0,-129.40472628633526,-5.0,-0.20144777969761662,-51.0,-49.0671560556411,-121.0,-126.31565359627646,28.799999999999997,22.050457128915816,-121.0,-122.22961275691165
364,1.0,0.28,-1.0,-1.0,-125.0,-124.04439520945115,-5.0,-1.7242567192466245,-44.0,-57.18839467773639,-114.0,-112.56569896972059,9.200000000000003,-3.8333328056564255,-114.0,-114.62541983366657
96,1.0,0.5,-1.0,1.0,195.0,188.51241457221258,-65.0,-67.68159287973418,170.0,174.6951593152003,100.0,102.99092740720855,170.0,179.45640842657275,5.0,11.962501290925914
367,1.0,0.18,-1.0,-1.0,-125.0,-125.82985256756845,-5.0,0.44425649240360343,-39.0,-41.40749176368586,-109.0,-107.11239928259246,-4.800000000000001,-9.360411468127207,-109.0,-111.94592335349465
81,1.0,0.42,-1.0,1.0,195.0,196.81735207596066,-65.0,-60.84300895328103,158.8,152.8007223176863,88.8,80.17781570457774,158.8,156.3432034029176,9.0,4.706440715783694
307,1.0,0.38,-1.0,-1.0,-125.0,-125.0454066630987,-5.0,-1.3633992498227618,-49.0,-50.59717241000314,-119.0,-117.28275786890063,23.200000000000003,28.38789022327338,-119.0,-119.35927271894118
41,1.0,0.18,-1.0,1.0,195.0,190.06806124851923,-65.0,-65.69339212210481,125.19999999999999,124.41796716955233,55.2,55.6323731077951,125.19999999999999,119.78729527367426,21.000000000000004,18.97216427393927
256,1.0,0.04,-1.0,1.0,195.0,194.35231558044046,-65.0,-63.965183346304855,105.6,111.5384775118924,35.6,35.75130376537777,105.6,105.83823109827499,28.0,38.59095688357937
492,1.0,0.08,-1.0,-1.0,-125.0,-120.24338055539224,-5.0,-7.119806754378432,-34.0,-37.13445149402269,-104.0,-98.32408810217296,-18.799999999999997,-27.735186004098942,-104.0,-98.37052315239616
172,1.0,0.14,-1.0,1.0,195.0,199.43674328523085,-65.0,-69.39335127280809,119.6,111.30227864987135,49.599999999999994,45.85245557287849,119.6,118.48352074197555,22.999999999999996,27.138468188623428
402,1.0,0.36,-1.0,-1.0,-125.0,-124.52193459408544,-5.0,-1.174777474052529,-48.0,-42.67731433584278,-118.0,-119.41450961922983,20.399999999999995,13.010513795747146,-118.0,-122.24216538759731
254,1.0,0.32,-1.0,-1.0,-125.0,-120.04913814204997,-5.0,-0.2903241541358348,-46.0,-40.95741093593992,-116.0,-119.39589189869739,14.800000000000002,23.300521090132527,-116.0,-107.41524191104287
131,1.0,0.26,-1.0,1.0,195.0,194.76045331143433,-65.0,-66.49916817873284,136.4,127.95447584943194,66.4,62.74699589503132,136.4,131.7964770207408,17.000000000000004,12.910986341943905
44,1.0,0.36,-1.0,1.0,195.0,185.79663527200415,-65.0,-60.098673133236844,150.4,146.59611887162862,80.4,79.19027233869244,150.4,145.99346415709022,12.000000000000007,9.463748188907847
152,1.0,0.28,-1.0,1.0,195.0,183.2939998765927,-65.0,-58.09768489148642,139.2,138.54528816733702,69.2,69.02835696136819,139.2,142.6567564179743,16.0,19.83941515160597
138,1.0,0.36,-1.0,1.0,195.0,197.67581167268762,-65.0,-74.8107547247074,150.4,150.31783566689242,80.4,82.90948404970737,150.4,151.42349640384697,12.000000000000007,19.25422134678828
134,1.0,0.42,-1.0,1.0,195.0,193.6171818543232,-65.0,-66.40154563601736,158.8,163.36702586608698,88.8,86.11979778289886,158.8,150.604408179608,9.0,12.538154298430431
472,1.0,0.32,-1.0,-1.0,-125.0,-135.25865645074728,-5.0,-4.68056695538639,-46.0,-47.63414291624337,-116.0,-112.42204423643685,14.800000000000002,13.319561454675345,-116.0,-98.04393024366375
116,1.0,0.22,-1.0,1.0,195.0,197.6806548423509,-65.0,-64.76817639042203,130.8,126.34099105850777,60.8,56.33889377796286,130.8,133.4735749574,19.0,24.72059352719294
482,1.0,0.36,-1.0,-1.0,-125.0,-126.38677072844271,-5.0,-10.222155366465397,-48.0,-44.76899386319568,-118.0,-123.59526570780301,20.399999999999995,12.66744240943789,-118.0,-129.85315035808475
350,1.0,0.02,-1.0,-1.0,-125.0,-129.2749846685335,-5.0,3.6730863293047378,-31.0,-37.53236454293591,-101.0,-102.15152821437343,-27.200000000000003,-34.53539791898365,-101.0,-98.54827714225917
438,1.0,0.1,-1.0,-1.0,-125.0,-121.49985664009314,-5.0,-4.496805709574006,-35.0,-31.727054587973285,-105.0,-100.10955841423754,-16.0,-7.818049829774729,-105.0,-112.7876873926685
454,1.0,0.46,-1.0,-1.0,-125.0,-124.69223850495294,-5.0,-1.4551421244984946,-53.0,-55.569746099395026,-123.0,-127.72270893143278,34.400000000000006,33.83572651883603,-123.0,-128.08599456567364
493,1.0,0.26,-1.0,-1.0,-125.0,-118.75540361773892,-5.0,-2.9034632441370443,-43.0,-44.188187716217385,-113.0,-113.49604548942978,6.400000000000002,5.989591315168661,-113.0,-119.6757966939963
109,1.0,0.08,-1.0,1.0,195.0,195.28805246628647,-65.0,-67.35760739962964,111.19999999999999,108.12298296673623,41.2,52.98817680968543,111.19999999999999,110.3282349515348,26.0,29.255507662075665
180,1.0,0.4,-1.0,1.0,195.0,192.65539234635935,-65.0,-67.38681849209065,156.0,153.0173877426139,86.0,85.71261783172939,156.0,149.43008869741337,10.0,12.193610297498832
33,1.0,0.26,-1.0,1.0,195.0,196.50266421251126,-65.0,-76.41872155778168,136.4,136.70642192704508,66.4,67.85690883578923,136.4,138.17829723207586,17.000000000000004,17.749718583859888
283,1.0,0.3,-1.0,-1.0,-125.0,-125.71984902379407,-5.0,-6.628735607800865,-45.0,-43.500167341834484,-115.0,-113.74449222148763,12.0,7.081694534351261,-115.0,-114.3288034147947
447,1.0,0.18,-1.0,-1.0,-125.0,-123.59158462409998,-5.0,0.5526659710544841,-39.0,-38.19405612419503,-109.0,-99.94617312298342,-4.800000000000001,-4.078269342634414,-109.0,-98.9240538651486
398,1.0,0.16,-1.0,-1.0,-125.0,-129.74849126345396,-5.0,-2.243754780290297,-38.0,-36.26891681279396,-108.0,-112.38242917451898,-7.6,-8.412739746278538,-108.0,-106.06164158094646
312,1.0,0.18,-1.0,-1.0,-125.0,-119.59557799112709,-5.0,-3.6171982786851764,-39.0,-33.86047244631148,-109.0,-109.86698332935839,-4.800000000000001,-6.2703254513453786,-109.0,-113.23583551359604
455,1.0,0.08,-1.0,-1.0,-125.0,-133.79880712817706,-5.0,-3.336753852351778,-34.0,-39.99043960084131,-104.0,-104.15667955131015,-18.799999999999997,-25.72478092597391,-104.0,-98.36679422632601
132,1.0,0.08,-1.0,1.0,195.0,193.90685146864334,-65.0,-63.36708679099492,111.19999999999999,118.55509291776433,41.2,30.114817552596946,111.19999999999999,109.69461404721115,26.0,33.60695105824881
198,1.0,0.04,-1.0,1.0,195.0,195.31208518334896,-65.0,-64.67844100097169,105.6,101.43018113700342,35.6,35.0697485809857,105.6,107.5615575329953,28.0,34.09312968840072
46,1.0,0.04,-1.0,1.0,195.0,195.30486634767834,-65.0,-62.33494867765764,105.6,106.12831170365536,35.6,22.96127936538872,105.6,93.42798761546173,28.0,24.828904201588415
311,1.0,0.24,-1.0,-1.0,-125.0,-125.23713830215492,-5.0,-9.427092079706341,-42.0,-35.87175801016636,-112.0,-104.88898824130047,3.599999999999998,5.144486856243783,-112.0,-105.02022207966212
209,1.0,0.22,-1.0,-1.0,-125.0,-124.95179555928527,-5.0,2.0329216847610017,-41.0,-30.7357665499525,-111.0,-115.01736080754878,0.7999999999999972,0.3889284576304597,-111.0,-113.11025202135477
175,1.0,0.38,-1.0,1.0,195.0,186.73077714404184,-65.0,-60.69700237880073,153.2,146.36709673399446,83.2,76.59479834137817,153.2,149.132467309616,11.0,14.016477877359618
234,1.0,0.5,-1.0,1.0,195.0,189.5054609362584,-65.0,-67.46729209840949,170.0,170.30180738938975,100.0,95.75195751735322,170.0,165.51142332180285,5.0,3.5127985531787664
56,1.0,0.16,-1.0,1.0,195.0,198.56243377795883,-65.0,-65.97534429174556,122.4,114.02050738912095,52.400000000000006,50.803780658868305,122.4,121.37730098457371,22.0,18.553943394187733
39,1.0,0.48,-1.0,1.0,195.0,197.94541940250872,-65.0,-63.34108554560635,167.2,165.38696775138308,97.19999999999999,96.30463686525523,167.2,169.9552338576299,5.999999999999993,3.017120537141581
173,1.0,0.38,-1.0,1.0,195.0,195.01306223243412,-65.0,-64.67339812992395,153.2,156.41307769669578,83.2,83.62500678191816,153.2,153.4367796194012,11.0,12.650764996265563
223,1.0,0.22,-1.0,-1.0,-125.0,-127.39863188535337,-5.0,1.962922318221744,-41.0,-44.42938002525057,-111.0,-105.3500656306592,0.7999999999999972,-5.652865911455242,-111.0,-114.47029254944769
158,1.0,0.3,-1.0,1.0,195.0,193.21398950568718,-65.0,-74.45660553033694,142.0,143.92226283754349,72.0,73.6613224125348,142.0,144.45317998133893,15.0,12.155296480870637
178,1.0,0.3,-1.0,1.0,195.0,197.4980992994046,-65.0,-64.99389581352085,142.0,140.26434164608003,72.0,66.35463045623158,142.0,141.85946094829302,15.0,16.816668708705173
267,1.0,0.38,-1.0,-1.0,-125.0,-117.10339191736607,-5.0,-0.9973950786794408,-49.0,-52.42860484699742,-119.0,-118.55795372362915,23.200000000000003,29.553417898327545,-119.0,-123.71194357300112
425,1.0,0.4,-1.0,-1.0,-125.0,-130.90022579494772,-5.0,-12.04333689800845,-50.0,-50.02263817942377,-120.0,-117.78270734303577,26.0,27.050648704382027,-120.0,-116.54647425660998
