,T,Age,AgeTag,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
314,-1.0,0.16,-1.0,1.0,-95.0,-92.63320133290885,225.0,223.43072189297382,-67.8,-66.95806080752706,252.2,253.48605805092436,17.200000000000003,21.74718888569762,127.2,126.69992327040768
57,1.0,0.36,-1.0,1.0,225.0,220.02566917799277,-95.0,-94.72705955342254,286.2,292.14726192920807,-33.8,-33.06918718779006,161.2,166.13234482172507,1.2000000000000028,1.6557052507738135
481,-1.0,0.18,-1.0,-1.0,25.0,26.616134511996712,-155.0,-154.73401062767604,10.600000000000009,11.172824097514988,-169.4,-172.2451208867612,-114.4,-111.36927926698104,0.6000000000000014,-2.7639778892331224
34,1.0,0.06,-1.0,1.0,225.0,222.49857360122104,-95.0,-91.11851406032727,235.2,238.5155598914034,-84.8,-84.90197166314373,110.2,111.36332355924573,25.200000000000003,22.848458648650883
169,1.0,0.2,-1.0,1.0,225.0,227.9299056421203,-95.0,-95.66017734097007,259.0,256.61011516371263,-61.0,-62.21038478599849,134.0,137.56659300151128,14.0,20.616994064899405
459,1.0,0.38,-1.0,-1.0,-155.0,-158.09374222287397,25.0,19.257564669651728,-185.4,-185.79217180182937,-5.400000000000006,-3.7523985357701735,34.6,35.12937078800019,-130.4,-134.54880858875072
438,1.0,0.26,-1.0,-1.0,-155.0,-152.72051850976618,25.0,21.654474295065597,-175.8,-172.99958820438388,4.200000000000003,6.694023366300658,14.200000000000003,17.620849336269057,-120.8,-118.58324724735881
410,1.0,0.3,-1.0,-1.0,-155.0,-155.82319177273436,25.0,24.242015363121688,-179.0,-182.49932940577781,1.0,8.816899812732792,21.0,16.36950015875809,-124.0,-125.73318348386907
475,-1.0,0.18,-1.0,-1.0,25.0,24.96177333859845,-155.0,-153.92904875960156,10.600000000000009,10.217938881395897,-169.4,-164.5520129388161,-114.4,-106.00690356365358,0.6000000000000014,-0.622755542064416
336,1.0,0.28,-1.0,-1.0,-155.0,-150.3409614070511,25.0,25.45669734857635,-177.4,-179.39751240822895,2.5999999999999943,3.6383020673016007,17.6,19.253462970391634,-122.4,-119.03570833424587
300,1.0,0.42,-1.0,-1.0,-155.0,-155.79421100247018,25.0,25.725644665746557,-188.6,-192.6376097925956,-8.59999999999998,-1.4766021379010974,41.4,39.36992826992826,-133.6,-132.8029876636305
445,1.0,0.42,-1.0,-1.0,-155.0,-156.04748797673022,25.0,19.415421105054246,-188.6,-193.1220779855867,-8.59999999999998,-10.892771499941313,41.4,41.174319133984085,-133.6,-135.25183681241145
321,1.0,0.4,-1.0,-1.0,-155.0,-154.11065245058145,25.0,22.42676140074608,-187.0,-183.32533943850257,-7.0,-9.112333128035093,38.0,40.89195127074642,-132.0,-129.81539908105677
345,1.0,0.5,-1.0,-1.0,-155.0,-153.24101196496753,25.0,25.798153131687933,-195.0,-193.88309909991324,-15.0,-15.088888212089353,55.0,53.14899783050728,-140.0,-128.9983772280921
483,-1.0,0.16,-1.0,-1.0,25.0,29.887101283628475,-155.0,-153.19545028972394,12.200000000000003,12.79454548162591,-167.8,-168.69999436385595,-112.8,-113.96798916046257,-2.8000000000000007,6.994928072875421
140,1.0,0.42,-1.0,1.0,225.0,225.548941781545,-95.0,-93.98005951244316,296.4,299.24825851479284,-23.600000000000016,-22.847562798034687,171.4,172.56888926448136,-3.6000000000000014,0.8781769387151943
254,1.0,0.1,-1.0,-1.0,-155.0,-152.89842297161258,25.0,31.294849769849293,-163.0,-168.0906926407909,17.0,13.424904970665846,-13.0,-10.264335124311835,-108.0,-110.73589659267753
436,1.0,0.08,-1.0,-1.0,-155.0,-156.27498794123053,25.0,28.77545762543614,-161.4,-165.3045995964243,18.599999999999994,18.34376725516239,-16.4,-15.55872886401564,-106.4,-104.0407168247571
222,1.0,0.18,-1.0,1.0,225.0,228.99304138736645,-95.0,-92.7894950578872,255.6,257.0400457197772,-64.4,-62.97836253633493,130.6,124.32482190595476,15.600000000000001,16.60300141285127
427,1.0,0.1,-1.0,-1.0,-155.0,-156.22826693578747,25.0,16.784580080551585,-163.0,-159.63602762474164,17.0,19.38414945682101,-13.0,-11.427030043084708,-108.0,-106.19951696914046
99,1.0,0.34,-1.0,1.0,225.0,227.9757743421468,-95.0,-94.6783210661773,282.8,280.5929349181837,-37.19999999999999,-37.866184999885945,157.8,160.496367664375,2.799999999999997,6.311478798807926
157,1.0,0.24,-1.0,1.0,225.0,220.3390068065755,-95.0,-96.85621630174916,265.8,270.11836136662504,-54.2,-51.2238038967457,140.8,142.48768065893296,10.799999999999997,10.788567977588873
280,1.0,0.02,-1.0,-1.0,-155.0,-154.3998526442864,25.0,28.99685630859234,-156.6,-156.60069467219068,23.400000000000006,20.46784822412804,-26.6,-30.60540363331284,-101.6,-105.37043269029591
42,1.0,0.1,-1.0,1.0,225.0,222.5870400718282,-95.0,-103.94850903699795,242.0,241.27479851866144,-78.0,-75.98201492624992,117.0,115.1716787339202,22.0,20.740515794449855
45,1.0,0.18,-1.0,1.0,225.0,224.37090111848923,-95.0,-95.7381235405267,255.6,256.0348669645407,-64.4,-64.2581504507852,130.6,129.58402656042063,15.600000000000001,19.088498533574327
492,-1.0,0.38,-1.0,-1.0,25.0,27.884817349260505,-155.0,-153.61816221029153,-5.400000000000006,-0.23953752688759433,-185.4,-183.6651360677562,-130.4,-129.66919328806296,34.6,31.147883925059435
180,1.0,0.16,-1.0,1.0,225.0,219.67472891367746,-95.0,-99.43457964682281,252.2,255.32019589877834,-67.8,-70.88892318568467,127.2,128.74887507614918,17.200000000000003,13.368908652555314
428,1.0,0.22,-1.0,-1.0,-155.0,-154.47498087898003,25.0,29.23849440304775,-172.6,-171.88814919879403,7.400000000000006,6.715441535437362,7.399999999999999,4.1739742832843465,-117.6,-116.72134506966736
353,1.0,0.1,-1.0,-1.0,-155.0,-153.67132082976792,25.0,24.37473801897314,-163.0,-167.93483587129563,17.0,17.867492227221767,-13.0,-10.045027979855522,-108.0,-107.41866274946715
212,1.0,0.46,-1.0,1.0,225.0,229.61186184849603,-95.0,-96.30378616732754,303.2,308.0085100805898,-16.799999999999997,-16.09188425674819,178.2,174.19024869479387,-6.799999999999997,-8.401473981524873
496,-1.0,0.06,-1.0,-1.0,25.0,23.0226352114323,-155.0,-152.00577843921792,20.200000000000003,17.137023056349857,-159.8,-158.2992113434129,-104.8,-105.0325406716549,-19.8,-19.940301931588905
203,1.0,0.34,-1.0,-1.0,-155.0,-156.81411898882064,25.0,28.67685680011075,-182.2,-181.86517911439225,-2.200000000000017,-1.6602296341516793,27.8,30.70234387126521,-127.2,-127.66886288394188
499,-1.0,0.04,-1.0,-1.0,25.0,30.868068709190613,-155.0,-153.5028286850091,21.799999999999997,25.3511686300159,-158.2,-159.64372955384846,-103.2,-102.45223173365422,-23.2,-19.79806738084535
406,1.0,0.4,-1.0,-1.0,-155.0,-155.75322460887662,25.0,23.85670571864183,-187.0,-183.16440825939915,-7.0,-8.15655308233331,38.0,37.169792068986304,-132.0,-132.2959419259676
59,1.0,0.26,-1.0,1.0,225.0,220.05339190489107,-95.0,-92.80507638839427,269.2,264.3272897186181,-50.8,-50.94254377799503,144.2,144.3247197218185,9.200000000000003,6.088112582678931
230,1.0,0.48,-1.0,-1.0,-155.0,-146.36238756282597,25.0,27.446175732863182,-193.4,-190.84518982507754,-13.400000000000006,-11.568495622489882,51.599999999999994,51.88346995523043,-138.4,-137.01993005671343
451,1.0,0.46,-1.0,-1.0,-155.0,-154.4569422324321,25.0,29.257247046952383,-191.8,-191.70518949700138,-11.799999999999997,-11.32100326591414,48.2,41.87345698865909,-136.8,-145.43468301711496
391,1.0,0.36,-1.0,-1.0,-155.0,-156.44699415929588,25.0,25.748421702213665,-183.79999999999998,-181.6009051408533,-3.799999999999997,-6.1077389582752115,31.2,28.04363071444583,-128.8,-128.655401541091
242,1.0,0.18,-1.0,1.0,225.0,222.4821203144248,-95.0,-87.78900733003144,255.6,257.0019156427799,-64.4,-66.34006449497886,130.6,128.7430473520033,15.600000000000001,16.727735196143424
29,1.0,0.1,-1.0,1.0,225.0,226.0672188098824,-95.0,-98.99827907673549,242.0,245.1433757248996,-78.0,-76.76054318038096,117.0,116.489646011629,22.0,24.494477753749074
465,1.0,0.08,-1.0,-1.0,-155.0,-149.58291200014386,25.0,27.89655268567756,-161.4,-159.2557849166299,18.599999999999994,17.336112876004,-16.4,-8.026968083443988,-106.4,-109.2741258584154
49,1.0,0.2,-1.0,1.0,225.0,222.59513721202484,-95.0,-94.96105529996211,259.0,258.928242241561,-61.0,-64.28933127739174,134.0,138.0988806140189,14.0,15.73598996964625
288,1.0,0.5,-1.0,-1.0,-155.0,-152.72667067517744,25.0,25.13607025273839,-195.0,-199.50411549037304,-15.0,-11.994766783849853,55.0,54.40598802807336,-140.0,-147.70624908494025
124,1.0,0.46,-1.0,1.0,225.0,226.82142719645722,-95.0,-97.77858440632222,303.2,300.85239170669087,-16.799999999999997,-16.443385293119892,178.2,178.00186434707322,-6.799999999999997,-6.776372110183222
381,1.0,0.44,-1.0,-1.0,-155.0,-156.0079808028849,25.0,27.08193152979763,-190.2,-190.54472042392902,-10.200000000000003,-12.944260754019016,44.8,43.76134675099991,-135.2,-134.53080062554764
456,1.0,0.16,-1.0,-1.0,-155.0,-155.34106999290617,25.0,28.985852265478687,-167.8,-165.28628992262898,12.200000000000003,13.761897662322104,-2.8000000000000007,-1.3561981451315495,-112.8,-118.30891257299784
255,1.0,0.38,-1.0,-1.0,-155.0,-155.667257107632,25.0,23.112710037865085,-185.4,-180.53503407951885,-5.400000000000006,-4.648769472857252,34.6,31.29456326932611,-130.4,-129.08327048903402
35,1.0,0.16,-1.0,1.0,225.0,226.32520936954867,-95.0,-98.41264656951797,252.2,251.60171582192783,-67.8,-65.4430232138328,127.2,128.05546026757779,17.200000000000003,17.63144866493288
439,1.0,0.44,-1.0,-1.0,-155.0,-157.554827605721,25.0,25.187751349850334,-190.2,-188.34838414877237,-10.200000000000003,-9.781232272899636,44.8,44.913895099116004,-135.2,-132.36234829316754
472,1.0,0.42,-1.0,-1.0,-155.0,-151.8990615016849,25.0,24.83650410121087,-188.6,-185.94185336896348,-8.59999999999998,-7.014427520456749,41.4,38.54839012626603,-133.6,-131.6588103202503
270,1.0,0.42,-1.0,-1.0,-155.0,-155.89943419157612,25.0,21.618015110143514,-188.6,-179.6586824127371,-8.59999999999998,-12.988495362540029,41.4,41.08285905642255,-133.6,-130.9753387696568
355,1.0,0.22,-1.0,-1.0,-155.0,-156.67268585771745,25.0,24.399221924418036,-172.6,-177.67319934127485,7.400000000000006,10.405384444272569,7.399999999999999,6.036910639245358,-117.6,-121.74656770937658
382,1.0,0.08,-1.0,-1.0,-155.0,-156.98565897184844,25.0,27.238984188017774,-161.4,-165.6507391313618,18.599999999999994,13.946067867608154,-16.4,-18.517081626779202,-106.4,-110.99592761243149
425,1.0,0.28,-1.0,-1.0,-155.0,-155.978932247598,25.0,23.5554843511962,-177.4,-174.29875061845567,2.5999999999999943,1.7775734760493254,17.6,16.19956925591381,-122.4,-120.81313496513974
379,1.0,0.36,-1.0,-1.0,-155.0,-154.72623112746493,25.0,24.05977973157542,-183.79999999999998,-186.30045819266715,-3.799999999999997,-1.091008314559894,31.2,33.70182972010047,-128.8,-130.43831951867946
440,1.0,0.46,-1.0,-1.0,-155.0,-151.3068509236192,25.0,27.92846545625568,-191.8,-191.14772151354282,-11.799999999999997,-15.793790980274725,48.2,43.86551401981183,-136.8,-137.31422468528012
15,1.0,0.28,-1.0,1.0,225.0,221.8638297770403,-95.0,-90.96661406965701,272.6,273.8676783591291,-47.4,-47.49076751159376,147.6,149.97905516566772,7.600000000000001,7.604052367075342
247,1.0,0.16,-1.0,1.0,225.0,227.82999629961708,-95.0,-97.51866212433939,252.2,248.13786513759376,-67.8,-67.22742599020381,127.2,128.29548309820362,17.200000000000003,16.86219111651025
236,1.0,0.06,-1.0,-1.0,-155.0,-152.9249887680874,25.0,21.014739411405948,-159.8,-162.32185948936825,20.200000000000003,18.18787232168697,-19.8,-19.553395203426582,-104.8,-106.74472407670409
458,1.0,0.26,-1.0,-1.0,-155.0,-154.52445899830033,25.0,25.756875070204586,-175.8,-176.90610214900533,4.200000000000003,2.8479243872309414,14.200000000000003,14.667342465908789,-120.8,-119.52451883626014
461,1.0,0.46,-1.0,-1.0,-155.0,-153.14322447119991,25.0,23.007227188159302,-191.8,-191.37673069144236,-11.799999999999997,-14.000571036760668,48.2,47.90686685114777,-136.8,-129.68345643843907
268,-1.0,0.28,-1.0,1.0,-95.0,-90.12422855403712,225.0,227.33248427853073,-47.4,-47.95644047055562,272.6,274.2920577004525,7.600000000000001,9.46643528944127,147.6,145.59721095730646
126,1.0,0.44,-1.0,1.0,225.0,224.12608251685393,-95.0,-90.8909015291207,299.8,298.9185028032941,-20.200000000000003,-20.022846246298332,174.8,174.48606133517404,-5.200000000000003,-14.847185870895979
88,1.0,0.18,-1.0,1.0,225.0,223.70799640083266,-95.0,-96.61749785477639,255.6,253.4652239206451,-64.4,-60.35382550924756,130.6,130.10108828462384,15.600000000000001,18.59327808329301
341,1.0,0.04,-1.0,-1.0,-155.0,-155.27263244857542,25.0,27.278998875473068,-158.2,-153.59355498917245,21.799999999999997,23.836483302550707,-23.2,-15.589637880143435,-103.2,-98.25649973026032
141,1.0,0.22,-1.0,1.0,225.0,226.4730481601699,-95.0,-94.17190433125386,262.4,261.8967593303986,-57.6,-62.93595430391693,137.4,137.96584151168014,12.399999999999999,9.44873563060889
12,1.0,0.46,-1.0,1.0,225.0,225.15694336982466,-95.0,-93.44385177579365,303.2,301.9250214177331,-16.799999999999997,-18.035932332108843,178.2,180.4054800797314,-6.799999999999997,-10.182288045813596
202,1.0,0.42,-1.0,-1.0,-155.0,-149.44449041386756,25.0,24.694346819007723,-188.6,-182.3427379598632,-8.59999999999998,-3.6474654856436812,41.4,39.18302165343041,-133.6,-132.89863898311208
443,1.0,0.12,-1.0,-1.0,-155.0,-155.53855137892617,25.0,23.59975923596119,-164.6,-161.48032769443668,15.400000000000006,21.015396396146215,-9.600000000000001,-8.764614021661124,-109.6,-106.20179663478719
344,1.0,0.42,-1.0,-1.0,-155.0,-151.18343171344185,25.0,24.281557392387068,-188.6,-191.34124550107177,-8.59999999999998,-3.0845247710138253,41.4,36.36870963835467,-133.6,-131.5912796201034
371,1.0,0.22,-1.0,-1.0,-155.0,-148.54235793199925,25.0,22.313879705375015,-172.6,-168.4927439589073,7.400000000000006,12.352946124526635,7.399999999999999,12.387229710563462,-117.6,-120.83120453128774
206,1.0,0.26,-1.0,-1.0,-155.0,-157.9512334576171,25.0,29.539300587239637,-175.8,-179.01417090068455,4.200000000000003,4.7763326984607515,14.200000000000003,13.855004469194641,-120.8,-117.37054705544125
488,-1.0,0.2,-1.0,-1.0,25.0,26.540279317120312,-155.0,-158.09084274273667,9.0,4.006874002014953,-171.0,-170.66441604727473,-116.0,-117.89208227350635,4.0,-3.646036410994652
289,-1.0,0.24,-1.0,1.0,-95.0,-88.47389365453088,225.0,226.11007799370446,-54.2,-50.12823971036441,265.8,269.149029858152,10.799999999999997,8.531456954602513,140.8,142.1776901449394
470,1.0,0.34,-1.0,-1.0,-155.0,-156.0656473451733,25.0,22.830754195153325,-182.2,-177.55708881480192,-2.200000000000017,-2.8393757831236037,27.8,31.07889659828774,-127.2,-117.15443741332619
478,-1.0,0.22,-1.0,-1.0,25.0,27.435357909415274,-155.0,-155.33833940101928,7.400000000000006,5.4072084404836245,-172.6,-178.2630265908545,-117.6,-114.52716548302908,7.399999999999999,8.13411338746775
264,1.0,0.02,-1.0,-1.0,-155.0,-153.2767580300686,25.0,26.22108459799326,-156.6,-160.78713935538912,23.400000000000006,25.73341868225577,-26.6,-28.156241251827037,-101.6,-97.94891703985618
420,1.0,0.36,-1.0,-1.0,-155.0,-150.4505992884066,25.0,22.946210509904354,-183.79999999999998,-186.8920085490599,-3.799999999999997,0.5222202826500109,31.2,29.429445898421417,-128.8,-126.54012953365248
455,1.0,0.06,-1.0,-1.0,-155.0,-156.50957516720254,25.0,26.244652221320777,-159.8,-160.3379503542528,20.200000000000003,21.141919367043236,-19.8,-17.11789760395393,-104.8,-103.07334323280331
308,1.0,0.22,-1.0,-1.0,-155.0,-156.0929179660909,25.0,28.867157296943205,-172.6,-174.71768246090411,7.400000000000006,2.725295013564816,7.399999999999999,8.672243112922734,-117.6,-114.01336948137269
166,1.0,0.02,-1.0,1.0,225.0,227.00736299532113,-95.0,-93.31621722202281,228.4,226.08793229106712,-91.6,-91.43858995990779,103.4,103.60792965485871,28.4,22.2911449301659
138,1.0,0.38,-1.0,1.0,225.0,222.01540907786992,-95.0,-93.32666413450707,289.6,293.23671995105366,-30.4,-31.96004350958265,164.6,164.64594151611217,-0.3999999999999986,-3.2817228098474804
41,1.0,0.06,-1.0,1.0,225.0,222.12848604889052,-95.0,-89.21181751740089,235.2,237.6977193073708,-84.8,-88.35331530197232,110.2,110.41686769214323,25.200000000000003,30.574449966331418
283,1.0,0.44,-1.0,-1.0,-155.0,-159.94961397078464,25.0,27.357107749403756,-190.2,-191.7216710420798,-10.200000000000003,-14.633926084527118,44.8,45.24418619543321,-135.2,-134.30850043355133
87,1.0,0.32,-1.0,1.0,225.0,229.7643391034285,-95.0,-93.52044723310188,279.4,270.094707365819,-40.59999999999999,-41.99280548004977,154.4,148.9145392799228,4.399999999999999,5.661842216910195
412,1.0,0.36,-1.0,-1.0,-155.0,-153.03124325573935,25.0,23.99319579326538,-183.79999999999998,-179.03254750073452,-3.799999999999997,-7.325437429149989,31.2,33.415310095580324,-128.8,-130.69842103076832
110,1.0,0.42,-1.0,1.0,225.0,226.2876730494619,-95.0,-92.45130128868315,296.4,293.0537516465224,-23.600000000000016,-19.02690888348045,171.4,169.40023476641767,-3.6000000000000014,-9.350890569695126
25,1.0,0.06,-1.0,1.0,225.0,221.61652599337384,-95.0,-98.35178731573002,235.2,233.76609044609245,-84.8,-85.9563299162959,110.2,107.56525304365427,25.200000000000003,22.452116631852597
10,1.0,0.14,-1.0,1.0,225.0,229.73124952032248,-95.0,-98.07059786927996,248.8,246.58463650948175,-71.2,-72.52799677487172,123.8,122.17296008207462,18.799999999999997,20.035365854324734
281,1.0,0.14,-1.0,-1.0,-155.0,-152.1508454694466,25.0,22.49048026427389,-166.20000000000002,-165.81423103757658,13.799999999999997,16.622657761823604,-6.199999999999999,-4.61264148729315,-111.2,-110.82670481491259
251,1.0,0.28,-1.0,1.0,225.0,225.92618018590824,-95.0,-93.82994820573526,272.6,270.90890609042276,-47.4,-54.54304727469667,147.6,146.10832136590238,7.600000000000001,7.416644740520219
334,-1.0,0.32,-1.0,1.0,-95.0,-90.78009416335637,225.0,226.31931203040858,-40.59999999999999,-39.1660343617069,279.4,277.425596705952,4.399999999999999,4.690474140831804,154.4,155.99654962394473
229,1.0,0.14,-1.0,-1.0,-155.0,-148.03557242384193,25.0,27.682039946766686,-166.20000000000002,-164.4263798096447,13.799999999999997,16.909795734344645,-6.199999999999999,-11.046909130608238,-111.2,-109.15631446229749
359,1.0,0.32,-1.0,-1.0,-155.0,-158.41708919458185,25.0,28.99104196290871,-180.6,-177.75899695776764,-0.6000000000000085,-4.518077515214836,24.4,29.40201013467876,-125.6,-121.34812828381287
127,1.0,0.02,-1.0,1.0,225.0,224.9811575187265,-95.0,-94.86977375760439,228.4,233.2115867605492,-91.6,-88.7203013431043,103.4,104.72598076192114,28.4,29.93141564306299
142,1.0,0.5,-1.0,1.0,225.0,223.2413652944861,-95.0,-93.12737058113174,310.0,306.17987689472034,-10.0,-10.527823289670645,185.0,183.57046042919765,-10.0,-10.882687198976358
354,1.0,0.12,-1.0,-1.0,-155.0,-153.8986698015405,25.0,25.893383448643178,-164.6,-164.98499013170408,15.400000000000006,16.071753703633753,-9.600000000000001,-6.2329860230939795,-109.6,-110.14819899258089
143,1.0,0.26,-1.0,1.0,225.0,221.9091973388973,-95.0,-92.602436314269,269.2,273.65646712492907,-50.8,-51.93223219046022,144.2,147.32046589023105,9.200000000000003,13.568751998170889
485,-1.0,0.34,-1.0,-1.0,25.0,23.811476032392843,-155.0,-152.052745856656,-2.200000000000017,1.8576517431834008,-182.2,-180.06758040038994,-127.2,-130.3283054641196,27.8,28.340974417193916
114,1.0,0.12,-1.0,1.0,225.0,226.30931969183072,-95.0,-96.68466571076267,245.4,241.00744934249522,-74.6,-75.31388884213946,120.4,116.17623385437618,20.4,18.952009086525376
125,1.0,0.14,-1.0,1.0,225.0,221.4358399156,-95.0,-98.80543008959663,248.8,252.05373853272067,-71.2,-72.47303222837071,123.8,127.11794864514074,18.799999999999997,14.28162904464289
316,1.0,0.44,-1.0,-1.0,-155.0,-154.08946002019954,25.0,21.541227432382,-190.2,-189.14882997338205,-10.200000000000003,-11.925783811634211,44.8,38.85827008982314,-135.2,-133.18839964781512
171,1.0,0.04,-1.0,1.0,225.0,225.18080875714807,-95.0,-94.86830460406856,231.8,230.92190625009587,-88.2,-92.74158012503685,106.8,105.00448770292154,26.8,26.765629629607265
498,-1.0,0.48,-1.0,-1.0,25.0,27.93820971078174,-155.0,-154.41087781542532,-13.400000000000006,-13.49110256865486,-193.4,-199.37796916201202,-138.4,-136.35412868302453,51.599999999999994,55.66925192999845
165,1.0,0.46,-1.0,1.0,225.0,219.4172851637629,-95.0,-96.17901053204854,303.2,300.7279861891586,-16.799999999999997,-18.717288494606613,178.2,177.3608394352954,-6.799999999999997,-8.537867434742317
44,1.0,0.2,-1.0,1.0,225.0,224.21264053024547,-95.0,-93.45253936235136,259.0,256.3220119984023,-61.0,-60.131601289540576,134.0,137.49392137499655,14.0,15.734057221141308
358,1.0,0.08,-1.0,-1.0,-155.0,-151.0542270102131,25.0,28.940518132092603,-161.4,-166.7016558530103,18.599999999999994,19.53187131274058,-16.4,-11.91490734867656,-106.4,-106.46783018580653
130,1.0,0.4,-1.0,1.0,225.0,227.63568509397712,-95.0,-97.28574797706513,293.0,295.78980114077854,-27.0,-22.242340875831857,168.0,171.79424258731905,-2.0,0.662793536810637
156,1.0,0.3,-1.0,1.0,225.0,221.55413482159685,-95.0,-95.26971584459643,276.0,274.84558674348847,-44.0,-42.50530670880106,151.0,152.8707072349505,6.0,9.232205567566101
235,1.0,0.18,-1.0,1.0,225.0,220.99126718363252,-95.0,-94.54508056983498,255.6,254.32574540527833,-64.4,-66.56381035897789,130.6,127.20492770942182,15.600000000000001,15.95300971317325
291,1.0,0.1,-1.0,-1.0,-155.0,-154.55441339762478,25.0,23.885641016769704,-163.0,-160.78726086396702,17.0,18.233147784646352,-13.0,-6.532513263212209,-108.0,-105.94450270751305
383,1.0,0.5,-1.0,-1.0,-155.0,-158.50899830697884,25.0,16.807691260592016,-195.0,-198.89728401226762,-15.0,-13.85916217697129,55.0,58.766692649474635,-140.0,-134.97659575564225
192,1.0,0.4,-1.0,-1.0,-155.0,-154.30495421804872,25.0,28.09293486698585,-187.0,-184.4908762812433,-7.0,-10.710995391507247,38.0,37.17529171913162,-132.0,-134.62787134984532
