,T,Age,AgeTag,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
393,1.0,0.3,-1.0,0.0,35.0,37.78990561272862,0.0,7.54267090201203,48.5,54.371948914871204,13.5,12.283961703999205,77.0,74.92766465877627,13.5,12.537653548843872
138,1.0,0.3,-1.0,1.0,195.0,196.30979069225958,65.0,63.155012949449,142.0,139.36863499755285,107.0,105.74551343543484,142.0,141.2326196867563,78.5,79.45391731302297
429,1.0,0.12,-1.0,0.0,35.0,30.837245954854303,0.0,5.685822821568926,40.4,39.90012677050504,5.3999999999999995,-0.3860777229466672,51.8,54.464317729861975,5.3999999999999995,10.447602643105629
74,1.0,0.12,-1.0,1.0,195.0,192.4062108784045,65.0,63.348103161868224,116.80000000000001,121.31425712612709,81.80000000000001,96.16793501155828,116.80000000000001,123.21125575416069,70.4,67.23182586253871
306,1.0,0.1,-1.0,0.0,35.0,32.77187785202035,0.0,-5.047688933285385,39.5,37.2366355307464,4.5,3.3807172194204105,49.0,52.71364837308672,4.5,6.9945709417204185
68,1.0,0.28,-1.0,1.0,195.0,199.70546217984202,65.0,69.43328612723431,139.2,130.61529375377341,104.19999999999999,109.18289674354085,139.2,141.08253888144048,77.6,73.15230465895506
19,1.0,0.26,-1.0,1.0,195.0,190.74498602817164,65.0,66.13153660318854,136.4,136.8192534869223,101.4,113.56887790429343,136.4,141.2534335015839,76.7,71.3917239532423
425,1.0,0.24,-1.0,0.0,35.0,29.786534226290705,0.0,6.1496096230315,45.8,51.462319832328824,10.799999999999999,5.736928661885049,68.6,74.31366491244059,10.799999999999999,17.05325126687009
402,1.0,0.16,-1.0,0.0,35.0,35.94613718729867,0.0,-2.9369177050789093,42.2,41.02309932549115,7.2,10.37724951167033,57.400000000000006,54.39060227072082,7.2,5.766665376490353
45,1.0,0.34,-1.0,1.0,195.0,199.5152465999255,65.0,70.09984909272687,147.6,150.4692891686718,112.6,110.25525163617588,147.6,147.29158928115243,80.3,86.23390401477845
40,1.0,0.12,-1.0,1.0,195.0,187.50039630087716,65.0,58.102140764380415,116.80000000000001,121.00034580441792,81.80000000000001,86.41533076625791,116.80000000000001,110.95798950771601,70.4,70.79436314184157
148,1.0,0.12,-1.0,1.0,195.0,187.15896809141884,65.0,62.0399855183895,116.80000000000001,115.11491049406581,81.80000000000001,81.95426936397804,116.80000000000001,110.4914536850438,70.4,71.18495250892308
395,1.0,0.4,-1.0,0.0,35.0,39.930113348529304,0.0,-2.397103235406425,53.0,51.52144638745899,18.0,20.512644950046194,91.0,91.15910166008203,18.0,13.106538221441504
204,1.0,0.14,-1.0,1.0,195.0,198.19708175660543,65.0,69.05827299652783,119.6,111.16336170476927,84.6,85.09526643962617,119.6,113.90695597183618,71.3,69.42518850909279
170,1.0,0.38,-1.0,0.0,35.0,36.18643305248432,0.0,-7.072605586621968,52.1,51.28525727536532,17.1,23.54808751085314,88.2,79.70381857281973,17.1,20.288376747819722
4,1.0,0.1,-1.0,1.0,195.0,191.02504855885934,65.0,61.418406526840116,114.0,112.21654344078497,79.0,85.2250641319976,114.0,117.04908466159222,69.5,58.065618982176225
176,1.0,0.1,-1.0,1.0,195.0,193.80545742872863,65.0,63.348960870653045,114.0,109.5774811612488,79.0,80.35450166734466,114.0,125.83275453739613,69.5,77.15404928072995
321,1.0,0.44,-1.0,0.0,35.0,40.508049713092596,0.0,-2.2218263251701833,54.8,58.093678882552034,19.8,28.153591522229856,96.6,97.79341069323753,19.8,15.971644586081888
20,1.0,0.4,-1.0,1.0,195.0,188.1986631210089,65.0,73.5976994191179,156.0,154.56801897330394,121.0,120.30733286285162,156.0,159.96030429995332,83.0,86.11649096390089
79,1.0,0.32,-1.0,1.0,195.0,187.16974788793888,65.0,71.45244882684737,144.8,142.1658445558878,109.80000000000001,106.07561195261631,144.8,139.15731157841807,79.4,79.01051184985374
150,1.0,0.4,-1.0,1.0,195.0,193.4196705937368,65.0,66.4671479030368,156.0,159.1157356746659,121.0,128.37050404300624,156.0,152.33348001289667,83.0,77.54990326649295
487,1.0,0.02,-1.0,0.0,35.0,32.79185301411787,0.0,-2.0573987073093853,35.9,31.603249016581145,0.9,1.0138147098900112,37.8,39.93374587672505,0.9,0.03502694944167872
115,1.0,0.18,-1.0,1.0,195.0,202.2640306737255,65.0,64.08690994800114,125.19999999999999,120.80931179569448,90.19999999999999,90.28457868051105,125.19999999999999,122.79805538273078,73.1,72.25961260002241
157,1.0,0.12,-1.0,1.0,195.0,198.38994875226555,65.0,68.55284716125233,116.80000000000001,112.00704423948815,81.80000000000001,77.02456735332188,116.80000000000001,115.00540561699128,70.4,77.7912792812653
136,1.0,0.26,-1.0,1.0,195.0,198.56102270719722,65.0,64.18219693681365,136.4,133.54377278142326,101.4,101.15765752506348,136.4,139.8851705566531,76.7,81.05807776651847
31,1.0,0.08,-1.0,1.0,195.0,196.0620203385687,65.0,70.58256411446342,111.19999999999999,104.23528943488067,76.19999999999999,80.48944335638984,111.19999999999999,111.75141154748196,68.6,75.50737729287604
458,1.0,0.48,-1.0,0.0,35.0,43.60278279335173,0.0,-4.440772858018111,56.599999999999994,59.26172905696757,21.599999999999998,27.633020858393586,102.19999999999999,103.30456988616687,21.599999999999998,17.503473126363623
58,1.0,0.32,-1.0,1.0,195.0,200.489228958402,65.0,70.48137686247087,144.8,142.01177657532028,109.80000000000001,103.85504342536554,144.8,130.20322915181058,79.4,77.2677698770997
305,1.0,0.38,-1.0,0.0,35.0,36.62520854011056,0.0,-1.7989750938851956,52.1,56.843326571418444,17.1,21.011316693767427,88.2,79.29553486287807,17.1,14.568014073666587
174,1.0,0.4,-1.0,1.0,195.0,189.8798886747688,65.0,67.97274218243915,156.0,158.8315585351678,121.0,111.82930574666067,156.0,158.03101225293076,83.0,81.49039078658178
266,1.0,0.02,-1.0,0.0,35.0,34.3207701135787,0.0,-8.37361307913922,35.9,37.54212704541384,0.9,-4.1755310522271785,37.8,32.09622751614253,0.9,-0.05546919064193345
384,1.0,0.1,-1.0,0.0,35.0,38.103498394195796,0.0,-1.8650700076695168,39.5,45.9175570377385,4.5,5.64518288814464,49.0,48.8232782186745,4.5,-4.092183334727505
146,1.0,0.1,-1.0,1.0,195.0,199.10423505061644,65.0,65.75363002635504,114.0,121.4779441329447,79.0,90.10180942429115,114.0,118.91480308522418,69.5,67.3396471857069
95,1.0,0.24,-1.0,1.0,195.0,194.88220045194845,65.0,69.52268196822305,133.6,129.6044608812341,98.6,107.42325705106799,133.6,131.5789598417618,75.8,78.48345839590607
354,1.0,0.2,-1.0,1.0,195.0,197.10775289928552,65.0,74.49427037873129,128.0,120.73619049227781,93.0,97.89896961449257,128.0,130.00452150856287,74.0,74.76101940706012
388,1.0,0.14,-1.0,0.0,35.0,37.45832593641704,0.0,1.2065722246425863,41.3,42.362349292496845,6.300000000000001,10.761373448675226,54.599999999999994,50.04002636675738,6.300000000000001,10.26961657519018
344,1.0,0.3,-1.0,0.0,35.0,39.42398931689734,0.0,2.657687230973625,48.5,42.61010705301491,13.5,16.484172301612574,77.0,76.32276304229887,13.5,13.813789765782566
217,1.0,0.08,-1.0,0.0,35.0,29.21989145378361,0.0,4.831528993689215,38.6,52.86159866506499,3.6,2.9989113850950933,46.2,53.81547309087492,3.6,-0.6613262968831157
71,1.0,0.48,-1.0,1.0,195.0,198.11019558571323,65.0,62.856324979863125,167.2,162.9233512773359,132.2,130.1030741132329,167.2,167.31084376678555,86.6,80.53551997824887
125,1.0,0.22,-1.0,1.0,195.0,194.69247302452027,65.0,68.95411964740482,130.8,126.83376311541932,95.80000000000001,98.12864261640665,130.8,128.1471851367303,74.9,67.3117817573921
90,1.0,0.02,-1.0,1.0,195.0,196.48830660276425,65.0,58.20225170842701,102.80000000000001,104.86488162758279,67.80000000000001,70.26030477655918,102.80000000000001,101.73846344416923,65.9,62.39136704745491
330,1.0,0.14,-1.0,0.0,35.0,30.439303668506916,0.0,-6.035158449919792,41.3,41.16056327436279,6.300000000000001,6.164906397245544,54.599999999999994,54.72818799136096,6.300000000000001,6.853341664185752
154,1.0,0.32,-1.0,1.0,195.0,198.17350045116828,65.0,65.89462769562043,144.8,146.34724506374485,109.80000000000001,107.27296804736349,144.8,137.13287385067875,79.4,79.51690931064476
258,1.0,0.02,-1.0,0.0,35.0,33.6520801420802,0.0,4.731901521296977,35.9,30.564607217575606,0.9,2.2842888459608517,37.8,33.71120104012572,0.9,4.726609271730765
51,1.0,0.38,-1.0,1.0,195.0,195.9846484138575,65.0,64.28109177068795,153.2,146.49195166555882,118.19999999999999,118.5113438027115,153.2,152.3557492277804,82.1,74.48976124067865
358,1.0,0.02,-1.0,0.0,35.0,28.24602561768322,0.0,0.28571061286223265,35.9,32.24267134228288,0.9,9.305585700243148,37.8,30.22933371160091,0.9,-3.440218764895144
238,1.0,0.1,-1.0,0.0,35.0,33.79210497175398,0.0,-0.3416469117050317,39.5,33.13130478921223,4.5,1.002150713177886,49.0,46.729501349595424,4.5,5.038218270397494
215,1.0,0.08,-1.0,0.0,35.0,31.90228760130598,0.0,2.658436355585404,38.6,37.55786466940312,3.6,7.324640320318766,46.2,51.461142853168035,3.6,0.9382154068673612
310,1.0,0.44,-1.0,0.0,35.0,41.037805468603594,0.0,0.6455136567522911,54.8,47.85545572515643,19.8,14.220953547043216,96.6,99.05872125280948,19.8,28.9491074125851
49,1.0,0.14,-1.0,1.0,195.0,191.3738043793594,65.0,65.05885589138673,119.6,115.98123753253508,84.6,81.25156732230289,119.6,113.17200556439703,71.3,74.61745434071182
441,1.0,0.24,-1.0,0.0,35.0,36.10314295595018,0.0,8.558950098684313,45.8,49.11349767430137,10.799999999999999,16.209027831200693,68.6,61.3080843186409,10.799999999999999,9.760745812593555
466,1.0,0.02,-1.0,0.0,35.0,49.297018804695675,0.0,3.0917563408344133,35.9,30.981747946836304,0.9,6.4601104550226,37.8,32.76133955187714,0.9,-0.8090382895579608
89,1.0,0.08,-1.0,1.0,195.0,193.61440793526046,65.0,62.02877058837326,111.19999999999999,116.30656868927201,76.19999999999999,76.49153110505928,111.19999999999999,108.13198629981119,68.6,75.74722529397677
356,1.0,0.46,-1.0,0.0,35.0,36.28891483921031,0.0,-8.294611844013852,55.7,54.86579606283086,20.7,18.773522508014487,99.4,104.72713266154801,20.7,18.769411144965694
10,1.0,0.18,-1.0,1.0,195.0,205.95951824802898,65.0,65.11571841602796,125.19999999999999,119.9279549017036,90.19999999999999,78.33567410537869,125.19999999999999,125.52499128747269,73.1,81.58519874670112
359,1.0,0.18,-1.0,0.0,35.0,41.293326753773165,0.0,2.908968222585046,43.1,42.21352847707567,8.1,15.416271390002455,60.2,60.45064513326849,8.1,1.901452785631692
365,1.0,0.08,-1.0,0.0,35.0,37.47426889111217,0.0,-4.799990496752176,38.6,44.4571207362234,3.6,15.96246898070628,46.2,42.09225576958613,3.6,-1.338459703439463
126,1.0,0.46,-1.0,1.0,195.0,198.06647077057733,65.0,58.79154184225014,164.4,160.79136025962742,129.4,120.40165118854948,164.4,164.85477261467489,85.7,83.95962173869565
130,1.0,0.44,-1.0,1.0,195.0,199.55900798929392,65.0,65.73376812712874,161.6,157.37536008256365,126.6,122.89827360823928,161.6,167.76809215797437,84.8,78.28391558291699
169,1.0,0.34,-1.0,1.0,195.0,189.37317355793158,65.0,65.27717784743676,147.6,139.4227765349267,112.6,110.30348294816581,147.6,154.82861478475596,80.3,80.32233902587022
184,1.0,0.04,-1.0,1.0,195.0,208.49126701370093,65.0,65.85536268138507,105.6,108.36395246303474,70.6,81.25891016237928,105.6,100.98417521516035,66.8,64.7161345024968
222,1.0,0.16,-1.0,1.0,195.0,198.73583187709508,65.0,63.560826103937856,122.4,124.0223963871551,87.4,88.61335834738449,122.4,126.99241533368598,72.2,76.20321848696695
186,1.0,0.5,-1.0,1.0,195.0,195.85714756874046,65.0,60.1481357242873,170.0,170.45079081344622,135.0,137.15142662691213,170.0,160.24841938342533,87.5,89.55893705512595
453,1.0,0.02,-1.0,0.0,35.0,32.59363437469657,0.0,-0.03256509470372928,35.9,37.17711688382043,0.9,4.177972202646897,37.8,17.694616861007443,0.9,2.3520520730216616
413,1.0,0.46,-1.0,0.0,35.0,41.44953082006596,0.0,-1.7634796990510937,55.7,58.87712545880327,20.7,16.346855158256343,99.4,99.17122048330678,20.7,24.173432766829247
407,1.0,0.46,-1.0,0.0,35.0,37.734060780390536,0.0,0.18528914979800132,55.7,61.80777835218371,20.7,23.75910496691932,99.4,106.81104939742077,20.7,15.384718236370537
417,1.0,0.2,-1.0,0.0,35.0,34.18618471702884,0.0,4.185542815269861,44.0,50.62991596926254,9.0,5.14265935303736,63.0,61.68990464564466,9.0,2.109751498538164
397,1.0,0.24,-1.0,0.0,35.0,28.72165405506489,0.0,-0.981665339855181,45.8,39.54035608749898,10.799999999999999,13.009738255477078,68.6,69.1180993821411,10.799999999999999,5.816589883180896
144,1.0,0.48,-1.0,1.0,195.0,200.41489514443782,65.0,67.93776500023284,167.2,176.16981863965432,132.2,130.25243515053998,167.2,163.21120923664807,86.6,95.13032292732393
265,1.0,0.28,-1.0,0.0,35.0,28.652047776900208,0.0,2.5110152514286965,47.6,42.673819332033304,12.600000000000001,6.756015832845285,74.2,73.31425732374959,12.600000000000001,3.391730416894436
129,1.0,0.38,-1.0,1.0,195.0,195.61309780804712,65.0,62.98896160743533,153.2,140.47923481928845,118.19999999999999,126.49596059611764,153.2,151.97668569332518,82.1,76.93773104500048
426,1.0,0.08,-1.0,0.0,35.0,40.2203928078779,0.0,-12.010579226958878,38.6,36.91114679814892,3.6,7.777009543454454,46.2,49.589510053905215,3.6,2.3987617395710856
422,1.0,0.46,-1.0,0.0,35.0,31.386165634984604,0.0,-0.8701381895494471,55.7,56.00378779506873,20.7,23.701041275171406,99.4,102.21573105849886,20.7,23.505523182817708
221,1.0,0.38,-1.0,0.0,35.0,39.42180276798759,0.0,-1.1724524040864002,52.1,61.58500077434921,17.1,7.790898026380834,88.2,88.42696910808057,17.1,13.329430196785024
436,1.0,0.4,-1.0,0.0,35.0,35.056437294879906,0.0,-0.9764712163258626,53.0,48.66374861697264,18.0,16.585825899336424,91.0,89.02663112087124,18.0,18.568648145110494
43,1.0,0.14,-1.0,1.0,195.0,198.75378806994635,65.0,69.77335923900398,119.6,116.80325085906505,84.6,75.73762151856856,119.6,122.1506186138562,71.3,72.23619337031491
55,1.0,0.04,-1.0,1.0,195.0,194.90622373785476,65.0,58.74181304771304,105.6,111.09016449929358,70.6,65.84295044475851,105.6,113.10623916282032,66.8,64.25723689754686
194,1.0,0.04,-1.0,1.0,195.0,190.09286868793362,65.0,64.48591325878614,105.6,101.6270084730352,70.6,65.34821115585635,105.6,96.56158349589965,66.8,63.46357131229412
282,1.0,0.44,-1.0,0.0,35.0,26.304058076910664,0.0,4.8512833444081265,54.8,57.79922719182161,19.8,10.862141556612109,96.6,93.62333482412762,19.8,17.529717117941246
342,1.0,0.26,-1.0,0.0,35.0,24.631082040351757,0.0,6.754311561822012,46.7,56.70508124393725,11.700000000000001,0.2693969607333049,71.4,68.27058296726337,11.700000000000001,11.408830341369987
337,1.0,0.24,-1.0,1.0,195.0,178.30373531498387,65.0,67.03247164871247,133.6,137.7066603982427,98.6,102.01315816021311,133.6,136.14118544790554,75.8,71.2606165584837
135,1.0,0.02,-1.0,1.0,195.0,188.20893698376545,65.0,69.30402497949532,102.80000000000001,98.792784626219,67.80000000000001,74.90305112398747,102.80000000000001,102.84880897279895,65.9,62.627107129569715
405,1.0,0.18,-1.0,0.0,35.0,37.063059402333835,0.0,4.72423444075088,43.1,43.01559869291917,8.1,15.031136633725527,60.2,54.098721274398805,8.1,0.9022879949966374
357,0.0,0.24,-1.0,1.0,65.0,67.26519838387608,195.0,199.72001048841094,98.6,98.53798451791775,133.6,141.28309647574784,75.8,69.06054307530879,133.6,138.20254424476337
77,1.0,0.22,-1.0,1.0,195.0,193.46692306113914,65.0,58.2573782393075,130.8,141.76269414524387,95.80000000000001,101.01734319827492,130.8,129.75755927483684,74.9,74.38857216578664
259,1.0,0.04,-1.0,0.0,35.0,29.241711622575348,0.0,-5.614645326846887,36.8,28.757490334233122,1.8,-1.3449377108041694,40.599999999999994,41.58621100873163,1.8,-1.9207634835372278
486,1.0,0.06,-1.0,0.0,35.0,33.215740390770975,0.0,3.768989779019572,37.7,39.41180413507115,2.6999999999999997,3.6890203683160703,43.400000000000006,43.13935970167431,2.6999999999999997,-1.4751678656776224
76,1.0,0.28,-1.0,1.0,195.0,197.9150280295701,65.0,64.16707363606297,139.2,140.4470211452841,104.19999999999999,100.95921179494225,139.2,142.0004727890967,77.6,79.57678902390994
239,1.0,0.32,-1.0,0.0,35.0,38.50357316355493,0.0,-5.702070704206863,49.4,54.75960033638699,14.4,22.350327642649383,79.8,78.90137806443335,14.4,14.725375503672565
224,1.0,0.32,-1.0,0.0,35.0,28.158110778477845,0.0,2.217555573679177,49.4,54.9845207893871,14.4,12.762703047055236,79.8,77.1070224782972,14.4,10.215994033996092
257,1.0,0.44,-1.0,1.0,195.0,196.99798932393608,65.0,63.7756771088364,161.6,163.83896215767408,126.6,127.55819804538588,161.6,168.23332845304895,84.8,76.72427839314385
287,1.0,0.42,-1.0,0.0,35.0,31.629440665619278,0.0,-12.056987165860695,53.9,49.97847890370393,18.9,8.606180290054677,93.8,96.44593892052696,18.9,16.073387205628734
33,1.0,0.24,-1.0,1.0,195.0,190.8815494003872,65.0,67.13767794774412,133.6,136.32394356223512,98.6,92.59188884458781,133.6,124.79188821758068,75.8,77.1086621086765
61,1.0,0.24,-1.0,1.0,195.0,191.29747571899264,65.0,70.74300201440836,133.6,131.31111168002238,98.6,100.14250902877045,133.6,141.17257026248686,75.8,76.27364810214708
9,1.0,0.32,-1.0,1.0,195.0,194.09650546482584,65.0,70.13107466322354,144.8,144.14333995650114,109.80000000000001,106.76428729327718,144.8,146.8216619866733,79.4,90.05963863621447
