,T,Age,AgeTag,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
259,-1.0,0.5,-1.0,1.0,-65.0,-70.33651616048974,195.0,188.3343252080397,100.0,101.5132252135462,170.0,168.4882729138084,5.0,3.7136127218527513,170.0,168.34217316426574
281,1.0,0.32,-1.0,-1.0,-125.0,-122.69511281995804,-5.0,-9.717389603398454,-46.0,-49.22320068552807,-116.0,-116.1415686532186,14.800000000000002,10.80262563190981,-116.0,-103.0689681479872
403,1.0,0.04,-1.0,-1.0,-125.0,-123.49132957807518,-5.0,-3.2580322520009304,-32.0,-30.2453453803205,-102.0,-94.1240941992112,-24.4,-24.672959040730845,-102.0,-96.26174709024144
280,1.0,0.34,-1.0,-1.0,-125.0,-118.78589885914312,-5.0,-10.961091290777558,-47.0,-42.1126072027159,-117.0,-104.89640924949472,17.600000000000005,19.529879525554886,-117.0,-125.139381979184
248,1.0,0.34,-1.0,-1.0,-125.0,-120.71756071618859,-5.0,-0.5900014092250636,-47.0,-56.38651512388438,-117.0,-122.33762508582785,17.600000000000005,20.68521200031987,-117.0,-123.85631845158343
290,-1.0,0.3,-1.0,1.0,-65.0,-56.100338747064065,195.0,186.46428890814713,72.0,61.82820366876964,142.0,142.19976595138243,15.0,11.172064023262038,142.0,144.8044758612319
492,-1.0,0.24,-1.0,-1.0,-5.0,-4.811882951752865,-125.0,-124.80675195948356,-112.0,-108.91088940503118,-42.0,-46.122043853472796,-112.0,-113.64326043695405,3.599999999999998,1.7367438003733748
311,1.0,0.02,-1.0,-1.0,-125.0,-132.24416595068246,-5.0,-2.6427175656698347,-31.0,-25.746600257963678,-101.0,-103.51655553676345,-27.200000000000003,-31.848800912655644,-101.0,-100.8925592814264
300,1.0,0.14,-1.0,-1.0,-125.0,-131.82968673097113,-5.0,5.126282460569113,-37.0,-38.796104267685095,-107.0,-108.30404252820396,-10.399999999999999,-10.333724477492982,-107.0,-110.21030128837496
225,1.0,0.14,-1.0,1.0,195.0,192.4357049690327,-65.0,-59.2326800370407,119.6,116.1692033978599,49.599999999999994,45.865443110903115,119.6,123.8865914538806,22.999999999999996,22.72384181035642
169,1.0,0.08,-1.0,1.0,195.0,185.91047001592045,-65.0,-73.79174497310953,111.19999999999999,109.16800377654096,41.2,42.74050343452847,111.19999999999999,110.42130300607104,26.0,25.38659606605797
445,1.0,0.46,-1.0,-1.0,-125.0,-123.08566596149547,-5.0,-2.1933108031394903,-53.0,-46.08878708503706,-123.0,-122.44619767632803,34.400000000000006,38.679054860223005,-123.0,-120.070158262908
152,1.0,0.18,-1.0,1.0,195.0,195.04298425671246,-65.0,-58.87246994463035,125.19999999999999,133.1948200788005,55.2,48.47193620028598,125.19999999999999,121.86130278354244,21.000000000000004,21.208086631447475
270,1.0,0.38,-1.0,-1.0,-125.0,-128.27170118976227,-5.0,-7.355987912984913,-49.0,-47.85308127795495,-119.0,-115.02609056206168,23.200000000000003,22.14206958367017,-119.0,-115.07530990139774
428,1.0,0.34,-1.0,-1.0,-125.0,-118.34414361437987,-5.0,-13.77119393325177,-47.0,-48.32343828737135,-117.0,-112.1380636831392,17.600000000000005,16.294482369386266,-117.0,-113.0217814086606
47,1.0,0.24,-1.0,1.0,195.0,190.39302554969842,-65.0,-55.897739522696455,133.6,135.73230612464346,63.599999999999994,62.625292099421074,133.6,126.29641859040544,17.999999999999996,18.367009300678408
45,1.0,0.16,-1.0,1.0,195.0,201.13877759537976,-65.0,-65.5490605231465,122.4,130.42633458934054,52.400000000000006,50.48129335363577,122.4,126.80988950883929,22.0,28.394675156809647
470,1.0,0.48,-1.0,-1.0,-125.0,-126.00076509189823,-5.0,-4.520079111930798,-54.0,-47.483661437824765,-124.0,-126.98445684382143,37.2,34.99397909236686,-124.0,-125.17163384317914
132,1.0,0.2,-1.0,1.0,195.0,198.09078581549622,-65.0,-76.39384709884744,128.0,130.7577368448061,58.0,50.77324762713329,128.0,125.58542228885608,20.0,26.504759665453143
497,-1.0,0.3,-1.0,-1.0,-5.0,4.8555325136303225,-125.0,-125.06785606100318,-115.0,-125.86601980197953,-45.0,-51.54431670068158,-115.0,-110.7809591448196,12.0,11.992268364799534
309,1.0,0.24,-1.0,-1.0,-125.0,-123.81294726381822,-5.0,-5.8659573882204885,-42.0,-36.54709793968372,-112.0,-110.31760220871493,3.599999999999998,8.41921721496134,-112.0,-107.78134033233792
142,1.0,0.22,-1.0,1.0,195.0,194.05074885154,-65.0,-63.939736996609774,130.8,133.6130835437498,60.8,71.72861212264402,130.8,128.57758605142962,19.0,19.759692405804007
62,1.0,0.36,-1.0,1.0,195.0,200.36795916424813,-65.0,-71.80947169676156,150.4,147.31241631157843,80.4,78.02916392810508,150.4,146.80684164293024,12.000000000000007,10.108125066172782
230,1.0,0.3,-1.0,1.0,195.0,189.65979797181052,-65.0,-71.19433726957499,142.0,146.0876029276484,72.0,70.95369893019215,142.0,142.0197259439798,15.0,9.715532652012797
361,1.0,0.34,-1.0,-1.0,-125.0,-122.38098606032057,-5.0,-6.411554839700216,-47.0,-45.976401496049185,-117.0,-99.62873812376758,17.600000000000005,20.868310776977722,-117.0,-112.62631073955836
122,1.0,0.48,-1.0,1.0,195.0,190.1018479940963,-65.0,-60.84325148906863,167.2,161.65012873433648,97.19999999999999,104.34403152354868,167.2,157.8994280965464,5.999999999999993,10.031142191276505
163,1.0,0.02,-1.0,1.0,195.0,192.2055614998206,-65.0,-65.65739757786343,102.80000000000001,97.29852036794374,32.8,32.37637193453507,102.80000000000001,98.23868615084474,29.0,26.062284858503126
358,1.0,0.16,-1.0,-1.0,-125.0,-123.90667625677611,-5.0,-0.7079542932845637,-38.0,-31.072172777464242,-108.0,-110.41383074361988,-7.6,-6.502064436837958,-108.0,-108.32608164878644
490,-1.0,0.02,-1.0,-1.0,-5.0,0.38649460972273975,-125.0,-130.14576143175125,-101.0,-101.30225290329285,-31.0,-28.55752727788034,-101.0,-100.75966928589688,-27.200000000000003,-30.16541415096142
482,-1.0,0.2,-1.0,-1.0,-5.0,-15.761747532654702,-125.0,-122.05018873126522,-110.0,-113.33696938548934,-40.0,-47.15579073775289,-110.0,-111.66768915886533,-2.0,4.023730060035012
254,-1.0,0.2,-1.0,1.0,-65.0,-61.02091025461278,195.0,195.94045402647555,58.0,58.523764446384924,128.0,122.75619474534592,20.0,22.27830861161672,128.0,137.38301183713088
215,1.0,0.38,-1.0,-1.0,-125.0,-126.84473941671332,-5.0,-7.888981114761678,-49.0,-49.31268095511774,-119.0,-122.83193521364242,23.200000000000003,24.44862336521564,-119.0,-120.91083919752133
67,1.0,0.04,-1.0,1.0,195.0,204.26926814262544,-65.0,-67.70037895321674,105.6,105.63349401869428,35.6,34.34607998210529,105.6,102.53354511649363,28.0,21.70753291417688
77,1.0,0.06,-1.0,1.0,195.0,194.24141761415393,-65.0,-67.82552048958213,108.4,110.32192794147194,38.400000000000006,45.25739824225447,108.4,106.01876812711743,27.000000000000004,23.440140075517427
253,-1.0,0.48,-1.0,1.0,-65.0,-74.58520215573225,195.0,197.429787224988,97.19999999999999,104.84424976705789,167.2,168.8764209358846,5.999999999999993,11.665799524299272,167.2,165.69129284026963
94,1.0,0.12,-1.0,1.0,195.0,195.23518210506876,-65.0,-71.89853156735319,116.80000000000001,111.6980305286914,46.8,42.41745355577501,116.80000000000001,112.71544508260175,24.0,17.70460214145016
43,1.0,0.36,-1.0,1.0,195.0,196.27306071444613,-65.0,-66.47998085269188,150.4,147.5487906255668,80.4,84.14543640564825,150.4,157.46005307536626,12.000000000000007,10.063360514993784
435,1.0,0.28,-1.0,-1.0,-125.0,-127.65080462367345,-5.0,1.798675549838066,-44.0,-45.44156372424089,-114.0,-112.39540707017717,9.200000000000003,6.458431994234873,-114.0,-117.9294494201539
368,1.0,0.28,-1.0,-1.0,-125.0,-122.7959943404113,-5.0,-10.188688542503467,-44.0,-49.304951399050445,-114.0,-110.29856688651657,9.200000000000003,3.0307979647315078,-114.0,-115.40721291869859
86,1.0,0.06,-1.0,1.0,195.0,202.87775499247581,-65.0,-68.60536150696142,108.4,105.54329053100321,38.400000000000006,27.13697569660023,108.4,117.94039560730305,27.000000000000004,34.223036746100334
277,-1.0,0.46,-1.0,1.0,-65.0,-63.06209086739484,195.0,200.24823240417726,94.4,92.46888670966,164.4,160.33067560608507,7.0,5.819065539797238,164.4,160.17569175141074
294,1.0,0.5,-1.0,-1.0,-125.0,-120.40035273242304,-5.0,-11.515203706164394,-55.0,-56.69155636339683,-125.0,-121.19144700481881,40.0,38.836693889327506,-125.0,-119.97875913732777
23,1.0,0.42,-1.0,1.0,195.0,190.62878224359412,-65.0,-73.02733614588658,158.8,156.8343693129079,88.8,94.79313620669481,158.8,163.89587926484538,9.0,11.253388168255581
195,1.0,0.32,-1.0,1.0,195.0,187.3044142086182,-65.0,-71.46239980843289,144.8,139.06265773203936,74.8,74.26524058856408,144.8,132.79526024231907,13.999999999999996,30.09947191379985
78,1.0,0.46,-1.0,1.0,195.0,194.33833527453902,-65.0,-64.05318669302014,164.4,171.4206611950804,94.4,99.20476255326865,164.4,166.66958069214172,7.0,4.032133742113687
189,1.0,0.18,-1.0,1.0,195.0,196.06628323192018,-65.0,-65.10125016780557,125.19999999999999,123.41697780623522,55.2,48.605609129525874,125.19999999999999,119.94468475447898,21.000000000000004,22.847427123347465
217,1.0,0.12,-1.0,1.0,195.0,184.13131582919564,-65.0,-64.5492839583634,116.80000000000001,117.54892016473173,46.8,38.56867126743347,116.80000000000001,124.2914200808368,24.0,22.256524512035984
378,1.0,0.46,-1.0,-1.0,-125.0,-124.85376436777419,-5.0,-7.881207093395021,-53.0,-52.06583462878809,-123.0,-125.39595166566625,34.400000000000006,36.184261785073396,-123.0,-125.31379599067643
125,1.0,0.24,-1.0,1.0,195.0,190.4425831385252,-65.0,-66.48288508475696,133.6,123.85247130385979,63.599999999999994,62.84523649160815,133.6,138.68279983278404,17.999999999999996,26.169367772823364
278,1.0,0.5,-1.0,-1.0,-125.0,-128.49204397323942,-5.0,-7.185141885844888,-55.0,-50.3577169000083,-125.0,-133.38724718764922,40.0,45.4013048329581,-125.0,-120.6174393774505
193,1.0,0.18,-1.0,1.0,195.0,195.08685334536796,-65.0,-67.62392654355004,125.19999999999999,129.1993915126236,55.2,50.66214056316413,125.19999999999999,127.64422825528463,21.000000000000004,18.890708556216776
421,1.0,0.4,-1.0,-1.0,-125.0,-126.28501662851674,-5.0,-7.5122663463108506,-50.0,-50.54061079464851,-120.0,-118.17206270713962,26.0,25.88182853445287,-120.0,-115.40961046716234
90,1.0,0.32,-1.0,1.0,195.0,190.99211898965774,-65.0,-61.87214791761048,144.8,155.02493101098182,74.8,69.14197734182677,144.8,138.7963105891386,13.999999999999996,15.745510551913293
99,1.0,0.32,-1.0,1.0,195.0,198.68370998762273,-65.0,-53.42686444437085,144.8,149.73820832552283,74.8,77.24585571447874,144.8,140.37566367224304,13.999999999999996,11.188726094639717
489,-1.0,0.14,-1.0,-1.0,-5.0,-6.907034275549401,-125.0,-124.17179715122222,-107.0,-106.21496601788309,-37.0,-41.18468684900273,-107.0,-104.43906922022549,-10.399999999999999,-19.286323849010582
436,1.0,0.36,-1.0,-1.0,-125.0,-126.99886792807204,-5.0,1.9925959035056087,-48.0,-48.79802487940623,-118.0,-114.19624370685197,20.399999999999995,35.770210281870725,-118.0,-119.1302994137813
468,1.0,0.14,-1.0,-1.0,-125.0,-114.13343116682515,-5.0,-9.549652868177429,-37.0,-41.99474004315024,-107.0,-112.44799740453985,-10.399999999999999,-16.997983622498055,-107.0,-106.5508715023717
381,1.0,0.04,-1.0,-1.0,-125.0,-115.05351908282331,-5.0,-10.61300348427002,-32.0,-34.95548857417998,-102.0,-101.78506141894103,-24.4,-20.765730932169742,-102.0,-108.94312479137803
292,1.0,0.12,-1.0,-1.0,-125.0,-123.55312379399281,-5.0,4.220859413113558,-36.0,-43.000495978025484,-106.0,-107.58396457135758,-13.200000000000001,-17.437963267649835,-106.0,-100.89272619518087
370,1.0,0.44,-1.0,-1.0,-125.0,-124.84059640454052,-5.0,-9.08117770960762,-52.0,-43.962205190945134,-122.0,-122.7818272680603,31.599999999999998,33.62278981394992,-122.0,-121.27515630610701
181,1.0,0.46,-1.0,1.0,195.0,202.83973310257096,-65.0,-62.80650407599956,164.4,155.51709795295417,94.4,97.67892558270307,164.4,171.1647997153133,7.0,5.301288735829058
297,-1.0,0.44,-1.0,1.0,-65.0,-78.08157476136802,195.0,188.14540129893678,91.6,98.88227896988957,161.6,153.65399068008756,8.0,13.733028793878608,161.6,170.25163460347932
118,1.0,0.12,-1.0,1.0,195.0,192.87986441276212,-65.0,-63.43483514590913,116.80000000000001,126.07039083754536,46.8,50.678710546409114,116.80000000000001,120.63877343673765,24.0,32.77798178005236
180,1.0,0.38,-1.0,-1.0,-125.0,-127.4379282441486,-5.0,-3.5892932146083143,-49.0,-55.324352171086986,-119.0,-115.8670256901358,23.200000000000003,23.618953984255956,-119.0,-117.88818258699915
117,1.0,0.12,-1.0,1.0,195.0,185.9954661478677,-65.0,-63.10959835810472,116.80000000000001,117.5453214976601,46.8,49.004111245547655,116.80000000000001,125.79569950235127,24.0,20.805384429843983
156,1.0,0.46,-1.0,1.0,195.0,199.59209218273014,-65.0,-68.65380503684345,164.4,162.39359103857478,94.4,91.15566270525157,164.4,170.65773785103926,7.0,8.847390314579089
454,1.0,0.3,-1.0,-1.0,-125.0,-128.84255137749395,-5.0,-6.336525366799259,-45.0,-36.53064697679273,-115.0,-114.28131159765476,12.0,12.905653001699935,-115.0,-109.14542474040017
87,1.0,0.32,-1.0,1.0,195.0,204.3919265998896,-65.0,-61.50485728601312,144.8,139.82453558312474,74.8,79.57269583465536,144.8,145.3653963839432,13.999999999999996,17.231790972505006
22,1.0,0.14,-1.0,1.0,195.0,189.42632871833985,-65.0,-69.77610868159786,119.6,123.78167281124347,49.599999999999994,52.18642571049989,119.6,127.66671937148173,22.999999999999996,28.6533459404719
478,-1.0,0.4,-1.0,-1.0,-5.0,-7.136337895421848,-125.0,-124.31690237229866,-120.0,-125.06773243786118,-50.0,-50.66733009027849,-120.0,-129.99767166041596,26.0,26.331679228828616
313,-1.0,0.44,-1.0,1.0,-65.0,-64.27255617299707,195.0,199.63963602563294,91.6,89.0969596579519,161.6,160.8313359556947,8.0,3.8578477287073776,161.6,158.11515791475867
257,-1.0,0.04,-1.0,1.0,-65.0,-68.53838844811362,195.0,192.91990625161472,35.6,36.62099591241949,105.6,102.11580707460939,28.0,26.141972523942304,105.6,112.03068583002282
447,1.0,0.2,-1.0,-1.0,-125.0,-126.06342136055609,-5.0,7.440427378111526,-40.0,-46.76449635357528,-110.0,-113.3807926345343,-2.0,-3.8810686007387547,-110.0,-115.67569877333558
343,1.0,0.12,-1.0,-1.0,-125.0,-132.54078946457756,-5.0,-1.2593212627640038,-36.0,-36.869185934829275,-106.0,-108.13737411360034,-13.200000000000001,-9.332963855032732,-106.0,-102.31699470828678
121,1.0,0.08,-1.0,1.0,195.0,190.73246816002907,-65.0,-68.02428621270056,111.19999999999999,108.66168142808066,41.2,39.08449196403237,111.19999999999999,108.58453944764432,26.0,22.796387721164926
432,1.0,0.38,-1.0,-1.0,-125.0,-137.45242782812883,-5.0,-9.965214695567461,-49.0,-52.13148692225329,-119.0,-110.00220919614564,23.200000000000003,17.469089001149673,-119.0,-110.41924412345305
465,1.0,0.5,-1.0,-1.0,-125.0,-120.5296824721583,-5.0,-6.398170418779102,-55.0,-60.8096349260123,-125.0,-121.12804333849203,40.0,41.18872430659208,-125.0,-125.62015329705103
460,1.0,0.5,-1.0,-1.0,-125.0,-126.28972853509833,-5.0,-10.516571965478136,-55.0,-65.46335057095638,-125.0,-127.98378244231432,40.0,36.82749456017169,-125.0,-128.69094096109234
35,1.0,0.34,-1.0,1.0,195.0,197.40132516454935,-65.0,-69.36851753460333,147.6,148.39714114349053,77.6,76.91718398324085,147.6,138.9708366355311,12.999999999999993,6.843465034602663
65,1.0,0.34,-1.0,1.0,195.0,188.2931369171421,-65.0,-60.02096244278238,147.6,145.43490875458414,77.6,80.15756608975146,147.6,146.33966096747275,12.999999999999993,11.692702119499225
38,1.0,0.28,-1.0,1.0,195.0,186.47593751044033,-65.0,-73.30406308672472,139.2,140.20791947358427,69.2,69.39592726019299,139.2,141.59490824359182,16.0,12.138278269340194
21,1.0,0.34,-1.0,1.0,195.0,208.14997075630075,-65.0,-68.20291577388986,147.6,137.85420222158385,77.6,67.82214337123774,147.6,150.5335840849836,12.999999999999993,13.065961752755477
357,1.0,0.44,-1.0,-1.0,-125.0,-130.33730005964657,-5.0,-1.2158069309623154,-52.0,-51.48526224233018,-122.0,-127.39119538767889,31.599999999999998,32.86475579799722,-122.0,-121.53452276357028
303,1.0,0.26,-1.0,-1.0,-125.0,-120.14512777577029,-5.0,-1.0341459258641335,-43.0,-48.3109367676355,-113.0,-116.07678498935906,6.400000000000002,3.3693631822217553,-113.0,-106.216795443848
376,1.0,0.14,-1.0,-1.0,-125.0,-123.8857226302417,-5.0,-4.806062224428215,-37.0,-39.14997343962435,-107.0,-103.5035880872266,-10.399999999999999,-5.522393319884213,-107.0,-103.73425341872344
364,1.0,0.12,-1.0,-1.0,-125.0,-130.92296737366271,-5.0,-6.652528961795786,-36.0,-34.128143833116326,-106.0,-101.76448163468892,-13.200000000000001,-9.839800253554886,-106.0,-105.52062695044364
399,1.0,0.26,-1.0,-1.0,-125.0,-121.46464002683953,-5.0,3.8006064901416288,-43.0,-48.587416061464964,-113.0,-118.23404044757248,6.400000000000002,12.792606868835467,-113.0,-119.39316779322445
96,1.0,0.28,-1.0,1.0,195.0,188.11920398069734,-65.0,-68.71781277566674,139.2,146.35093221551205,69.2,60.55429395375421,139.2,134.11713870513657,16.0,19.477612268574838
178,1.0,0.46,-1.0,1.0,195.0,204.58663446892908,-65.0,-66.3228673288955,164.4,167.08375863788797,94.4,100.31662770494506,164.4,169.4001062307257,7.0,3.5407167822396146
166,1.0,0.38,-1.0,1.0,195.0,195.90906947050559,-65.0,-65.52027675908623,153.2,150.60199974043903,83.2,80.67619442779718,153.2,151.25270003300884,11.0,14.174310193478426
374,1.0,0.1,-1.0,-1.0,-125.0,-124.43998997906122,-5.0,8.905147567678352,-35.0,-25.449557498648556,-105.0,-105.83989764515754,-16.0,-16.321577016401882,-105.0,-101.03146154022656
236,1.0,0.36,-1.0,1.0,195.0,196.15541158255988,-65.0,-67.85887354730163,150.4,154.5029313153347,80.4,80.43179368853437,150.4,144.66484390189257,12.000000000000007,8.609959526136013
123,1.0,0.48,-1.0,1.0,195.0,196.00627168063625,-65.0,-73.82178518461802,167.2,167.05059450787815,97.19999999999999,101.0615225063248,167.2,169.71571815441803,5.999999999999993,4.790372190114429
74,1.0,0.22,-1.0,1.0,195.0,188.45685921700547,-65.0,-77.42129099043203,130.8,129.602845721237,60.8,62.78244025838194,130.8,130.90099488944566,19.0,19.34814183171929
329,1.0,0.02,-1.0,-1.0,-125.0,-121.72999894416579,-5.0,1.0604817835582363,-31.0,-33.64450261001746,-101.0,-100.06294037947308,-27.200000000000003,-32.25464758078629,-101.0,-104.72958708020249
48,1.0,0.5,-1.0,1.0,195.0,199.0761155099153,-65.0,-76.98464565870074,170.0,171.38208192558008,100.0,99.82994892804001,170.0,164.51928542661628,5.0,7.810723449867968
305,-1.0,0.46,-1.0,1.0,-65.0,-60.687793708984636,195.0,196.524726733359,94.4,96.86613592060162,164.4,159.57143342782277,7.0,-1.0547890938511806,164.4,169.93921287050608
50,1.0,0.48,-1.0,1.0,195.0,200.84335478891367,-65.0,-63.17539880120922,167.2,174.4188770911024,97.19999999999999,93.76607758788761,167.2,164.86592154261356,5.999999999999993,0.7877831531216124
27,1.0,0.5,-1.0,1.0,195.0,195.49416609607013,-65.0,-64.46067958441188,170.0,163.11030950545054,100.0,108.41837381813272,170.0,170.41961593559725,5.0,5.072667624277868
149,1.0,0.04,-1.0,1.0,195.0,196.02268309345703,-65.0,-68.79996827415978,105.6,99.38574280412395,35.6,38.85629893764566,105.6,105.43382137915134,28.0,25.058851976640938
449,1.0,0.36,-1.0,-1.0,-125.0,-121.95422390550596,-5.0,-1.3383707698541563,-48.0,-46.138010630328765,-118.0,-121.76146024141991,20.399999999999995,20.788970545624732,-118.0,-118.10744916592682
310,1.0,0.38,-1.0,-1.0,-125.0,-126.95955829352889,-5.0,0.1429651261408873,-49.0,-45.57046865959371,-119.0,-114.79126044742817,23.200000000000003,31.786662154544683,-119.0,-118.45188944857956
240,1.0,0.14,-1.0,1.0,195.0,191.26069387681912,-65.0,-60.89824080754885,119.6,119.65749392626948,49.599999999999994,52.885827612281474,119.6,120.65618410217206,22.999999999999996,19.22996885068815
462,1.0,0.48,-1.0,-1.0,-125.0,-127.39895093259948,-5.0,-4.14297779704938,-54.0,-51.999686761889514,-124.0,-123.29729523915155,37.2,41.49030361514602,-124.0,-126.86731597313658
19,1.0,0.42,-1.0,1.0,195.0,190.8777493133826,-65.0,-61.838012206943034,158.8,161.73801306353863,88.8,89.33514915587645,158.8,158.54481405749667,9.0,14.558245982723413
226,1.0,0.38,-1.0,-1.0,-125.0,-125.15186651990628,-5.0,-7.836727398857356,-49.0,-46.197621721308025,-119.0,-114.98889903696244,23.200000000000003,19.004160584926893,-119.0,-114.1540198201868
406,1.0,0.3,-1.0,-1.0,-125.0,-124.89753424356907,-5.0,-9.110773549792626,-45.0,-45.27478350797127,-115.0,-115.8007969876595,12.0,16.327882885587243,-115.0,-112.83686890271451
168,1.0,0.46,-1.0,1.0,195.0,189.31366507741802,-65.0,-67.58826364771652,164.4,155.37691198569723,94.4,95.7062545294725,164.4,159.4349888120318,7.0,7.3671654842562155
3,1.0,0.4,-1.0,1.0,195.0,189.33508945798272,-65.0,-69.24914452912122,156.0,161.02574612699982,86.0,86.40778633142682,156.0,158.3262322171639,10.0,7.770673937362474
201,1.0,0.14,-1.0,1.0,195.0,195.67692046504567,-65.0,-64.87937289844996,119.6,121.54983210793645,49.599999999999994,48.393302654917136,119.6,121.75012972566682,22.999999999999996,20.80617385972815
145,1.0,0.34,-1.0,1.0,195.0,196.01393099148027,-65.0,-67.70396409045765,147.6,158.0246613898906,77.6,86.3441402480038,147.6,149.68948762377462,12.999999999999993,5.32003742537613
34,1.0,0.48,-1.0,1.0,195.0,200.53499253726744,-65.0,-55.83412128475197,167.2,163.06330023320226,97.19999999999999,98.50337427515439,167.2,155.40529899682917,5.999999999999993,-1.6236105912581706
244,1.0,0.02,-1.0,-1.0,-125.0,-121.97312628941145,-5.0,-6.829825438449597,-31.0,-32.81309519725571,-101.0,-96.35414085574588,-27.200000000000003,-31.702862923586576,-101.0,-103.55912633757126
427,1.0,0.42,-1.0,-1.0,-125.0,-128.81954517236366,-5.0,-2.6711567812885404,-51.0,-51.80056379133048,-121.0,-128.37421539576818,28.799999999999997,33.66274121213691,-121.0,-126.47702776158017
135,1.0,0.02,-1.0,1.0,195.0,191.0941577112087,-65.0,-57.624806468548364,102.80000000000001,102.59012625871146,32.8,30.36805857759156,102.80000000000001,95.24086620986499,29.0,33.080112074761956
323,1.0,0.02,-1.0,-1.0,-125.0,-131.16073855891526,-5.0,-1.267456198954541,-31.0,-31.33752086914268,-101.0,-96.54344772840064,-27.200000000000003,-28.03108201833833,-101.0,-97.63137519337609
177,1.0,0.38,-1.0,1.0,195.0,196.87611787218216,-65.0,-60.76170617598486,153.2,144.71094211933263,83.2,86.82899668494672,153.2,144.37427228114257,11.0,8.212730101671841
347,1.0,0.14,-1.0,-1.0,-125.0,-125.2385889569999,-5.0,-1.933219660940365,-37.0,-33.834798644284035,-107.0,-116.93815188470559,-10.399999999999999,-16.276824946872797,-107.0,-116.11832979157808
342,1.0,0.06,-1.0,-1.0,-125.0,-126.98398032350214,-5.0,-0.4159773908602613,-33.0,-31.40975308616601,-103.0,-102.1578066542004,-21.6,-27.419658654733297,-103.0,-102.82265464832699
11,1.0,0.18,-1.0,1.0,195.0,186.60674862352442,-65.0,-58.97392894619237,125.19999999999999,127.6298523493288,55.2,53.242914633224075,125.19999999999999,132.90755423076837,21.000000000000004,20.26423407000201
469,1.0,0.22,-1.0,-1.0,-125.0,-124.34494434749664,-5.0,-8.866509495458452,-41.0,-50.32966883493188,-111.0,-104.56796819501254,0.7999999999999972,5.123554087771758,-111.0,-107.73776094107288
7,1.0,0.5,-1.0,1.0,195.0,194.67478070141564,-65.0,-64.51016451098045,170.0,169.74324154554552,100.0,97.90648229468344,170.0,168.22479090009196,5.0,8.536259857912544
203,1.0,0.1,-1.0,1.0,195.0,201.37045884786073,-65.0,-75.42875782324461,114.0,111.57505686852588,44.0,52.07265172762841,114.0,113.67458697696415,25.0,24.10449584327763
283,1.0,0.16,-1.0,-1.0,-125.0,-128.22775276973178,-5.0,-2.3411550929585374,-38.0,-33.032524141046444,-108.0,-106.84318805363648,-7.6,-11.591538718056333,-108.0,-106.9627285986656
339,1.0,0.28,-1.0,-1.0,-125.0,-125.21337663610564,-5.0,-11.31322241637356,-44.0,-34.82176008165476,-114.0,-112.24476126366046,9.200000000000003,15.362665053050915,-114.0,-112.08257873554403
291,-1.0,0.06,-1.0,1.0,-65.0,-60.73717698310164,195.0,178.80730129960222,38.400000000000006,44.97341562277681,108.4,113.56293843630803,27.000000000000004,28.089802492164345,108.4,116.11877239613825
