,T,Age,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
370,1.0,0.0,1.0,115.0,5.0,115.06171214311465,6.101689754498663,20.0,5.0,18.453916839979946,0.02238333734688691,20.0,5.0,20.244893726015086,7.772097803799095
203,0.0,1.0,0.0,0.0,15.0,0.5306173434284783,9.813043181997923,45.0,60.0,45.49112053637715,59.99231855055037,45.0,155.0,44.915261760609354,148.0058114043117
364,1.0,0.0,1.0,115.0,5.0,111.69790294244082,3.1024516660628616,20.0,5.0,19.791577880789873,11.124454728343723,20.0,5.0,24.151187807523204,12.111171001965802
267,1.0,0.0,0.0,15.0,0.0,17.157859078852773,-7.910268172362836,15.0,0.0,15.449930192211887,-1.3239456805142282,15.0,0.0,19.859828292843098,0.2668734889519343
481,1.0,0.0,0.0,15.0,0.0,16.419034328932028,0.13142175086118604,15.0,0.0,12.069731730698713,-5.340922687944439,15.0,0.0,17.822688880747485,1.8260214458330593
421,1.0,1.0,0.0,15.0,0.0,17.594546123898933,-0.8698937957528776,60.0,45.0,64.46433953274976,40.600933716182276,155.0,45.0,151.44021815395044,47.687966886013406
236,1.0,0.0,1.0,115.0,5.0,117.14696310174938,7.37457170745716,20.0,5.0,24.976948731553392,5.682554347743775,20.0,5.0,20.434813754600032,1.2628912196833149
216,1.0,0.0,1.0,115.0,5.0,115.68176552777012,6.210354979028394,20.0,5.0,18.27362278479775,2.1654406059698212,20.0,5.0,21.03736829464972,8.030331692190174
250,1.0,0.0,1.0,115.0,5.0,113.44151034987634,6.675442271570491,20.0,5.0,20.54851873139502,12.45290032644613,20.0,5.0,20.93461593084824,-1.8409183225817447
24,0.0,0.0,1.0,5.0,115.0,3.5143606288303495,115.3312385484623,5.0,20.0,1.8786067948316303,20.458272192022626,5.0,20.0,0.6446056119723753,17.953530492139016
308,0.0,1.0,1.0,5.0,115.0,1.758456731742113,115.65579705824209,145.0,160.0,146.5704302822995,163.4937483544726,50.0,160.0,54.084396644729516,160.476877822684
280,1.0,0.0,1.0,115.0,5.0,116.88126264946264,5.934414595424403,20.0,5.0,22.01647714503428,4.144765271510135,20.0,5.0,21.56399276766444,3.8593747426194085
237,1.0,0.0,0.0,15.0,0.0,17.932405565723545,1.396240565429627,15.0,0.0,16.00278428880813,-3.2147987250272076,15.0,0.0,18.172345220509786,1.2001687890980675
398,0.0,1.0,1.0,5.0,115.0,1.8573847579543354,111.23950344668012,145.0,160.0,148.3197741959092,156.02834798545638,50.0,160.0,48.42962337725437,165.29029855030635
316,1.0,0.0,1.0,115.0,5.0,112.14440797351754,6.079998998669594,20.0,5.0,19.384186723509785,6.935703405643374,20.0,5.0,23.215499542878522,1.077815521555583
120,0.0,1.0,1.0,5.0,115.0,4.898145236121634,116.20727214030076,145.0,160.0,141.7165976158523,160.14908859571915,50.0,160.0,50.41315199990632,156.1707084803041
304,0.0,1.0,1.0,5.0,115.0,5.9767265290847265,114.07968976045495,145.0,160.0,142.81576645480283,160.00392844280998,50.0,160.0,49.45948297437098,168.851541986893
83,0.0,1.0,0.0,0.0,15.0,3.1981461660764214,14.130671094079327,45.0,60.0,43.40438533941935,55.6410263765857,45.0,155.0,46.68822422780667,152.95628215012417
393,0.0,1.0,0.0,0.0,15.0,0.8182168247568706,15.111868313999485,45.0,60.0,47.25498364678303,58.058392405326686,45.0,155.0,43.5661000508191,156.14611687112014
19,0.0,0.0,0.0,0.0,15.0,-3.3108068699709374,18.20757422242744,0.0,15.0,-4.251224514530353,14.147346137758449,0.0,15.0,-2.5502977780704046,13.542145321631942
59,0.0,1.0,0.0,0.0,15.0,-1.0064123109416676,11.334087224175562,45.0,60.0,44.24160783303698,51.92754037958498,45.0,155.0,47.031410478095474,154.0909758154851
368,0.0,1.0,1.0,5.0,115.0,2.37170592647821,115.53381162396641,145.0,160.0,146.41606341812928,156.25798626838875,50.0,160.0,49.02951248571737,159.28682776246623
429,1.0,0.0,0.0,15.0,0.0,11.31459561780569,-3.232083740221146,15.0,0.0,17.772368198347156,-2.0921712532206347,15.0,0.0,15.698102463441487,-2.7116814445983333
65,0.0,1.0,0.0,0.0,15.0,-3.7462602192461754,18.51305522918435,45.0,60.0,47.39956485161996,64.91856985189749,45.0,155.0,51.2389349683028,156.6843688689554
253,1.0,0.0,0.0,15.0,0.0,17.75062510910023,2.5932266431344395,15.0,0.0,16.872952243082192,2.1225718593129663,15.0,0.0,16.905438299862034,-1.89356112497943
233,0.0,1.0,0.0,0.0,15.0,-1.0148928052863968,17.285849947880095,45.0,60.0,42.92832780044243,55.55500745354847,45.0,155.0,46.47079507486367,152.27515756910432
127,1.0,0.0,0.0,15.0,0.0,12.513904897754125,0.7426246227602571,15.0,0.0,15.485502072402054,-1.0229730607817473,15.0,0.0,9.132404449240514,-3.289168681490816
390,0.0,1.0,1.0,5.0,115.0,5.722926897726404,121.3423529828939,145.0,160.0,145.46886008455917,162.2705982378774,50.0,160.0,49.119699026533326,162.176778091515
95,0.0,0.0,0.0,0.0,15.0,0.015433776232782439,13.40889316912189,0.0,15.0,-1.99930733219185,12.745655729543307,0.0,15.0,-3.61334559356391,11.31098022301105
154,1.0,0.0,1.0,115.0,5.0,113.76584454107795,3.6026416982917775,20.0,5.0,20.95470918982335,1.6729732562107142,20.0,5.0,16.61721301934363,8.036300924263596
146,0.0,1.0,1.0,5.0,115.0,11.36886261618514,115.78348034963848,145.0,160.0,142.3168151790878,163.13205517944672,50.0,160.0,46.438855102489484,159.29211259559494
65,0.0,0.0,0.0,0.0,15.0,-1.8129464331494822,16.42165749889418,0.0,15.0,-5.264676676466859,10.325665799813066,0.0,15.0,-1.14318998686382,14.732295361310966
255,1.0,0.0,0.0,15.0,0.0,11.459343044811169,2.5007011457986965,15.0,0.0,15.014508072420004,-6.332138663848426,15.0,0.0,11.2384107841368,1.9600474147860114
449,1.0,1.0,0.0,15.0,0.0,14.094099410305276,-2.7636691766193673,60.0,45.0,61.81546014138158,45.63165907795349,155.0,45.0,154.71093941171625,49.9019198535164
359,0.0,1.0,0.0,0.0,15.0,-1.9249225479612473,15.899482078543588,45.0,60.0,35.79186778975348,56.14153220469555,45.0,155.0,43.66102261244913,153.91549234437397
319,1.0,0.0,0.0,15.0,0.0,10.41814110135253,3.907270619481227,15.0,0.0,15.442527095022273,-1.409455465920758,15.0,0.0,9.996348267463219,1.916525177171378
159,1.0,0.0,0.0,15.0,0.0,11.916728837476349,-3.1171052952261764,15.0,0.0,13.45410656747591,-5.734034022352656,15.0,0.0,20.103337356670576,1.7328155275485408
405,1.0,0.0,0.0,15.0,0.0,12.35316735644589,1.2449892291675604,15.0,0.0,14.955265315954241,-6.566517038431321,15.0,0.0,17.185512914088932,-3.959229951963154
298,1.0,0.0,1.0,115.0,5.0,113.74706092572357,3.5293763817443624,20.0,5.0,21.404378732441547,2.5849239904979173,20.0,5.0,25.58728584949482,5.6101831862087765
247,1.0,0.0,0.0,15.0,0.0,15.671883280428025,0.6764373721339771,15.0,0.0,16.154537144070165,3.698649770128312,15.0,0.0,15.487776935969517,4.588290522268632
170,1.0,0.0,1.0,115.0,5.0,115.55922939739477,4.3660213821798655,20.0,5.0,20.731635393144177,-1.2116088940496912,20.0,5.0,19.487785757124268,2.301382615388714
218,1.0,0.0,1.0,115.0,5.0,114.09709252649367,4.727422144728234,20.0,5.0,18.74104364616572,3.5872127095276447,20.0,5.0,20.559680706053868,2.788643477065103
492,1.0,0.0,1.0,115.0,5.0,114.73978317565364,6.62731447689804,20.0,5.0,22.1342523585875,3.6976904149716283,20.0,5.0,19.296947965231258,4.9068217096839355
84,0.0,0.0,1.0,5.0,115.0,8.519476853181025,115.87662935766473,5.0,20.0,0.4013308427230857,18.400841130682508,5.0,20.0,5.35593810199845,14.527530791584526
413,1.0,1.0,0.0,15.0,0.0,10.346166862401608,2.207047318392188,60.0,45.0,61.36482945827058,47.29234393587529,155.0,45.0,152.02349523144713,41.81829806782778
226,0.0,1.0,1.0,5.0,115.0,9.575330075513364,115.70344310377624,145.0,160.0,147.1029159761238,163.98011783495724,50.0,160.0,50.264869727251615,159.40879359797026
426,1.0,0.0,1.0,115.0,5.0,115.96203147958919,7.163176826766097,20.0,5.0,22.70838171602516,5.006802250762573,20.0,5.0,15.626639509775568,1.8613982060681016
184,0.0,1.0,1.0,5.0,115.0,8.540234413349747,116.0887228657781,145.0,160.0,143.02343817409232,157.36687313486314,50.0,160.0,54.52862324114383,161.22116503838186
156,1.0,0.0,1.0,115.0,5.0,114.5384405758468,2.954515778374599,20.0,5.0,19.43889115543456,9.253361949680786,20.0,5.0,20.634231225876594,11.090054187100034
384,1.0,0.0,1.0,115.0,5.0,118.56458406931506,6.472887857391264,20.0,5.0,18.48613273514404,6.751716153433099,20.0,5.0,21.986317000847823,0.3960923982469611
485,1.0,1.0,0.0,15.0,0.0,12.315697940358977,0.14337785350833482,60.0,45.0,56.62132720707805,47.07494620715718,155.0,45.0,155.12417680113012,44.06374657174359
367,1.0,0.0,0.0,15.0,0.0,15.815719082012384,5.318214552039388,15.0,0.0,15.767266448954764,-1.5211575145939937,15.0,0.0,15.864216690180726,1.895455953169845
220,0.0,1.0,1.0,5.0,115.0,6.038691820394242,113.63837291119671,145.0,160.0,138.2850137107833,159.57977246178297,50.0,160.0,49.56757679678898,160.14149783634087
277,1.0,0.0,0.0,15.0,0.0,9.104834124868612,1.015973159314611,15.0,0.0,12.57829146869356,-0.4186918204311524,15.0,0.0,17.876327195626224,1.224859768879761
467,1.0,1.0,0.0,15.0,0.0,17.992041518148998,-1.1133620116962393,60.0,45.0,57.53998439722123,45.90208896808964,155.0,45.0,153.71919521598795,49.16938185489704
460,1.0,1.0,1.0,115.0,5.0,110.351311781743,4.300331326334373,160.0,145.0,165.12627633191465,146.50754355168056,160.0,50.0,154.5419771510524,53.2575374691156
330,0.0,1.0,1.0,5.0,115.0,6.364344233897923,116.51580213677872,145.0,160.0,144.13691346228146,158.69158125265727,50.0,160.0,53.0801434408714,158.72362808354723
278,1.0,0.0,1.0,115.0,5.0,110.80864200576674,2.988722226834665,20.0,5.0,23.367055025521587,7.276225022379186,20.0,5.0,17.89323627290471,7.234141794256909
121,0.0,1.0,0.0,0.0,15.0,-2.3800183808017428,13.074749985053934,45.0,60.0,51.40835380843187,57.275403853874714,45.0,155.0,42.11941426671809,156.42664766907887
215,1.0,0.0,0.0,15.0,0.0,19.311715074928856,3.5506173775919603,15.0,0.0,16.384695613181258,-1.582149346330594,15.0,0.0,19.944921645407113,-4.288482537728671
142,1.0,0.0,1.0,115.0,5.0,114.56515055531229,1.731588083521732,20.0,5.0,22.813677377267627,-0.7830071227858664,20.0,5.0,17.157673243015434,5.369977970793105
58,0.0,0.0,1.0,5.0,115.0,1.7993723629335125,114.25292300754826,5.0,20.0,5.241792924150507,18.157616415906464,5.0,20.0,5.840961491056453,21.534614045375704
185,0.0,1.0,0.0,0.0,15.0,-2.8510460043035826,8.97704678826146,45.0,60.0,43.35940508790969,56.89077188958914,45.0,155.0,44.94119299484173,153.65006927656935
497,1.0,1.0,0.0,15.0,0.0,12.452761051560302,1.5061802888285847,60.0,45.0,57.94622127989326,42.9086524210437,155.0,45.0,156.51862238466052,49.48397936873463
498,1.0,0.0,1.0,115.0,5.0,115.73640998655772,-3.2449626743997904,20.0,5.0,22.67530351423582,7.307416624878796,20.0,5.0,20.527875215968656,4.938504236419676
471,1.0,1.0,0.0,15.0,0.0,19.78512493206777,-0.9155713431922241,60.0,45.0,60.643239306871074,47.36547760989369,155.0,45.0,157.93539892878294,40.67550467350197
351,1.0,0.0,0.0,15.0,0.0,11.810815391270925,-5.898746592519369,15.0,0.0,20.032799724411138,3.5104100784469123,15.0,0.0,15.189919053697908,2.3174876693188367
353,0.0,1.0,0.0,0.0,15.0,1.1983864863268705,13.68619613328184,45.0,60.0,48.10457976987066,55.84212610191587,45.0,155.0,45.83026664086087,157.44462693224645
175,0.0,1.0,0.0,0.0,15.0,-4.751405016438537,15.051465922508127,45.0,60.0,52.159274078432645,57.28735611847061,45.0,155.0,45.737331997384636,158.65162442623762
115,1.0,0.0,0.0,15.0,0.0,15.182921724366139,0.24376034459312912,15.0,0.0,15.016312173892683,0.798113346709506,15.0,0.0,22.327932117876145,2.6273526015461903
1,0.0,1.0,0.0,0.0,15.0,2.4404653888070023,19.45576184791289,45.0,60.0,44.563447074665696,64.63422276066568,45.0,155.0,42.27454884428198,153.5703831389327
7,0.0,1.0,0.0,0.0,15.0,4.105399008383858,17.626685496374478,45.0,60.0,41.83268820516372,65.05380570791483,45.0,155.0,44.89691840698205,155.67650729635474
388,0.0,1.0,1.0,5.0,115.0,8.242797766065493,116.34055772857512,145.0,160.0,143.36735262301275,156.29918568953642,50.0,160.0,49.49479582769807,161.03843207969112
262,1.0,0.0,1.0,115.0,5.0,114.41567193918448,7.522739987809323,20.0,5.0,21.391112826054062,1.3804183044438094,20.0,5.0,24.089605763103446,2.0183304507558564
294,1.0,0.0,1.0,115.0,5.0,110.9269294522419,7.164427041323597,20.0,5.0,17.58375966112403,0.4937459403253399,20.0,5.0,16.96177362516158,2.4175809897620915
404,1.0,0.0,1.0,115.0,5.0,116.15951381558462,4.961181883649951,20.0,5.0,20.218052305229776,3.2183635957071655,20.0,5.0,20.97076465428263,5.395764179966565
355,1.0,0.0,0.0,15.0,0.0,15.699470870740411,3.2726571538140448,15.0,0.0,16.82937108133332,-2.8388230979640334,15.0,0.0,14.205132574890769,-3.434488844344675
145,1.0,0.0,0.0,15.0,0.0,14.059967626187294,2.3293643121222667,15.0,0.0,15.299200103166072,-2.724495321054114,15.0,0.0,12.030985819888244,4.8599307882225435
41,0.0,1.0,0.0,0.0,15.0,1.7033113228438868,13.124540717722638,45.0,60.0,42.73838253601995,58.65368899629624,45.0,155.0,43.366352331951184,150.38694992943036
325,0.0,1.0,0.0,0.0,15.0,-1.7707158062668604,13.336358264253757,45.0,60.0,41.86154527185236,59.67959177898642,45.0,155.0,45.87445422030132,155.78179415721414
5,0.0,0.0,0.0,0.0,15.0,1.0946422417455666,14.119427709223805,0.0,15.0,0.979783372218013,16.796043059253424,0.0,15.0,4.991284302503803,12.232883748258494
9,0.0,1.0,0.0,0.0,15.0,-1.4365907374841291,10.562995317234734,45.0,60.0,46.77805353144635,56.54613990723478,45.0,155.0,47.67974320584896,157.32010007408388
314,1.0,0.0,1.0,115.0,5.0,110.17298158561229,5.284049448096706,20.0,5.0,13.465182692698399,5.369346980991442,20.0,5.0,20.68161051902463,5.240466594506366
240,0.0,1.0,1.0,5.0,115.0,5.039147214783649,116.70383981633996,145.0,160.0,149.88761267081554,158.00566088293775,50.0,160.0,49.09052158251133,158.5800346236642
107,0.0,1.0,0.0,0.0,15.0,3.5798946687603204,11.405250356335001,45.0,60.0,45.54587703801653,58.696301434290255,45.0,155.0,45.90241809438174,156.00636175426007
487,1.0,0.0,0.0,15.0,0.0,15.736985713643195,1.7479692467496917,15.0,0.0,10.00299095117074,2.717250600217805,15.0,0.0,9.226019909984274,0.1648746978492253
114,1.0,0.0,1.0,115.0,5.0,115.09943456911412,-0.3982919457200431,20.0,5.0,18.35529647574895,4.820525683911781,20.0,5.0,18.298783732645745,9.177374142284851
270,0.0,1.0,1.0,5.0,115.0,1.602022062427075,114.87610094136566,145.0,160.0,144.97024305121602,161.54569601623908,50.0,160.0,52.67874720290881,164.46830662427388
219,0.0,1.0,0.0,0.0,15.0,-7.1084871255832915,13.065297775812063,45.0,60.0,48.15052179870113,63.50856637775627,45.0,155.0,42.45102864612668,155.61542206067782
113,0.0,1.0,0.0,0.0,15.0,-2.664009704592726,11.594783496663522,45.0,60.0,45.891772635221336,54.499587027534325,45.0,155.0,40.83656218655231,156.25478337925293
497,1.0,0.0,0.0,15.0,0.0,10.643743816136743,-3.981177522337587,15.0,0.0,16.82219331814336,-0.6237477094017367,15.0,0.0,16.71157433891291,-0.11486910011895815
428,1.0,1.0,1.0,115.0,5.0,113.2298607408644,6.636832078592555,160.0,145.0,161.85288254057642,148.02516250449642,160.0,50.0,166.06665809290917,50.09223607936456
282,1.0,0.0,1.0,115.0,5.0,114.04206218487064,5.385627968815233,20.0,5.0,21.069931377631725,3.8881792799632815,20.0,5.0,21.273493382483778,5.8893506768760675
260,0.0,1.0,1.0,5.0,115.0,6.504626450541811,117.8739622120288,145.0,160.0,144.88252575050566,156.5130869264939,50.0,160.0,46.279826417066026,158.72804610968186
29,0.0,0.0,0.0,0.0,15.0,1.149087868032755,13.81288008402533,0.0,15.0,2.5530525316575288,14.506485131641275,0.0,15.0,6.852889127030938,17.492212475463656
13,0.0,1.0,0.0,0.0,15.0,0.5997057906205837,16.547876982384672,45.0,60.0,38.8167015816841,62.57813206664861,45.0,155.0,46.47304706183889,160.30170915631314
486,1.0,0.0,1.0,115.0,5.0,115.06433593149337,0.2653696490849047,20.0,5.0,20.551253952942776,6.612385736003675,20.0,5.0,14.869065564121852,2.450507165233716
221,0.0,1.0,0.0,0.0,15.0,1.5644157584764455,13.916670710254959,45.0,60.0,45.46464414542789,61.46043208735897,45.0,155.0,40.24317916754649,151.34782829266734
9,0.0,0.0,0.0,0.0,15.0,-0.19965820594697284,15.330908208507513,0.0,15.0,1.7221814779761009,16.917424119781835,0.0,15.0,-1.5596358174410345,20.75444896296
370,0.0,1.0,1.0,5.0,115.0,1.5066576312071662,110.86183096764846,145.0,160.0,142.34670402277706,161.246014656309,50.0,160.0,49.34145205333533,160.8979331170262
400,1.0,1.0,1.0,115.0,5.0,118.55384334473918,5.752026646517967,160.0,145.0,159.8750803793037,149.90482419602148,160.0,50.0,161.17234007661347,58.738357027361104
458,1.0,0.0,1.0,115.0,5.0,117.77942353277629,4.492316383079643,20.0,5.0,19.498857902208872,3.75003419185321,20.0,5.0,22.84989437548958,2.3176120622843186
37,0.0,1.0,0.0,0.0,15.0,0.34902100285921356,12.506010598041534,45.0,60.0,44.89014838651883,63.05838833542974,45.0,155.0,43.264295334856286,155.25147715859396
105,0.0,1.0,0.0,0.0,15.0,0.30661742518632884,12.346439436594025,45.0,60.0,48.17720700891469,61.46692439811882,45.0,155.0,44.973485975974235,158.12299013325259
3,0.0,1.0,0.0,0.0,15.0,1.3421309928827094,9.244144910019795,45.0,60.0,43.64805132535433,63.13490711786575,45.0,155.0,49.12031174661131,151.14797868078625
480,1.0,1.0,1.0,115.0,5.0,116.97603131962236,0.7839693364836577,160.0,145.0,157.78506561273747,144.65553002073645,160.0,50.0,165.15900241139533,49.90595340469854
440,1.0,0.0,1.0,115.0,5.0,115.2907812195613,10.642932853948281,20.0,5.0,17.286749278626502,7.4409194659279105,20.0,5.0,20.56643311245315,3.6437118521242473
306,1.0,0.0,1.0,115.0,5.0,119.39256826026765,8.503171038159728,20.0,5.0,17.90550324506853,8.127575604844923,20.0,5.0,18.249796314708863,5.022444255116924
93,0.0,0.0,0.0,0.0,15.0,1.7600515614201857,18.633492723364512,0.0,15.0,-0.2832469913586758,12.779850270560997,0.0,15.0,-0.42274438449849416,9.56166613524196
432,1.0,1.0,1.0,115.0,5.0,115.17952850301596,4.738341513508277,160.0,145.0,158.64795275924186,144.31320606752476,160.0,50.0,158.2955216450648,49.10623747193241
210,0.0,1.0,1.0,5.0,115.0,3.7321188537862815,111.75276591511306,145.0,160.0,145.49251874191836,157.6592536795043,50.0,160.0,49.18365053468717,163.32253737131836
147,0.0,1.0,0.0,0.0,15.0,0.05853725599957383,18.66493173482626,45.0,60.0,47.69524059422456,59.54778264524838,45.0,155.0,45.35193336418406,161.263168695182
133,1.0,0.0,0.0,15.0,0.0,18.41588000114452,-5.3854454843751,15.0,0.0,19.36102051895172,4.058345132738148,15.0,0.0,10.239984068283764,-3.454634820623615
49,0.0,1.0,0.0,0.0,15.0,-1.2494879933282614,12.745392701155682,45.0,60.0,40.45070227171162,63.980369436437655,45.0,155.0,45.15899783907499,161.2368577779294
391,1.0,0.0,0.0,15.0,0.0,11.2215706389161,-3.835547722472053,15.0,0.0,12.465180222312188,1.0326101943184403,15.0,0.0,18.292347350805926,-5.214919171079498
188,0.0,1.0,1.0,5.0,115.0,3.575375855342423,123.30916107037538,145.0,160.0,145.8322453148723,158.01481989201153,50.0,160.0,51.63632193135475,162.71871692414942
279,0.0,1.0,0.0,0.0,15.0,-4.0258679428684925,17.167889895290504,45.0,60.0,47.53999767039927,60.49790514410832,45.0,155.0,43.665542930368815,156.36358846253057
417,1.0,1.0,0.0,15.0,0.0,16.97441474248502,0.8256970445896337,60.0,45.0,59.47252261929081,47.88016877485083,155.0,45.0,159.21654997458973,47.74278523767452
190,1.0,0.0,1.0,115.0,5.0,117.35926910345484,5.961489764105417,20.0,5.0,19.835294116184645,1.685163353667611,20.0,5.0,21.385066596163078,8.30214517569539
172,0.0,1.0,1.0,5.0,115.0,5.137949232330731,116.06892291500898,145.0,160.0,145.7087952567358,159.77996089114245,50.0,160.0,45.154771908944774,162.41675344746076
336,0.0,1.0,1.0,5.0,115.0,9.031703581237409,113.99617169786929,145.0,160.0,143.3628420194552,160.1802539603185,50.0,160.0,52.16355134613271,160.08896434926373
219,1.0,0.0,0.0,15.0,0.0,19.6443350235071,0.9996572770047782,15.0,0.0,18.853481796260652,0.47388549220157633,15.0,0.0,16.55382727307567,-2.206432509879149
109,0.0,1.0,0.0,0.0,15.0,1.9657358724690535,15.527035884210509,45.0,60.0,47.31937169484264,62.02387383303892,45.0,155.0,44.416328675886895,152.51318713742478
119,1.0,0.0,0.0,15.0,0.0,14.404417978749125,-1.6535991815189135,15.0,0.0,17.27357790987477,0.26522173928469334,15.0,0.0,19.82084555498549,-0.613492762385777
475,1.0,0.0,0.0,15.0,0.0,17.530041054389685,-3.920585533400123,15.0,0.0,14.383561919319414,1.5768166746724255,15.0,0.0,20.18046952031468,-3.190793073400032
308,1.0,0.0,1.0,115.0,5.0,114.58659286545233,6.480891057417839,20.0,5.0,24.13630778854528,10.746698155705873,20.0,5.0,20.051679550889418,7.556518470009119
240,1.0,0.0,1.0,115.0,5.0,112.2345467110616,3.6226627502355244,20.0,5.0,19.989033148717606,1.9563620037946379,20.0,5.0,17.827126959779804,4.526415641427397
233,1.0,0.0,0.0,15.0,0.0,16.18161796844119,1.9876601316091602,15.0,0.0,15.15687143555963,7.924553054400425,15.0,0.0,16.654692602052496,1.243617843031866
176,0.0,1.0,1.0,5.0,115.0,7.073873268286768,122.52423998658881,145.0,160.0,146.23959621318048,159.01353555858833,50.0,160.0,51.05834781424874,163.1109732984821
222,1.0,0.0,1.0,115.0,5.0,112.11902847055687,-1.9327170059903818,20.0,5.0,22.926784405457784,3.6123538915590165,20.0,5.0,22.40251356357169,8.926343623179617
103,0.0,1.0,0.0,0.0,15.0,-4.034324782591589,15.39559148702365,45.0,60.0,43.949385287126574,57.684395501256425,45.0,155.0,47.61790870930001,150.76974152073632
150,0.0,1.0,1.0,5.0,115.0,7.307192679120967,118.39988106013357,145.0,160.0,139.24256976387034,163.33725983071224,50.0,160.0,51.92366386234543,163.29505005828506
424,1.0,0.0,1.0,115.0,5.0,115.16334195578548,4.85077103722126,20.0,5.0,23.597168393910675,4.196041428694702,20.0,5.0,16.483708730916405,1.2004434117225888
350,1.0,0.0,1.0,115.0,5.0,111.89466504346437,4.613319780383398,20.0,5.0,22.053269028169723,2.392279520021017,20.0,5.0,17.46066767854399,5.362069378692435
243,1.0,0.0,0.0,15.0,0.0,14.208194140874912,-2.7623319799924753,15.0,0.0,13.382024152549857,-0.5350009472946727,15.0,0.0,15.928321923721523,3.232942450280936
237,0.0,1.0,0.0,0.0,15.0,-5.510345608363886,12.055489669354372,45.0,60.0,46.41095360770078,57.14855114118871,45.0,155.0,44.57653221347535,154.02807262995825
351,0.0,1.0,0.0,0.0,15.0,-1.7473875075587393,19.790663646320198,45.0,60.0,41.4948988244565,64.07616892639359,45.0,155.0,45.92169337933616,151.60073266432238
138,1.0,0.0,1.0,115.0,5.0,115.90604438190009,1.9164558040457362,20.0,5.0,19.21720162412043,8.117071295388817,20.0,5.0,22.86154637452126,3.1080473739788546
258,0.0,1.0,1.0,5.0,115.0,7.257993900309411,113.84948914406381,145.0,160.0,143.15256399766105,158.09947449856335,50.0,160.0,53.21003011426828,161.84697803769723
112,1.0,0.0,1.0,115.0,5.0,118.3204670040181,1.4258128413721334,20.0,5.0,25.499343573965547,3.6789190555779676,20.0,5.0,19.47937642320525,4.055255250609782
289,1.0,0.0,0.0,15.0,0.0,16.16071065634781,3.0624131764476767,15.0,0.0,13.247876294736542,-0.09350024243188886,15.0,0.0,9.889181820435798,2.102687506805322
114,0.0,1.0,1.0,5.0,115.0,-1.5505368186720911,114.36333841365703,145.0,160.0,147.8511734755768,163.39609503697827,50.0,160.0,48.93521607219702,158.06245529383673
444,1.0,0.0,1.0,115.0,5.0,112.72256315890311,7.627530838855136,20.0,5.0,17.348611701469924,7.609112805897036,20.0,5.0,20.020913675896548,5.743639478106797
126,0.0,1.0,1.0,5.0,115.0,2.9599236849818285,115.36834264718158,145.0,160.0,145.97951128039372,162.31511756544472,50.0,160.0,54.09423401522287,158.64758596683157
160,1.0,0.0,1.0,115.0,5.0,113.28719457653509,5.195021915533946,20.0,5.0,18.812756030536676,4.93818453111639,20.0,5.0,14.250733375559864,0.7177545088971087
340,1.0,0.0,1.0,115.0,5.0,118.39724211518374,2.6721343407621108,20.0,5.0,23.873479941957207,-0.8051626131578704,20.0,5.0,20.096073550927564,3.65389250497131
247,0.0,1.0,0.0,0.0,15.0,3.276106537867574,14.611693994779554,45.0,60.0,43.175523222441726,60.37991249348132,45.0,155.0,43.9601819184538,151.49220549652577
