,T,Age,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
63,1,-1,-1,-85,-92.73537663266524,75,80.6022326953708,60,63.64258642032049,30,22.70744600597409,-130,-142.4100288136828,30,36.505261571479444
364,1,-1,1,115,115.76495006797514,-105,-96.15505437149987,-120,-116.49534589331637,-150,-148.51748175698933,-120,-127.51285184439207,40,37.0625055817128
196,1,-1,1,115,115.78982444893894,-105,-101.07224633530643,-120,-119.1813419780717,-150,-150.1233719828729,-120,-109.73125474147194,40,43.22368730341177
348,1,-1,1,115,114.61002897965363,-105,-103.20440902368837,-120,-123.66379445610309,-150,-147.54133566809253,-120,-120.36201821133213,40,44.37122110488639
468,1,-1,1,115,113.8310935109867,-105,-109.21146047833219,-120,-116.67742432942723,-150,-156.52800835515504,-120,-129.75980103018367,40,41.822945683563546
370,1,-1,1,115,116.89463427660536,-105,-103.86821041728598,-120,-115.69144036465981,-150,-149.2601074011774,-120,-120.31067465530666,40,43.94846863907323
7,-1,-1,-1,75,68.74676276866397,-85,-90.37002699147534,30,29.452598344261183,60,62.04796787448728,30,28.217632357371173,-130,-123.00245394249902
450,1,-1,1,115,114.80687532856895,-105,-102.22895393193514,-120,-121.71290034536298,-150,-144.8152289886998,-120,-116.08383798291293,40,40.24367227324307
230,1,-1,1,115,112.36460695699152,-105,-100.69295755789392,-120,-118.92419615495633,-150,-146.05364006860265,-120,-126.77720069618125,40,35.00335371731175
247,1,-1,-1,-85,-95.44390289123518,75,74.94756515932232,60,58.35936090227919,30,27.787514639107446,-130,-129.52082730507354,30,35.37554414367548
186,1,-1,1,115,116.89399228412614,-105,-107.2425116584715,-120,-119.90928044063473,-150,-152.33030083491576,-120,-125.12070473826932,40,33.65991750170995
391,1,-1,-1,-85,-86.73925251416343,75,77.30924957292281,60,57.88076903960051,30,31.172476914002342,-130,-129.1693125194781,30,27.22528172003587
382,1,-1,1,115,108.45753788124937,-105,-102.61305276892256,-120,-125.64353366992609,-150,-147.9435283617727,-120,-121.37510500426235,40,47.364073815499324
255,1,-1,-1,-85,-84.4537697731223,75,78.58180945084796,60,58.87690255037358,30,33.586259721048805,-130,-134.7773338425617,30,18.842062854371537
303,1,-1,-1,-85,-87.41969618260664,75,77.20843841029243,60,59.99004354357137,30,28.52282295607879,-130,-131.18669112735057,30,23.496773612689687
212,1,-1,1,115,122.32674347896953,-105,-108.01389743862521,-120,-119.65377157385873,-150,-148.00851732232556,-120,-117.39086973681192,40,39.935522303813315
275,1,-1,-1,-85,-92.45108041066099,75,69.90283146386136,60,54.89321984930025,30,31.961563597585247,-130,-126.11310226545093,30,30.19822071772883
200,1,-1,1,115,110.38058073708,-105,-106.48845222121604,-120,-120.12406821959105,-150,-141.95452332259745,-120,-119.26448283906588,40,50.8388175096983
64,1,-1,1,115,115.77854480499256,-105,-102.83365502348477,-120,-120.84256965588366,-150,-147.69891296069795,-120,-122.94926244447193,40,33.75419035278608
337,1,-1,-1,-85,-89.02925424271301,75,78.26070130831795,60,60.49934478819433,30,26.74395274904326,-130,-133.07929558364356,30,31.18035295924108
313,1,-1,-1,-85,-83.51516782444737,75,68.78313288758841,60,49.32606578516868,30,36.71986052862821,-130,-131.94926968758224,30,29.14404516989635
85,1,-1,-1,-85,-87.81166147876124,75,73.73987045877111,60,56.61925435212129,30,37.335830489356134,-130,-140.285582425666,30,24.49427826690865
2,-1,-1,1,-105,-108.70628050818013,115,112.22663983755706,-150,-148.36879859897877,-120,-120.5285936679239,40,40.65755292118498,-120,-115.26338502797145
446,1,-1,1,115,117.1328765661003,-105,-97.93350538687082,-120,-109.42535254115839,-150,-147.4134377408148,-120,-116.85385437703562,40,35.367035449870556
170,1,-1,1,115,114.92274419421324,-105,-102.91261642347853,-120,-119.91365893081918,-150,-153.01054385206723,-120,-129.2502805350753,40,33.2380864254866
9,-1,-1,-1,75,77.17757237931008,-85,-85.60011642413299,30,26.92330748877586,60,63.642781772636226,30,34.68292081080136,-130,-130.51246363293885
82,1,-1,1,115,109.48912799521415,-105,-102.29454369272393,-120,-122.38769404056634,-150,-150.39368096774317,-120,-120.64722903810593,40,37.81564985030212
14,-1,-1,1,-105,-102.41986880463755,115,114.70961128827918,-150,-153.09031333664677,-120,-122.47598079853294,40,45.48425191242525,-120,-120.95125339756913
26,1,-1,1,115,116.44070890670697,-105,-108.4587146680665,-120,-116.93090483466408,-150,-152.39530048075832,-120,-122.38601204681294,40,46.33488757711296
449,1,-1,-1,-85,-82.34260879273137,75,76.13659105571246,60,58.05220731769766,30,21.382771454318746,-130,-136.2645054229341,30,31.446960806696445
47,1,-1,-1,-85,-82.42790871264557,75,78.97339146783843,60,62.92206132764489,30,26.53161819712344,-130,-132.6299191038102,30,30.01457541483405
307,1,-1,-1,-85,-79.71070059117449,75,84.07813046566132,60,58.83848762378891,30,39.05641166581261,-130,-128.3825281203286,30,34.034674083872986
426,1,-1,1,115,108.80033958119817,-105,-98.37145015406846,-120,-117.41852158850516,-150,-149.44563865752139,-120,-118.99568807280538,40,35.664701810633765
184,1,-1,1,115,115.0059714007182,-105,-116.35199314828166,-120,-117.64400980770324,-150,-156.6460826972304,-120,-115.31222511469755,40,44.96796654660612
142,1,-1,1,115,116.86747231027157,-105,-113.9237030456635,-120,-119.79583893754022,-150,-144.77173588876005,-120,-120.20339674502917,40,39.0709882299002
31,1,-1,-1,-85,-82.34188869171147,75,78.61909699578854,60,63.33041373598881,30,27.843064056587753,-130,-133.5848214188781,30,17.51798460327847
350,1,-1,1,115,123.0139535127503,-105,-99.40292411158484,-120,-124.54005697749773,-150,-154.26278477433456,-120,-114.46303712270256,40,38.93262569828942
497,1,-1,-1,-85,-85.7019949628211,75,72.76860050292679,60,64.18828367821308,30,35.772671975504664,-130,-132.61612570011346,30,15.76914520325287
293,1,-1,-1,-85,-85.45045302573395,75,74.49498231416719,60,51.91287127294481,30,27.733050249101243,-130,-132.7985024468194,30,24.915595711784995
145,1,-1,-1,-85,-83.82023421505166,75,80.00358589672938,60,64.78405663286082,30,28.47837864926868,-130,-132.89366906368613,30,23.56272690555084
147,1,-1,-1,-85,-90.07743676582231,75,71.71556078173903,60,70.74640854372518,30,28.166329981265815,-130,-125.53729177514879,30,24.361521419840532
90,1,-1,1,115,108.53976641748086,-105,-110.006179024858,-120,-117.91228385144451,-150,-156.3370456702917,-120,-124.32424423386003,40,42.947973564147205
272,1,-1,1,115,120.01087123369088,-105,-104.14744949782735,-120,-115.64068913687872,-150,-156.63477443324769,-120,-114.68491886608811,40,38.310464016338074
375,1,-1,-1,-85,-85.51869492641154,75,81.20977522162808,60,57.7491246984622,30,32.57141905194915,-130,-125.55360611888682,30,33.631475925042224
296,1,-1,1,115,122.69230615134614,-105,-97.5287071282618,-120,-123.02526959876302,-150,-149.87396121383557,-120,-112.56056774493535,40,32.05222693603067
265,1,-1,-1,-85,-90.03974377281867,75,83.75269233667179,60,61.034531512782046,30,31.74668385103071,-130,-119.85371421076782,30,34.27680658640601
143,1,-1,-1,-85,-91.26242402240285,75,77.26994345261117,60,63.095772745507695,30,25.22461952294486,-130,-137.3264592852276,30,31.343422981391917
30,1,-1,1,115,123.18998976474816,-105,-105.9907033025059,-120,-115.07754489923042,-150,-157.88132359744978,-120,-119.08481934966004,40,41.844652134338006
479,1,-1,-1,-85,-94.15907346882959,75,66.77932055534016,60,47.678192780683176,30,25.37617107093612,-130,-128.7212141069026,30,34.587877632539275
308,1,-1,1,115,119.45395262172562,-105,-102.20737659888451,-120,-120.9542874251873,-150,-155.39152135679075,-120,-125.98489297016651,40,29.94917916921036
46,1,-1,1,115,112.58462104132148,-105,-105.70983643135551,-120,-120.54989453859854,-150,-155.70443826662117,-120,-127.12755362275844,40,38.887038384202924
357,1,-1,-1,-85,-87.25284499267245,75,76.22176380081872,60,68.42222563904626,30,25.12244781448519,-130,-123.88223768507973,30,30.023179495141733
66,1,-1,1,115,113.14053354275661,-105,-105.85701986846549,-120,-114.94156146736488,-150,-155.9290821228181,-120,-119.48151216883261,40,45.55117160433508
422,1,-1,1,115,114.52556656965137,-105,-106.98762329582571,-120,-126.64809536622947,-150,-147.79717534102608,-120,-122.97876233917415,40,36.496938871195155
24,1,-1,1,115,117.05600206223912,-105,-111.22417830183456,-120,-115.71474356576144,-150,-155.13851313292815,-120,-127.62585620009722,40,45.56971057739681
373,1,-1,-1,-85,-85.69426267913802,75,69.89704709251997,60,67.33411441984826,30,31.358498270151,-130,-135.12700965808756,30,33.21795064400672
123,1,-1,-1,-85,-81.41568550987951,75,74.22057841442172,60,61.280621352173576,30,39.28239909923343,-130,-128.37968117326344,30,30.144598701117236
175,1,-1,-1,-85,-82.41293794827706,75,73.05568312280768,60,56.023103492242,30,29.007421224833223,-130,-130.73907440572134,30,34.593513759229936
20,1,-1,1,115,115.80552186843931,-105,-105.25888655552868,-120,-126.14978562130506,-150,-152.76383353710327,-120,-118.70631436946513,40,35.39248090813494
193,1,-1,-1,-85,-84.47700675029361,75,81.38992915033836,60,55.15643437225714,30,36.84699877225002,-130,-129.52928540183302,30,33.02144944551228
356,1,-1,1,115,111.20960886946486,-105,-102.67810464196063,-120,-111.48503899125143,-150,-150.00207441207658,-120,-115.27642573965349,40,45.57297725875666
16,-1,-1,1,-105,-108.20788922909439,115,120.08746097817234,-150,-146.34488130635495,-120,-113.03655258116798,40,38.393701216471776,-120,-121.90614522457697
178,1,-1,1,115,119.5041374101166,-105,-116.78792099852096,-120,-111.39100009001358,-150,-155.29623248539087,-120,-114.0307652070225,40,37.48133187230673
129,1,-1,-1,-85,-99.46350660839607,75,71.78302533093317,60,56.96607533231711,30,26.75806705628044,-130,-128.69037861510287,30,45.244001672999225
4,-1,-1,1,-105,-115.2865392787721,115,115.7654700868327,-150,-145.38300985672132,-120,-116.83502167598972,40,40.26885560124729,-120,-117.79441362753623
86,1,-1,1,115,126.03898508170316,-105,-103.09785749810564,-120,-118.99198062314711,-150,-150.2206627812459,-120,-111.29469029989113,40,39.07263694856823
136,1,-1,1,115,109.90008432854931,-105,-112.85571103383845,-120,-114.00198938458578,-150,-148.3229955932479,-120,-118.55206680852058,40,43.56294625214739
179,1,-1,-1,-85,-91.79971951223925,75,61.27563717361615,60,58.755391786664006,30,26.14507243564985,-130,-127.10187807869896,30,33.23759969837117
74,1,-1,1,115,118.57329083176252,-105,-106.07392388040617,-120,-117.98577167864529,-150,-144.88827165485316,-120,-120.57024045646745,40,34.24193183708946
73,1,-1,-1,-85,-77.02022689729168,75,72.00720967990972,60,63.36950499350456,30,24.029349044362686,-130,-130.1673123777197,30,23.842153443794817
277,1,-1,-1,-85,-88.24399114543851,75,74.13350280949689,60,53.11268252786071,30,35.472095879906654,-130,-138.5148818178078,30,18.391187738733116
346,1,-1,1,115,122.62131299379165,-105,-107.66337948814164,-120,-111.43228683220339,-150,-155.04472359713395,-120,-114.36556567270874,40,31.521434082670126
94,1,-1,1,115,111.37102382360543,-105,-100.17422027879462,-120,-125.98238645310097,-150,-156.8998428100664,-120,-107.58927320618875,40,36.492056479125914
126,1,-1,1,115,113.92392424772441,-105,-105.55193837239564,-120,-113.41075377086715,-150,-152.07584869610952,-120,-119.6424797333288,40,42.13067512985674
217,1,-1,-1,-85,-83.44179477113566,75,79.90337231536327,60,58.047249872819926,30,32.38738053062306,-130,-127.83739464132819,30,43.45832012923803
137,1,-1,-1,-85,-88.85447684428381,75,76.7611152875808,60,64.2031045230991,30,28.0656917226864,-130,-126.37461128526377,30,29.034729320346838
167,1,-1,-1,-85,-84.22671447980156,75,69.50696201023759,60,61.32877030344823,30,41.63427838789975,-130,-131.85180113585741,30,17.429204902132245
199,1,-1,-1,-85,-92.76791105274621,75,82.16651849384812,60,55.23519925616985,30,24.352139731355923,-130,-130.68222976944662,30,34.599994880026784
17,-1,-1,-1,75,78.42689243393569,-85,-84.10949702094969,30,26.426069551590494,60,63.67949515516542,30,34.56284153158841,-130,-126.56790192559676
89,1,-1,-1,-85,-84.64313250785084,75,71.54590914906065,60,62.537582855380734,30,34.73492174032897,-130,-134.8132555847359,30,36.1415142305313
105,1,-1,-1,-85,-84.1024288757478,75,79.86785353495391,60,58.70559776981653,30,21.84075360356264,-130,-137.07846036177816,30,38.13033044689614
211,1,-1,-1,-85,-84.6574456183662,75,85.29773644661697,60,66.42375453283395,30,30.807928220346678,-130,-134.0614766792149,30,37.12759508227791
465,1,-1,-1,-85,-80.69204695557843,75,73.88770754283343,60,59.93016051889965,30,33.78857494982817,-130,-125.08365577036346,30,32.37205559628179
76,1,-1,1,115,116.95146470900825,-105,-100.53295909417866,-120,-111.20891705755002,-150,-150.01233902473777,-120,-122.92666303235865,40,40.19322265999051
236,1,-1,1,115,115.378988733057,-105,-104.24014833405353,-120,-119.9760016462496,-150,-163.68829195706687,-120,-126.0297476504468,40,47.50165340075026
69,1,-1,-1,-85,-76.87943166418448,75,70.05603902067789,60,57.255241332428746,30,28.177881071511454,-130,-130.91072840178472,30,27.835779460156484
59,1,-1,-1,-85,-79.95963559256276,75,72.00458050909573,60,59.42611578460281,30,25.369965705830246,-130,-131.09828656406123,30,30.760169247704457
107,1,-1,-1,-85,-73.53245398934094,75,73.06972774494093,60,52.2874011146984,30,28.894276985527583,-130,-130.7968596778885,30,30.474102330085596
61,1,-1,-1,-85,-81.45163180184171,75,79.91045844974947,60,54.966427827679354,30,32.10652423953427,-130,-130.07656374232195,30,29.871848872079987
491,1,-1,-1,-85,-85.34205583691109,75,76.8809011923461,60,70.9140158541049,30,28.986793476576327,-130,-128.75926507048118,30,24.384506837342357
232,1,-1,1,115,109.89034547270504,-105,-112.00858577362025,-120,-120.291499721924,-150,-148.27417874438822,-120,-120.818972721117,40,40.622056903983264
242,1,-1,1,115,106.74219592063659,-105,-100.02812993945533,-120,-116.74954601479988,-150,-157.71160626212273,-120,-118.75011087228513,40,34.79015497464126
248,1,-1,1,115,116.07650609767515,-105,-101.96474053347463,-120,-112.76330552546389,-150,-148.70788595500244,-120,-110.9218924479687,40,36.99606702067848
343,1,-1,-1,-85,-94.76411719946412,75,72.47731782332878,60,62.51098931062421,30,23.15642007499113,-130,-127.75812420984722,30,28.64313199713727
207,1,-1,-1,-85,-80.66231033927782,75,70.85232775015254,60,57.04957541188177,30,27.220818691483878,-130,-127.33992443011046,30,31.731381044766394
291,1,-1,-1,-85,-90.14887133652098,75,70.09604213957522,60,64.02885673822216,30,39.84578774395693,-130,-137.66287861706599,30,39.436931880600355
1,-1,-1,-1,75,71.99443111304183,-85,-86.7261110334263,30,28.982480264683314,60,57.85152917943591,30,33.167191041786715,-130,-133.33718417336854
467,1,-1,-1,-85,-82.04466247011298,75,75.35386817140973,60,62.42756982398943,30,27.95195765781909,-130,-139.7014494503682,30,29.671793530532
12,-1,-1,1,-105,-103.76091818320451,115,120.36975824596396,-150,-146.39116580541236,-120,-113.83342159010526,40,49.32927169744313,-120,-120.79043320667589
300,1,-1,1,115,116.99376479803779,-105,-112.1131647183886,-120,-122.62756025623813,-150,-148.4052819717556,-120,-116.82871760562362,40,32.99810522488453
261,1,-1,-1,-85,-83.23023611045213,75,82.92613964092178,60,65.05039084723498,30,33.25341350171193,-130,-132.748968462187,30,35.54439428429277
188,1,-1,1,115,113.13513411121839,-105,-102.33149894565031,-120,-117.81970467847482,-150,-156.08177425771711,-120,-121.73500068374837,40,33.747692347590885
344,1,-1,1,115,114.93203897788092,-105,-110.12528499736321,-120,-121.97775817215371,-150,-155.90415871040716,-120,-119.51037939120626,40,38.44790447190833
33,1,-1,-1,-85,-91.60457009214025,75,73.07637167061007,60,63.64580420564215,30,34.5088726480532,-130,-131.69595904911836,30,41.000919885152626
102,1,-1,1,115,118.87846865733798,-105,-106.69305748928561,-120,-124.6564809979416,-150,-152.24329825658535,-120,-122.40168197238046,40,43.35972721569413
28,1,-1,1,115,113.82431864784044,-105,-104.50587762392215,-120,-120.4001405857655,-150,-153.73118753543275,-120,-116.80875484750976,40,39.46540194654463
429,1,-1,-1,-85,-96.09859462727873,75,71.87877363872607,60,59.44941834869391,30,23.86572741491613,-130,-129.26168200700573,30,20.33510464615471
237,1,-1,-1,-85,-88.52697390862721,75,74.49791586359562,60,64.86332512991459,30,23.30965826247311,-130,-132.78829671704287,30,33.41587087874848
283,1,-1,-1,-85,-88.35065790995462,75,78.11708770588112,60,60.865390428758474,30,36.524838664917375,-130,-127.35209236360625,30,33.48652528518621
360,1,-1,1,115,116.36699687130016,-105,-105.23054730270435,-120,-128.68417768810042,-150,-148.1744562647889,-120,-124.88105735136097,40,38.77578059767956
161,1,-1,-1,-85,-83.38029504455164,75,73.22988533774037,60,60.72886276531358,30,33.67847825093258,-130,-131.70010321347385,30,25.951327075297847
162,1,-1,1,115,124.22637397787108,-105,-106.82331076232569,-120,-122.34742095871013,-150,-150.16473161109136,-120,-115.31555883391466,40,47.97715581317656
58,1,-1,1,115,120.52671427552536,-105,-106.499833064823,-120,-116.74130685597875,-150,-141.61854295681547,-120,-124.42664379104718,40,44.31633536882114
434,1,-1,1,115,116.82798543826463,-105,-106.13016189794212,-120,-121.03160343326601,-150,-152.57474368400466,-120,-118.94697529942539,40,37.96896878947193
41,1,-1,-1,-85,-84.8426143330832,75,64.36128866583783,60,61.00720528817845,30,33.22585013998979,-130,-139.78826420486348,30,34.701396501833095
11,-1,-1,-1,75,72.21498859344068,-85,-82.51996284490833,30,22.051472813100286,60,68.78983024042313,30,43.06740825087523,-130,-122.7019311677269
96,1,-1,1,115,116.7826931451334,-105,-103.89368853298775,-120,-118.8323018575915,-150,-154.3537632554923,-120,-127.13267923697826,40,48.363567473881936
486,1,-1,1,115,110.11188788517495,-105,-105.47413404704305,-120,-116.34740202203098,-150,-148.00789058351847,-120,-112.83827930987253,40,41.74699795630239
117,1,-1,-1,-85,-85.36782127724531,75,77.46830406926453,60,57.9469839704486,30,27.753837724978187,-130,-137.8984889218501,30,28.606805489723218
309,1,-1,-1,-85,-88.93928982677919,75,64.2133274239719,60,57.2290553008584,30,36.30413310513187,-130,-133.4747593793531,30,35.44126246180149
254,1,-1,1,115,120.50309145972432,-105,-109.62251685655865,-120,-124.08059847806815,-150,-146.85523837044929,-120,-123.60709745712104,40,36.48934820140353
75,1,-1,-1,-85,-85.84691425933185,75,80.0376486138609,60,60.091797161044674,30,25.675831646621315,-130,-130.00886831735465,30,32.252546423724226
359,1,-1,-1,-85,-85.58064659018392,75,77.48092175173795,60,66.15478322553706,30,33.49802967400338,-130,-135.76873048577943,30,40.63541435093522
332,1,-1,1,115,110.6840625092433,-105,-111.2280219941103,-120,-115.96786526534974,-150,-139.6948285991005,-120,-120.73582418967852,40,35.64979249147759
339,1,-1,-1,-85,-82.511897869841,75,70.65346582617471,60,56.69798669031534,30,36.914223824480324,-130,-127.959323281606,30,29.202154147314303
224,1,-1,1,115,110.64086133827577,-105,-110.94655723155468,-120,-124.90002096049308,-150,-142.6875711072086,-120,-126.42134597021946,40,29.227308488551493
223,1,-1,-1,-85,-76.23899988927325,75,79.32358728240814,60,61.227731504132436,30,35.55601686132712,-130,-124.99003539293778,30,20.800088559044937
330,1,-1,1,115,113.27461446592253,-105,-98.4294752272049,-120,-126.3994858159224,-150,-151.87525001513396,-120,-126.12875093509868,40,41.36096052031876
189,1,-1,-1,-85,-87.5284862757543,75,80.93149167043528,60,56.71810992399522,30,28.33304024117684,-130,-127.76068506798684,30,29.83450008548447
56,1,-1,1,115,121.28314021740744,-105,-105.58270679807252,-120,-118.00887586977089,-150,-141.72374386734938,-120,-120.42615003896732,40,35.444873942608
127,1,-1,-1,-85,-86.29848807180926,75,77.76583394219008,60,63.48104367096599,30,33.90756044789126,-130,-126.65898096170224,30,29.896351888803114
441,1,-1,-1,-85,-84.56684079262922,75,71.49393176981046,60,53.12040765786805,30,31.886039775672465,-130,-133.56266396310167,30,29.05600285683956
259,1,-1,-1,-85,-76.6820713732733,75,77.23299694276922,60,58.412849108335365,30,33.90303547517489,-130,-136.1393057555088,30,30.512138681231427
292,1,-1,1,115,115.38228904866969,-105,-112.17741890810531,-120,-117.76747630695101,-150,-145.3948085981843,-120,-115.53510424992706,40,41.39532758116465
464,1,-1,1,115,120.48444902098134,-105,-99.94347203879595,-120,-125.64394666336146,-150,-150.14089745992283,-120,-124.97597758627964,40,43.2109463353379
447,1,-1,-1,-85,-81.91878715870608,75,75.47628209545194,60,69.62855613473701,30,22.583995148884455,-130,-139.28732208053438,30,30.788547518900174
384,1,-1,1,115,112.28290454571103,-105,-98.90845600868604,-120,-113.55733758630146,-150,-150.907828433113,-120,-125.85204974512791,40,36.90633442075191
322,1,-1,1,115,103.9485887981942,-105,-107.50393195681826,-120,-125.22329899480359,-150,-152.06558360934704,-120,-115.74315291129048,40,42.39227527347646
280,1,-1,1,115,114.19257404121016,-105,-100.4145077661938,-120,-113.86477621049066,-150,-148.16669841225882,-120,-122.98235258994302,40,28.173891576746286
234,1,-1,1,115,104.8405483809426,-105,-100.837876479445,-120,-118.39984648889352,-150,-145.08078248360863,-120,-128.53643243667432,40,38.568343358514774
271,1,-1,-1,-85,-88.24138024637942,75,76.85551561849815,60,58.11318028293115,30,37.344892085092155,-130,-138.2453782591409,30,22.753510879658442
333,1,-1,-1,-85,-88.13716470816073,75,80.94853165142723,60,59.44274432051615,30,20.874029726755793,-130,-136.17634066747888,30,32.0074739031461
334,1,-1,1,115,113.53938247734573,-105,-110.39165664568334,-120,-120.12263880236542,-150,-156.42817592410722,-120,-113.68898505701657,40,40.550130654108685
436,1,-1,1,115,119.35318285766925,-105,-105.37768522691556,-120,-119.25607287702795,-150,-149.74831410759998,-120,-121.6391042121227,40,29.420564011104418
182,1,-1,1,115,117.52385738628001,-105,-102.46970939371163,-120,-119.0959219714118,-150,-148.4500604522911,-120,-118.33769304104226,40,50.96614301140076
194,1,-1,1,115,114.85113681214797,-105,-103.94342407895411,-120,-116.72994742783851,-150,-147.62384700077072,-120,-116.49998839897385,40,37.30158588914889
374,1,-1,1,115,114.53639816615538,-105,-111.99985279917506,-120,-114.1047194629937,-150,-150.39742240056796,-120,-123.27652604014852,40,31.31821544432554
150,1,-1,1,115,114.12714711631062,-105,-106.66640973262179,-120,-119.85948287350634,-150,-143.2852515659071,-120,-115.16489731147875,40,43.03011111699075
176,1,-1,1,115,121.12962800017932,-105,-104.07799199796192,-120,-126.91222092343745,-150,-149.09719558555625,-120,-131.26641713624656,40,37.51804264417416
327,1,-1,-1,-85,-93.06518590393515,75,66.71294266845086,60,56.92642426855654,30,27.425913012204003,-130,-131.6383388755279,30,41.50527967908809
201,1,-1,-1,-85,-88.69355925754711,75,72.46389691158859,60,63.165845789281356,30,34.763222554775545,-130,-130.96061369562005,30,31.441796239763256
198,1,-1,1,115,113.47506758052572,-105,-103.20596756736423,-120,-127.85323215355169,-150,-146.91512723750608,-120,-120.28851539924851,40,37.38770848716756
428,1,-1,1,115,115.25457118520147,-105,-102.19718633393147,-120,-116.62625622697178,-150,-145.16849061396346,-120,-119.02722237882358,40,35.23381685812854
457,1,-1,-1,-85,-85.84615618352335,75,74.3624148069245,60,62.42925552884914,30,37.460256625404895,-130,-138.2398108730523,30,26.76696065135718
282,1,-1,1,115,109.45021793574945,-105,-99.51231239922082,-120,-119.41044874402601,-150,-157.57775772361273,-120,-119.46308170075072,40,43.600679064836605
109,1,-1,-1,-85,-86.2948987209007,75,68.50066325971304,60,68.11801374861874,30,30.470657503242016,-130,-123.90601722553893,30,27.148519920939364
110,1,-1,1,115,115.14626761740149,-105,-106.93559614406303,-120,-117.55150539063527,-150,-146.7116589174408,-120,-122.93361285550473,40,26.57233820889271
205,1,-1,-1,-85,-95.6812465358438,75,80.3602143133387,60,62.4720272520399,30,33.594416330476356,-130,-137.45825225609863,30,23.65827050450188
95,1,-1,-1,-85,-90.238493613001,75,72.29688910388006,60,57.31010565983195,30,43.51604846397071,-130,-132.3673519559967,30,26.366253646857384
456,1,-1,1,115,120.07583518874839,-105,-110.9202793472476,-120,-124.41373075909821,-150,-147.15731298464289,-120,-117.45608963810803,40,38.07082803386501
3,-1,-1,-1,75,83.82157619208228,-85,-83.81222371528526,30,27.142943703394355,60,56.57676072292647,30,27.556940321468026,-130,-132.29913641155892
103,1,-1,-1,-85,-85.8056277033119,75,76.04667234011467,60,59.177159380379656,30,28.80187440755473,-130,-127.97194143114203,30,27.279687834183687
18,-1,-1,1,-105,-102.88112057788042,115,109.32838363301093,-150,-146.84583935831472,-120,-129.12964662779513,40,43.12252822258827,-120,-121.40860531717757
