,T,Age,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
195,-1,1,-1,75,-85,72.6015801320795,-90.1864414926064,-70,-40,-72.77789094772454,-40.71000149437463,-70,150,-77.694292705925,147.73163325857345
459,-1,1,-1,75,-85,83.26138550605674,-87.42873460665655,-70,-40,-69.88060413642332,-36.901371024983014,-70,150,-74.76537380778424,145.97277914958045
218,-1,1,1,-105,115,-102.20821010852606,115.65732849487567,130,160,129.29970148388864,170.2336981859854,-60,160,-58.96586945388235,161.3855954527127
360,-1,1,1,-105,115,-105.85768117614943,112.90880282028814,130,160,126.84763770000616,158.85029694200367,-60,160,-63.01682548804822,160.34155600289802
318,-1,1,1,-105,115,-109.03240048519466,117.8320906398303,130,160,126.84331005129656,163.49442492228724,-60,160,-53.340991408910654,153.79848112028523
222,-1,1,1,-105,115,-117.2915150165301,108.46516149019698,130,160,124.31277089407143,164.43582509813461,-60,160,-56.984769066338075,171.3578557710155
79,-1,1,-1,75,-85,78.07042682483946,-82.99713373710293,-70,-40,-77.05082137929607,-43.09990662974303,-70,150,-69.97900590440655,144.22104759352854
467,-1,1,-1,75,-85,72.31183541699153,-84.3578523326957,-70,-40,-69.61098713999597,-38.407405052190086,-70,150,-80.19270451159456,158.61601122544852
427,-1,1,-1,75,-85,73.11096196911275,-89.38298978013584,-70,-40,-75.07865201021428,-43.93637424315238,-70,150,-68.46936078671251,151.39099272825996
465,-1,1,-1,75,-85,75.10684393243847,-90.23572188067388,-70,-40,-61.03128874858322,-34.81865328517981,-70,150,-72.92773403763465,156.20738706471084
348,-1,1,1,-105,115,-109.44188894041412,121.47559166721827,130,160,134.80704607394043,158.61730714980374,-60,160,-65.38827146309993,146.84068266890955
230,-1,1,1,-105,115,-103.06012185938042,119.931880949503,130,160,136.7754838807531,153.20028976912766,-60,160,-56.127550130982605,163.7705787764196
285,-1,1,-1,75,-85,62.948747104801626,-86.81299722955451,-70,-40,-65.39875727093042,-37.24026526446075,-70,150,-79.19410675844918,141.42470354130913
216,-1,1,1,-105,115,-104.5109512276225,115.70581197412231,130,160,128.00533176520383,155.83602133523513,-60,160,-61.729858821555524,162.43134729978544
425,-1,1,-1,75,-85,78.62731997480935,-81.9924874765941,-70,-40,-65.02757628859122,-43.78573208659931,-70,150,-71.14246766390788,152.24604788545054
145,-1,1,-1,75,-85,68.48433499871201,-75.82460810523709,-70,-40,-70.48295897508159,-43.74948616042714,-70,150,-77.1887707135646,152.3886139365881
309,-1,1,-1,75,-85,72.72397603671641,-86.69820309979856,-70,-40,-77.46638447405465,-39.9614276251484,-70,150,-66.91759308840834,143.47896238364498
210,-1,1,1,-105,115,-103.37853628536415,116.61039022690746,130,160,130.62002288560723,161.41982906023037,-60,160,-64.49936136752123,164.15476567029086
38,-1,1,1,-105,115,-108.78377589590049,119.27756450648114,130,160,130.91098620109108,169.10627479259261,-60,160,-63.436698262980876,153.28359180230086
466,-1,1,1,-105,115,-104.72242001144441,114.1099864535562,130,160,132.95353374737817,161.65449658283802,-60,160,-57.87944314537172,158.99524566646767
320,-1,1,1,-105,115,-104.78218275874556,110.60559753167131,130,160,133.11555992263223,155.3465934004299,-60,160,-56.059319714233624,164.42979277474421
72,-1,1,1,-105,115,-101.78559626749754,125.25100958627155,130,160,133.36425909173732,162.56850606200024,-60,160,-55.65391023567923,163.3297173777015
125,-1,1,-1,75,-85,69.73582278161773,-85.59392662059172,-70,-40,-65.82602251033484,-32.963322963052455,-70,150,-77.34923806406387,148.07182977412123
392,-1,1,1,-105,115,-111.60618511312121,128.02437134346044,130,160,128.2292828380859,157.0653907404812,-60,160,-61.18666937093452,158.3698967533358
146,-1,1,1,-105,115,-105.60754450612718,118.13431567584406,130,160,124.67882339505385,160.2017104480342,-60,160,-67.49170712962379,164.39112597243147
432,-1,1,1,-105,115,-103.57023724501346,104.461023673122,130,160,124.49145635393047,160.55146569153857,-60,160,-52.50592294855805,161.58347647781636
204,-1,1,1,-105,115,-104.1363425094091,120.83771848876623,130,160,124.94082457409493,159.285974324643,-60,160,-65.8591129325447,167.22086462365888
114,-1,1,1,-105,115,-98.78425730429467,114.47090310465263,130,160,132.84339276070705,163.45610474831668,-60,160,-57.10996855049318,159.0070324180595
228,-1,1,1,-105,115,-107.08491098424561,115.84187695224387,130,160,125.25063623490917,171.199645815227,-60,160,-59.291756991505046,167.65946399683008
372,-1,1,1,-105,115,-104.97505742599232,113.93337693331064,130,160,132.04715158393452,156.15302520744518,-60,160,-55.78084370640348,154.05426490404994
159,-1,1,-1,75,-85,64.96271303579577,-78.52598934211036,-70,-40,-63.631913418366054,-42.220096126956946,-70,150,-62.77907055346309,154.05023964125508
121,-1,1,-1,75,-85,68.61235210692945,-83.89711998737617,-70,-40,-79.67400060154556,-48.08758698304227,-70,150,-74.6790371883991,139.9037392545066
96,-1,1,1,-105,115,-108.11015815443719,120.5526850329974,130,160,120.07285397609746,156.70353949161142,-60,160,-67.44925892468704,165.42621603342218
389,-1,1,-1,75,-85,72.76755137584142,-86.17372934534578,-70,-40,-62.98836880576344,-41.65969772223558,-70,150,-75.02306792478286,144.4570594222114
24,-1,1,1,-105,115,-113.57462955176044,114.02547780886056,130,160,136.7053052150048,165.45297712384024,-60,160,-59.83979382140665,165.4134662232946
402,-1,1,1,-105,115,-106.1728286726895,116.11517810407852,130,160,125.14764883621052,156.85052490173578,-60,160,-59.90713249817415,158.21540814070934
406,-1,1,1,-105,115,-105.81099638552278,117.69933284635452,130,160,127.15893572233708,162.8416240730805,-60,160,-58.65922890373085,151.60835378824564
132,-1,1,1,-105,115,-99.3516007697117,124.93172594013826,130,160,136.65298651643943,163.33322481078824,-60,160,-54.434288992465284,158.2422308815863
441,-1,1,-1,75,-85,66.09215373859209,-77.59957842687085,-70,-40,-70.69299567308026,-34.939641431248475,-70,150,-77.74423368801745,148.78011251746713
361,-1,1,-1,75,-85,78.70895390125843,-89.29422322784785,-70,-40,-78.32596696588209,-41.623800310742865,-70,150,-69.80039123336947,142.39829101685996
102,-1,1,1,-105,115,-104.9042104393846,112.1809767454334,130,160,135.56100918701543,147.63055751946257,-60,160,-58.158603999702535,161.18474682052516
332,-1,1,1,-105,115,-107.34754153604825,115.8902444227196,130,160,137.40647292646062,157.6929187625547,-60,160,-64.4256800205319,158.07152303837836
11,-1,1,-1,75,-85,74.82408572325485,-84.02732487420813,-70,-40,-71.00280063674526,-29.675159541828464,-70,150,-67.34159450162169,154.03026160379346
457,-1,1,-1,75,-85,76.755271516149,-83.54203577873776,-70,-40,-65.4818179713878,-41.57105528636444,-70,150,-75.01709274938649,148.99019342011266
395,-1,1,-1,75,-85,87.24340546979201,-92.44517194848038,-70,-40,-66.80209893793432,-34.51827232391746,-70,150,-76.64283189491006,150.03037295020295
260,-1,1,1,-105,115,-96.89459354931877,114.87535889364167,130,160,136.78583785750462,153.1796055762178,-60,160,-69.5227939030826,156.2062036802113
93,-1,1,-1,75,-85,72.01740577443756,-85.33331929161251,-70,-40,-72.85593302528865,-38.145362289096404,-70,150,-70.39396178085052,151.39830978270345
104,-1,1,1,-105,115,-102.13689672581162,119.29861756678456,130,160,129.78962913080767,155.31026392231905,-60,160,-67.0225254473211,162.88102979914163
365,-1,1,-1,75,-85,78.47785189549717,-87.014242906366,-70,-40,-71.93723391100039,-39.34419256802774,-70,150,-65.73080049488807,159.10123430151603
283,-1,1,-1,75,-85,71.37629931549108,-85.16471354124955,-70,-40,-70.54942799969537,-30.733444350472276,-70,150,-68.26280815364913,149.55513312465985
59,-1,1,-1,75,-85,74.2355466628551,-82.91697743178861,-70,-40,-62.72461332602762,-32.402804824614066,-70,150,-74.40338915747513,149.36601433254117
347,-1,1,-1,75,-85,76.00178604627908,-81.95300695870706,-70,-40,-76.2269727702242,-46.93733405459198,-70,150,-74.40062124138383,161.49102837164304
374,-1,1,1,-105,115,-104.98677977346034,111.03565174304795,130,160,130.65551517339446,157.6434185757669,-60,160,-65.02244035018656,161.05357530941052
32,-1,1,1,-105,115,-112.21345564447259,116.66494025991807,130,160,130.1326431560136,164.18351758339443,-60,160,-60.57988987577228,155.93466539399418
479,-1,1,-1,75,-85,67.50306664748881,-82.65678508865277,-70,-40,-72.33850074479793,-47.25868877221516,-70,150,-70.71645745852194,148.5941819225331
379,-1,1,-1,75,-85,69.16322059556535,-73.9952755521311,-70,-40,-67.12248075524829,-37.4978705098114,-70,150,-67.75147210351838,149.78178233754804
99,-1,1,-1,75,-85,76.19692442014852,-80.00047448950512,-70,-40,-68.68954752372207,-36.14996692720959,-70,150,-75.25549909121358,141.32417256100763
414,-1,1,1,-105,115,-95.99681039272778,114.52330926111313,130,160,130.70099028484242,160.38745216228415,-60,160,-67.64357123786571,167.07302953422902
256,-1,1,1,-105,115,-100.82992504806835,122.84696213963107,130,160,124.09767667500674,152.0794071285806,-60,160,-53.361747931983935,152.6035102148372
41,-1,1,-1,75,-85,72.19546307764737,-83.94360262656993,-70,-40,-65.2817386360088,-44.70900095036612,-70,150,-69.44876221948437,147.91290673907488
331,-1,1,-1,75,-85,68.8121126462008,-89.12411844277143,-70,-40,-74.2274545973637,-41.79552609675056,-70,150,-76.45166462426447,149.77513855399184
343,-1,1,-1,75,-85,85.56561880479195,-80.95383236336951,-70,-40,-66.0074574628313,-47.12037691597387,-70,150,-68.36404369431962,146.67798230841066
82,-1,1,1,-105,115,-107.18107193756127,125.63047815276082,130,160,121.59851893104118,156.52284421251292,-60,160,-60.2202345026296,158.9957130781749
486,1,1,1,115,-105,108.3927761396999,-106.53965010540156,160,130,158.57355285336013,131.5597025060737,160,-60,161.97461328528954,-55.03817064196931
51,-1,1,-1,75,-85,66.40697964311366,-87.91990096613878,-70,-40,-69.88458015603771,-34.81523608813411,-70,150,-71.76519049214626,149.40390172145104
200,-1,1,1,-105,115,-102.67292274631691,112.18443617236176,130,160,134.11127288316698,154.9942550931408,-60,160,-54.14614442350597,166.8679913961209
277,-1,1,-1,75,-85,76.83236876756352,-82.07473758108215,-70,-40,-65.18042572366572,-49.411215228124505,-70,150,-68.93629407412114,151.43279467067555
134,-1,1,1,-105,115,-101.76238192864675,117.19779475138546,130,160,129.88171582131895,158.16536288972262,-60,160,-66.10423360438638,162.4885157151429
489,1,1,-1,-85,75,-83.7606896500293,66.13734736305885,-40,-70,-32.98472304504171,-73.90505997771245,150,-70,148.58089173318515,-66.86214958911168
63,-1,1,-1,75,-85,71.75781564459496,-85.75121808803502,-70,-40,-68.96111610665527,-41.29735399998128,-70,150,-71.90724033192073,146.3863826141768
236,-1,1,1,-105,115,-108.29013886785181,118.29200801740629,130,160,134.85916732485236,149.8460457106084,-60,160,-47.35340505507975,161.72494720825225
382,-1,1,1,-105,115,-104.49814315586652,109.14153203639748,130,160,126.00018696309905,158.50870828741773,-60,160,-58.58698330601859,153.01668665044863
126,-1,1,1,-105,115,-117.93112281601289,101.75785209552373,130,160,127.13531988987964,155.2111328423791,-60,160,-67.26447463450423,156.21834496122966
107,-1,1,-1,75,-85,73.91854665184617,-90.0984823330743,-70,-40,-73.96278700914472,-51.084491780491895,-70,150,-64.03882027290112,147.91544523182498
463,-1,1,-1,75,-85,75.453630609215,-84.37124695023655,-70,-40,-59.905576555897056,-35.24056523281909,-70,150,-70.82200035555776,144.95329571643157
264,-1,1,1,-105,115,-103.59956303560845,109.9684768468139,130,160,130.06187057328603,155.25894479135414,-60,160,-61.74428930721089,167.01827243889556
418,-1,1,1,-105,115,-107.12439097594532,120.9785414914769,130,160,127.86221086157548,159.94437885533864,-60,160,-64.36227090902824,161.60522158302035
295,-1,1,-1,75,-85,78.09831711015606,-89.21006541131347,-70,-40,-62.32321624264658,-43.06921754039498,-70,150,-67.58231253030485,148.1753318867308
65,-1,1,-1,75,-85,80.75276981007418,-84.0729028035242,-70,-40,-72.99385829988174,-37.17561009139159,-70,150,-69.88693769462103,142.5834978560108
238,-1,1,1,-105,115,-103.10279289467124,116.99230968542734,130,160,130.9680091592856,168.60090595292925,-60,160,-63.77467575282732,164.30043491727076
471,-1,1,-1,75,-85,69.89430515687002,-85.0412505731081,-70,-40,-77.58070201152553,-41.08639673701487,-70,150,-67.59020560709692,142.4075152750611
118,-1,1,1,-105,115,-106.75062212334623,113.7024585580049,130,160,127.71119577126196,161.25642752938865,-60,160,-58.11483507429494,155.02532547661056
61,-1,1,-1,75,-85,79.27591519851084,-81.19334917294262,-70,-40,-69.72266425100304,-32.744894489174705,-70,150,-73.06617213270145,144.2129714676932
167,-1,1,-1,75,-85,77.24770255770606,-90.55074180614919,-70,-40,-77.95700437276858,-26.72757845409745,-70,150,-69.70150294678707,157.80858154956863
5,-1,1,-1,75,-85,67.57257341789362,-82.24761720735233,-70,-40,-60.197603478744924,-43.74100541228134,-70,150,-65.96288730397322,148.2506100160607
141,-1,1,-1,75,-85,78.8691506135176,-87.41510534528733,-70,-40,-66.11289135152222,-32.47065927560985,-70,150,-64.91043109033917,154.49260253000705
405,-1,1,-1,75,-85,70.84561059351226,-71.77959707141108,-70,-40,-66.03529401445923,-44.115186345145545,-70,150,-74.22055918662112,153.35676958764367
415,-1,1,-1,75,-85,78.82409844064847,-71.56907871751663,-70,-40,-63.43882062781801,-36.52182705507237,-70,150,-69.29172518931017,148.05215516446012
80,-1,1,1,-105,115,-115.91177256112836,115.09899963587273,130,160,128.79345640281232,158.19333969512772,-60,160,-67.1041068959606,162.24962288465827
85,-1,1,-1,75,-85,72.85911547415577,-82.56311341860264,-70,-40,-61.74887316797658,-41.544053600176575,-70,150,-74.01138877790305,150.6980738817287
185,-1,1,-1,75,-85,66.80258471677739,-83.20041758282274,-70,-40,-68.38460949363257,-38.3701417735338,-70,150,-64.90796849886732,159.83921658148873
153,-1,1,-1,75,-85,77.0984094920117,-89.7273140952379,-70,-40,-64.59735315016059,-42.10343377295419,-70,150,-80.3759809631557,149.11441032588127
137,-1,1,-1,75,-85,80.12213874606152,-86.48538677052163,-70,-40,-76.12116669761798,-40.771977204703006,-70,150,-69.5623833116749,146.24859384263655
250,-1,1,1,-105,115,-100.30635472633391,113.18586369535367,130,160,128.0996239583734,162.64169958802955,-60,160,-61.45158169426868,163.7401741930946
86,-1,1,1,-105,115,-105.69767275334114,122.31828350038305,130,160,137.3156111492934,162.24414751832492,-60,160,-54.425155955815214,167.43061882203153
450,-1,1,1,-105,115,-100.94203654132956,111.71309749155277,130,160,131.88873249044178,162.32528686447267,-60,160,-65.68921718486723,161.90039980329644
464,-1,1,1,-105,115,-102.3044406430708,118.17567431943786,130,160,126.59094063933597,163.65245786719356,-60,160,-52.51300918713832,161.23595598791997
4,-1,1,1,-105,115,-107.51686295905706,120.0764954552673,130,160,132.61636163945406,162.85001538317957,-60,160,-61.60638270332408,161.93449881879386
110,-1,1,1,-105,115,-103.10116516256997,114.97634561126338,130,160,127.31941876892485,163.0430503131577,-60,160,-62.99367463036699,155.9444366221056
243,-1,1,-1,75,-85,68.16492317546442,-83.93359465975315,-70,-40,-75.47113345244304,-37.71818085767759,-70,150,-72.48102026449769,143.99951763602644
385,-1,1,-1,75,-85,90.33452873757908,-77.9800433660392,-70,-40,-78.56286707434307,-42.75213631020998,-70,150,-69.96704810415115,151.6487722526841
480,1,1,1,115,-105,108.75151302471654,-108.07212069027167,160,130,163.00908502297486,135.66767700584884,160,-60,163.37827840413556,-65.04405719050513
189,-1,1,-1,75,-85,72.97656668410292,-94.4795345597568,-70,-40,-61.60960270889385,-42.58878703666277,-70,150,-70.02020442495069,142.75415485538758
44,-1,1,1,-105,115,-98.34479062605253,114.86370515302652,130,160,120.3863465533037,153.85579199632292,-60,160,-66.92420854455081,163.69078353302956
344,-1,1,1,-105,115,-100.25568435478164,106.96258933412001,130,160,128.58923093151355,155.24451489439966,-60,160,-57.30968461840758,165.7889999385224
48,-1,1,1,-105,115,-102.25288348987245,107.3912292455425,130,160,131.36003907979898,157.0782199914156,-60,160,-55.10285266185508,152.81608266357574
156,-1,1,1,-105,115,-100.46079776599302,118.75565244280534,130,160,123.46182823156234,164.65625915063316,-60,160,-58.34935259968804,159.80018107568614
193,-1,1,-1,75,-85,72.02726506178539,-85.54770730654909,-70,-40,-63.05967318269895,-33.5784003321786,-70,150,-76.45030377587645,153.98937356495105
399,-1,1,-1,75,-85,77.21083948922387,-82.23002098287395,-70,-40,-69.42073913448795,-34.7854840138362,-70,150,-73.75638941416277,155.72871602154777
257,-1,1,-1,75,-85,70.11193177120137,-88.41293095234872,-70,-40,-68.5513583879761,-35.701312595950945,-70,150,-69.99823115988565,154.69713323234362
34,-1,1,1,-105,115,-111.3220178358775,111.09908714749652,130,160,126.13895452778567,162.4113207359661,-60,160,-58.621832680926445,163.1625359143273
37,-1,1,-1,75,-85,76.63312107696214,-88.2149797098,-70,-40,-72.75578222454223,-41.07106356661836,-70,150,-77.71222741641509,151.30367980366782
437,-1,1,-1,75,-85,68.64214477269906,-88.39073914041668,-70,-40,-69.01701728450138,-43.04839817715157,-70,150,-72.3317390271328,133.41732476525272
232,-1,1,1,-105,115,-103.13561857369055,121.42935945732486,130,160,132.44810183752017,154.81697647725235,-60,160,-68.32092577228468,157.13659278743006
251,-1,1,-1,75,-85,70.79734705702673,-92.26275188300018,-70,-40,-76.47606807964553,-39.39180804765936,-70,150,-66.8685738630027,161.92537432787344
353,-1,1,-1,75,-85,82.34930560416035,-78.30630956414264,-70,-40,-64.57936371492441,-35.00320645108726,-70,150,-65.22582859127266,153.90210461494698
221,-1,1,-1,75,-85,75.6631962677078,-92.60269347345123,-70,-40,-65.6618864886041,-42.22779620743528,-70,150,-79.16080761387418,157.7727782604434
171,-1,1,-1,75,-85,73.82434589735873,-87.41181645387071,-70,-40,-72.40816471293158,-37.137488115502165,-70,150,-67.1337469300597,147.88027531740738
294,-1,1,1,-105,115,-105.34646773499385,115.3494125589437,130,160,124.79601290796477,168.52972564784957,-60,160,-60.41333911804766,159.74396987695923
161,-1,1,-1,75,-85,81.72079050014607,-83.73159261405151,-70,-40,-60.09402053704371,-50.43015709001471,-70,150,-72.9489438271766,146.63618264331828
497,1,1,-1,-85,75,-85.76222217069885,74.20843185214108,-40,-70,-42.80694127223811,-64.73746205256029,150,-70,153.28194379116246,-61.789579061945375
