,T,Age,AgeTag,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
405,1.0,0.3,-1.0,-1.0,-125.0,-130.16138879592742,-5.0,-15.718319711874143,-45.0,-39.129383077023604,-115.0,-117.74420632938205,12.0,14.060377606636138,-115.0,-113.7370861289026
136,1.0,0.4,-1.0,1.0,195.0,195.6484895406681,-65.0,-63.649888151866115,156.0,151.64043064333995,86.0,80.91358349542034,156.0,162.2566282433795,10.0,11.466704652627904
335,1.0,0.42,-1.0,-1.0,-125.0,-128.02204540296043,-5.0,-8.443220076512645,-51.0,-54.54667078549423,-121.0,-130.0315393055259,28.799999999999997,27.36630124365957,-121.0,-120.16144382062826
477,1.0,0.1,-1.0,-1.0,-125.0,-129.20301874071305,-5.0,-5.537743984509097,-35.0,-36.52225185655886,-105.0,-106.31142075343547,-16.0,-23.749806859634855,-105.0,-105.6914551448446
328,1.0,0.46,-1.0,-1.0,-125.0,-127.26337769840168,-5.0,-6.890156045162655,-53.0,-50.9612893659619,-123.0,-127.94232486869265,34.400000000000006,33.665906692988216,-123.0,-114.1864164614437
145,1.0,0.32,-1.0,1.0,195.0,206.6294340390751,-65.0,-64.43171121563327,144.8,136.50045620119593,74.8,69.72546565635443,144.8,143.64787610847142,13.999999999999996,14.37454885765566
43,1.0,0.14,-1.0,1.0,195.0,199.0760469543273,-65.0,-67.44815402055583,119.6,126.96654717332632,49.599999999999994,52.29480331060172,119.6,124.09522996239308,22.999999999999996,28.68076676554253
101,1.0,0.02,-1.0,1.0,195.0,188.12604280959525,-65.0,-58.4343223990736,102.80000000000001,97.60539647230918,32.8,39.77944681259331,102.80000000000001,100.80356294964338,29.0,37.275925917024026
452,1.0,0.48,-1.0,-1.0,-125.0,-117.57079457137121,-5.0,-9.257328600491896,-54.0,-51.40038743562892,-124.0,-118.12883295945377,37.2,29.113328769270343,-124.0,-117.28324893062259
105,1.0,0.46,-1.0,1.0,195.0,187.4610678775037,-65.0,-63.91705806318181,164.4,169.99552010953192,94.4,97.48938985346433,164.4,164.39598297611738,7.0,5.84667271298097
262,1.0,0.32,-1.0,1.0,195.0,197.41269535095418,-65.0,-70.04793203319926,144.8,139.61339667539107,74.8,82.76804163985561,144.8,138.8920115460643,13.999999999999996,13.726695440837917
140,1.0,0.1,-1.0,1.0,195.0,204.17164419836303,-65.0,-67.5238003932759,114.0,112.8100314934467,44.0,31.106901731968524,114.0,116.37872146900297,25.0,32.74161944892698
402,1.0,0.34,-1.0,-1.0,-125.0,-120.77583309954537,-5.0,-11.554731946620498,-47.0,-46.948551247372485,-117.0,-118.4769218517702,17.600000000000005,10.942860186746486,-117.0,-118.41518675034243
401,1.0,0.38,-1.0,-1.0,-125.0,-127.31127067321623,-5.0,-4.590930648462837,-49.0,-44.61360474954067,-119.0,-119.46693878605797,23.200000000000003,26.841546078260034,-119.0,-116.14957948250212
316,1.0,0.24,-1.0,-1.0,-125.0,-130.7063333365903,-5.0,-1.480252026359036,-42.0,-40.186012988633095,-112.0,-111.43966984135557,3.599999999999998,4.388716685551351,-112.0,-119.95847785184698
378,1.0,0.2,-1.0,-1.0,-125.0,-126.83438089885198,-5.0,10.463487803088496,-40.0,-38.293195602792416,-110.0,-116.42472721838325,-2.0,0.44001060239153533,-110.0,-109.51984513628798
217,1.0,0.5,-1.0,1.0,195.0,197.36292633539045,-65.0,-67.32550837344097,170.0,161.80065431173426,100.0,99.3845772660902,170.0,162.2166260738085,5.0,-3.576019617721009
270,1.0,0.14,-1.0,-1.0,-125.0,-115.10514317030623,-5.0,-5.0732748073000735,-37.0,-43.12640707086184,-107.0,-101.59858541860699,-10.399999999999999,-9.316771065187753,-107.0,-106.0041032815987
221,1.0,0.18,-1.0,-1.0,-125.0,-124.36616736150187,-5.0,-11.117466844814441,-39.0,-39.07421902225194,-109.0,-110.75093980148517,-4.800000000000001,-1.844570311831462,-109.0,-102.46657852573942
57,1.0,0.44,-1.0,1.0,195.0,194.91962944947932,-65.0,-71.83351259587349,161.6,165.1490614552515,91.6,92.4029040909476,161.6,163.82441542162402,8.0,7.16405615949532
375,1.0,0.38,-1.0,-1.0,-125.0,-128.32259692336982,-5.0,-6.1099585100163125,-49.0,-45.35669326082388,-119.0,-117.7367619085814,23.200000000000003,20.10770602159328,-119.0,-111.32304408550313
456,1.0,0.36,-1.0,-1.0,-125.0,-141.47492137846675,-5.0,-11.800497443125474,-48.0,-52.11551101907345,-118.0,-119.4021521471928,20.399999999999995,18.96557299051719,-118.0,-129.25742481977187
83,1.0,0.1,-1.0,1.0,195.0,195.20291262065632,-65.0,-61.35860073111225,114.0,112.47544209809836,44.0,49.25381228175974,114.0,111.50952512501318,25.0,26.82800609692962
60,1.0,0.28,-1.0,1.0,195.0,189.5196714013796,-65.0,-70.50634522578137,139.2,127.57651106646938,69.2,70.75115017043115,139.2,142.09591423277982,16.0,13.086527845146094
189,1.0,0.44,-1.0,-1.0,-125.0,-118.58912557453023,-5.0,-6.496551156345022,-52.0,-42.91852819867239,-122.0,-114.76826501585379,31.599999999999998,44.00402002200907,-122.0,-122.25579466778393
494,1.0,0.22,-1.0,-1.0,-125.0,-124.89322454408301,-5.0,-8.422057891000401,-41.0,-41.96879201992208,-111.0,-102.37002853729071,0.7999999999999972,4.449490246524151,-111.0,-108.103575275582
326,1.0,0.38,-1.0,-1.0,-125.0,-127.99118969465896,-5.0,-14.651358517309912,-49.0,-45.05632821726794,-119.0,-123.59717750623102,23.200000000000003,21.135219197421453,-119.0,-121.32442905250639
202,1.0,0.06,-1.0,1.0,195.0,199.857677128766,-65.0,-56.62626660826163,108.4,104.57466782842765,38.400000000000006,36.605327014669406,108.4,102.72971087120737,27.000000000000004,35.08080743686429
222,1.0,0.38,-1.0,1.0,195.0,195.5736268826471,-65.0,-65.41557570212302,153.2,153.25283041243262,83.2,85.65787294617706,153.2,152.38362861569016,11.0,5.539475510555162
286,1.0,0.4,-1.0,-1.0,-125.0,-127.67689295205479,-5.0,-8.14651736301397,-50.0,-48.400679853754525,-120.0,-119.39240662750359,26.0,26.140697623539943,-120.0,-116.00455794706032
46,1.0,0.48,-1.0,1.0,195.0,185.95262846458942,-65.0,-66.57441117018381,167.2,173.34615657204978,97.19999999999999,96.16185301435108,167.2,172.18975826555007,5.999999999999993,9.647922006041796
85,1.0,0.22,-1.0,1.0,195.0,198.57864265303223,-65.0,-64.11307856003036,130.8,130.83849806936655,60.8,57.95184873097843,130.8,132.97261106296224,19.0,19.24457125059769
168,1.0,0.34,-1.0,1.0,195.0,195.43637190642298,-65.0,-73.05205468979047,147.6,153.80056483351586,77.6,59.41779158594717,147.6,151.12095257618537,12.999999999999993,9.640914947471902
117,1.0,0.2,-1.0,1.0,195.0,187.80327202731578,-65.0,-63.87223123422796,128.0,121.99772290954678,58.0,52.83161299218392,128.0,133.04517763339575,20.0,20.21655754107659
476,1.0,0.46,-1.0,-1.0,-125.0,-126.02958625277533,-5.0,-2.6267621587305205,-53.0,-54.42692700167572,-123.0,-123.50295639557693,34.400000000000006,36.930641604084684,-123.0,-128.33055994655257
276,1.0,0.02,-1.0,-1.0,-125.0,-121.3384782229338,-5.0,-0.18991954131883393,-31.0,-34.44518626008586,-101.0,-105.38154620177319,-27.200000000000003,-31.201576793311197,-101.0,-100.27786158548453
347,1.0,0.04,-1.0,-1.0,-125.0,-125.03943549155159,-5.0,-3.0211541445162213,-32.0,-31.765830682279066,-102.0,-92.45466042569142,-24.4,-17.36649825935452,-102.0,-99.6478838667756
77,1.0,0.18,-1.0,1.0,195.0,199.8184819734508,-65.0,-67.41437037415199,125.19999999999999,121.52524315140496,55.2,56.800743143203846,125.19999999999999,125.65895930061987,21.000000000000004,29.259847735604666
9,1.0,0.04,-1.0,1.0,195.0,195.6451367362771,-65.0,-68.43297431652566,105.6,103.22445631620323,35.6,33.40872959856761,105.6,115.44223960255874,28.0,34.58023256962153
423,1.0,0.06,-1.0,-1.0,-125.0,-125.21344027332614,-5.0,-3.869789536557527,-33.0,-35.97968346719116,-103.0,-97.86651821813733,-21.6,-15.578258255325789,-103.0,-107.88121459201884
240,1.0,0.12,-1.0,1.0,195.0,198.80248356443622,-65.0,-64.80173746632313,116.80000000000001,124.29141007594124,46.8,52.95048798969845,116.80000000000001,124.02355290224543,24.0,28.246568923688283
237,1.0,0.4,-1.0,1.0,195.0,195.65487113191463,-65.0,-57.334617897269226,156.0,166.7899876782092,86.0,93.71383542057613,156.0,154.6094521239172,10.0,5.133518754357666
324,1.0,0.44,-1.0,-1.0,-125.0,-126.83462275151567,-5.0,-10.495623280098599,-52.0,-59.169067019228926,-122.0,-125.60123961069051,31.599999999999998,30.379852712280574,-122.0,-124.50521873329323
429,1.0,0.04,-1.0,-1.0,-125.0,-125.92041899916309,-5.0,-7.9529334836019645,-32.0,-34.55126713029492,-102.0,-99.25680463853949,-24.4,-18.863857873719216,-102.0,-107.6121108280708
58,1.0,0.5,-1.0,1.0,195.0,189.13829588047395,-65.0,-74.82122658999101,170.0,170.08269990823342,100.0,96.04500851052086,170.0,174.65532592329808,5.0,0.5107723799349371
72,1.0,0.44,-1.0,1.0,195.0,197.16115331359575,-65.0,-64.07663395547493,161.6,160.435002443894,91.6,83.73579003192815,161.6,158.12771322982692,8.0,18.36740323312111
124,1.0,0.04,-1.0,1.0,195.0,189.37119992257314,-65.0,-53.435754023397244,105.6,107.88720660682193,35.6,23.5742430858715,105.6,106.19446421378454,28.0,30.433738809345385
127,1.0,0.06,-1.0,1.0,195.0,203.03272474943287,-65.0,-66.53561760978722,108.4,107.05608310707102,38.400000000000006,29.22180221309773,108.4,104.30231020762533,27.000000000000004,23.943137174496584
458,1.0,0.2,-1.0,-1.0,-125.0,-124.75132881199613,-5.0,5.273029190692855,-40.0,-42.80733102903585,-110.0,-109.51391139397454,-2.0,-8.226140203878268,-110.0,-118.0705676847661
228,1.0,0.46,-1.0,1.0,195.0,189.32165031723645,-65.0,-56.57175572685266,164.4,168.0532583727625,94.4,90.28822169472541,164.4,155.0514863838971,7.0,4.858194033782112
53,1.0,0.22,-1.0,1.0,195.0,190.03715732548048,-65.0,-72.50567225786247,130.8,138.30090116338502,60.8,68.37174964073054,130.8,124.90728323949921,19.0,17.219994013997315
158,1.0,0.34,-1.0,1.0,195.0,198.86355432418023,-65.0,-62.09108936243055,147.6,156.78271380748936,77.6,64.83603654126168,147.6,150.74910285463156,12.999999999999993,11.341500290113537
314,1.0,0.46,-1.0,-1.0,-125.0,-131.24365931401815,-5.0,-8.205763975732403,-53.0,-53.436529222634036,-123.0,-125.02047348267581,34.400000000000006,37.33802838635615,-123.0,-115.29026643399328
108,1.0,0.1,-1.0,1.0,195.0,198.13040297885635,-65.0,-72.77419066216868,114.0,115.31512174906145,44.0,47.694413158032766,114.0,115.3519580562323,25.0,19.934839235921604
263,1.0,0.26,-1.0,-1.0,-125.0,-132.23913592308173,-5.0,-12.70490167929848,-43.0,-48.35382055480581,-113.0,-112.64566774237493,6.400000000000002,9.25870802136068,-113.0,-106.22534134626555
208,1.0,0.46,-1.0,1.0,195.0,191.81007504692616,-65.0,-72.56525783130974,164.4,160.75677261214096,94.4,94.2251330690605,164.4,166.52551189279941,7.0,2.836410847118109
303,1.0,0.32,-1.0,-1.0,-125.0,-127.71210267797949,-5.0,-1.4836716416090927,-46.0,-48.95757983341509,-116.0,-119.40070345171733,14.800000000000002,6.145662941021669,-116.0,-115.09577425701562
340,1.0,0.44,-1.0,-1.0,-125.0,-128.6162016687248,-5.0,-0.369488061462909,-52.0,-47.942238560336946,-122.0,-119.11470602598203,31.599999999999998,34.201533978002175,-122.0,-127.75805350510322
166,1.0,0.44,-1.0,-1.0,-125.0,-126.0089413861316,-5.0,-0.582754412586441,-52.0,-47.459116819142295,-122.0,-125.9656306584304,31.599999999999998,36.46335194139024,-122.0,-118.58794187426192
102,1.0,0.44,-1.0,1.0,195.0,198.49045077970166,-65.0,-57.728587207071136,161.6,162.6269558583852,91.6,98.46495659048422,161.6,162.00411111867416,8.0,8.44985771282485
358,1.0,0.06,-1.0,-1.0,-125.0,-118.78068905902731,-5.0,-4.012110287271778,-33.0,-36.326118475529185,-103.0,-97.0255807523458,-21.6,-20.457501260356008,-103.0,-106.98535711245378
227,1.0,0.06,-1.0,1.0,195.0,200.2788915733395,-65.0,-58.78735317361148,108.4,104.20299622825442,38.400000000000006,35.707263835952226,108.4,106.21436786151206,27.000000000000004,25.49253832974253
129,1.0,0.38,-1.0,1.0,195.0,195.7113286402873,-65.0,-64.4354858924218,153.2,153.34119898778047,83.2,88.96153977689708,153.2,153.40783336883277,11.0,11.737773460365684
349,1.0,0.3,-1.0,-1.0,-125.0,-127.89183066847302,-5.0,4.145750355475016,-45.0,-43.41370748522163,-115.0,-114.00845407085423,12.0,8.42697154002134,-115.0,-113.88760302254697
384,1.0,0.4,-1.0,-1.0,-125.0,-124.29504667186102,-5.0,-15.448389761919383,-50.0,-46.06036388476092,-120.0,-126.5183122138542,26.0,25.78197817699554,-120.0,-124.93742873064743
420,1.0,0.32,-1.0,-1.0,-125.0,-133.0002931834617,-5.0,-0.43200131865027824,-46.0,-41.13541329418317,-116.0,-118.38001831985055,14.800000000000002,12.208688489082455,-116.0,-115.59103854787986
357,1.0,0.2,-1.0,-1.0,-125.0,-136.59038677928163,-5.0,-8.249991155179213,-40.0,-29.70179626835312,-110.0,-113.77107273890155,-2.0,-10.502669492316329,-110.0,-111.10376064537482
39,1.0,0.48,-1.0,1.0,195.0,191.91180284780881,-65.0,-67.13003358436082,167.2,171.21644177182768,97.19999999999999,101.2348500487508,167.2,169.08431778797384,5.999999999999993,-0.9309233454120847
174,1.0,0.46,-1.0,1.0,195.0,200.70075635410936,-65.0,-64.7028388841935,164.4,165.20486523104825,94.4,88.55813724606564,164.4,162.18978497272434,7.0,18.682230357559725
91,1.0,0.1,-1.0,1.0,195.0,194.88188237406126,-65.0,-58.82597322555398,114.0,111.37805467248339,44.0,35.2439495707181,114.0,121.82411186894021,25.0,32.52180885425917
123,1.0,0.4,-1.0,1.0,195.0,194.01462163051013,-65.0,-62.3354152637732,156.0,168.7311697613903,86.0,84.03178352500902,156.0,165.27834834558863,10.0,15.249529227655561
201,1.0,0.3,-1.0,1.0,195.0,192.53786835223372,-65.0,-65.3359410196583,142.0,150.38715812824572,72.0,78.43524929967647,142.0,143.08469096382507,15.0,13.695423822068548
269,1.0,0.12,-1.0,-1.0,-125.0,-119.97508111465045,-5.0,-5.681217005944885,-36.0,-32.973979614742014,-106.0,-108.28942571683908,-13.200000000000001,-22.449252363207606,-106.0,-99.43734272425124
464,1.0,0.46,-1.0,-1.0,-125.0,-120.86528182031196,-5.0,-5.179996590745624,-53.0,-47.77461673542159,-123.0,-126.43158725805975,34.400000000000006,34.388679630194474,-123.0,-117.8457983911208
466,1.0,0.48,-1.0,-1.0,-125.0,-125.15781430027431,-5.0,-1.559010146207589,-54.0,-55.30886870013695,-124.0,-131.54779317585403,37.2,37.168440267195166,-124.0,-127.92326479222709
367,1.0,0.12,-1.0,-1.0,-125.0,-118.80781777913236,-5.0,-1.477624865925144,-36.0,-36.70265351652403,-106.0,-109.37123800614704,-13.200000000000001,-13.81437089441591,-106.0,-102.778587655636
96,1.0,0.18,-1.0,1.0,195.0,194.88408564938933,-65.0,-48.35731929638331,125.19999999999999,127.60481624909428,55.2,47.066064221770034,125.19999999999999,131.46140245897698,21.000000000000004,13.463746919830273
282,1.0,0.04,-1.0,-1.0,-125.0,-124.36669204245787,-5.0,-2.238214648771752,-32.0,-35.48473631260812,-102.0,-108.2482182035835,-24.4,-31.1517880790663,-102.0,-93.78528777783337
245,1.0,0.4,-1.0,1.0,195.0,195.30942401011967,-65.0,-65.56210716185322,156.0,148.94886387757404,86.0,89.12303841641877,156.0,150.539278369714,10.0,2.151708828212124
184,1.0,0.04,-1.0,-1.0,-125.0,-122.03757558729205,-5.0,-14.18751026617951,-32.0,-28.714648744782043,-102.0,-100.82309061445882,-24.4,-29.04483864552055,-102.0,-101.64074790147224
275,1.0,0.5,-1.0,-1.0,-125.0,-121.43441155066138,-5.0,-6.706047730351372,-55.0,-61.06386703413606,-125.0,-118.3918355833222,40.0,43.59229670579211,-125.0,-123.16223743770274
122,1.0,0.26,-1.0,1.0,195.0,197.27677779295004,-65.0,-64.93142309211062,136.4,132.40838891640595,66.4,70.77873064504256,136.4,127.60575242301431,17.000000000000004,15.863247115907681
421,1.0,0.3,-1.0,-1.0,-125.0,-125.60633675105844,-5.0,-7.928020161531181,-45.0,-50.7694271922851,-115.0,-109.17178758544335,12.0,13.807073352818877,-115.0,-111.24474853628622
305,1.0,0.34,-1.0,-1.0,-125.0,-122.39761221030915,-5.0,-8.576669926245232,-47.0,-40.33309676228111,-117.0,-118.86779716997852,17.600000000000005,26.75380485868024,-117.0,-119.61670021732753
173,1.0,0.1,-1.0,1.0,195.0,189.9819406203185,-65.0,-53.15973764730196,114.0,118.51524218754243,44.0,39.0730880844433,114.0,111.47768844751847,25.0,24.88735082499538
73,1.0,0.08,-1.0,1.0,195.0,190.40933540143828,-65.0,-71.02167085594964,111.19999999999999,112.86568177651736,41.2,39.05715118948482,111.19999999999999,119.8300886731856,26.0,23.074255236983355
25,1.0,0.06,-1.0,1.0,195.0,188.49332902172836,-65.0,-67.14552493353179,108.4,106.42930681895726,38.400000000000006,38.47449296344656,108.4,103.19360680108602,27.000000000000004,18.492203403387002
10,1.0,0.28,-1.0,1.0,195.0,194.27606955037456,-65.0,-72.07787085867427,139.2,145.44943513930045,69.2,59.38446105695,139.2,143.70177979630355,16.0,20.851513474039876
403,1.0,0.44,-1.0,-1.0,-125.0,-133.503296168934,-5.0,-5.4371986938105685,-52.0,-49.30306123661501,-122.0,-113.07197009132614,31.599999999999998,20.07869786520768,-122.0,-115.66173059879242
165,1.0,0.24,-1.0,1.0,195.0,191.368504128875,-65.0,-68.76822459321004,133.6,133.0256506249288,63.599999999999994,71.94865686156074,133.6,146.53831399830648,17.999999999999996,12.52683276998452
255,1.0,0.14,-1.0,1.0,195.0,190.7722098028863,-65.0,-71.12539102066725,119.6,117.77884494676816,49.599999999999994,56.225047719239996,119.6,115.3828146177476,22.999999999999996,22.169457748819138
229,1.0,0.5,-1.0,1.0,195.0,207.72901640729603,-65.0,-67.53302660153074,170.0,174.34316464122685,100.0,100.42038593411544,170.0,159.07711417618918,5.0,15.94017080231845
471,1.0,0.46,-1.0,-1.0,-125.0,-124.76577902308469,-5.0,-5.6704701134592534,-53.0,-45.534126704260586,-123.0,-116.02041536493685,34.400000000000006,36.11730495011019,-123.0,-116.46991067266376
194,1.0,0.48,-1.0,1.0,195.0,205.19324503281535,-65.0,-65.7704958268466,167.2,164.79901988618622,97.19999999999999,94.43501203782367,167.2,168.3473262867252,5.999999999999993,12.368419421047797
195,1.0,0.18,-1.0,-1.0,-125.0,-124.97497194246787,-5.0,1.7596839090145497,-39.0,-41.59125258987951,-109.0,-115.05718675999381,-4.800000000000001,-6.871714926984678,-109.0,-109.52261676926413
6,1.0,0.24,-1.0,1.0,195.0,196.68754114821564,-65.0,-69.44056801404294,133.6,136.42630254991786,63.599999999999994,65.61302480585125,133.6,133.75890180673997,17.999999999999996,19.492110866955947
34,1.0,0.3,-1.0,1.0,195.0,193.58112049999167,-65.0,-59.67926782871578,142.0,143.51987100688422,72.0,71.50331368210759,142.0,142.0521797127037,15.0,19.071846524551255
68,1.0,0.16,-1.0,1.0,195.0,200.8323622664765,-65.0,-65.96137061893528,122.4,126.36198183212257,52.400000000000006,50.7109847198041,122.4,129.37159849682774,22.0,27.311494191540508
121,1.0,0.36,-1.0,1.0,195.0,201.3455399549613,-65.0,-72.33238149871703,150.4,151.423189204782,80.4,88.34757263528024,150.4,154.1308586666422,12.000000000000007,17.96071130250544
196,1.0,0.46,-1.0,1.0,195.0,198.81684560747723,-65.0,-54.53271054706538,164.4,175.04896814785337,94.4,91.23052516813202,164.4,158.1957197964133,7.0,1.9536885290080264
190,1.0,0.18,-1.0,-1.0,-125.0,-127.69626333041266,-5.0,-16.310856058860555,-39.0,-38.79587801450873,-109.0,-113.4482761787206,-4.800000000000001,-0.47769965779733603,-109.0,-105.25436080781556
29,1.0,0.26,-1.0,1.0,195.0,192.22983109015817,-65.0,-65.82280918499416,136.4,133.51095834581804,66.4,75.4366443044942,136.4,137.34142339026283,17.000000000000004,12.319074512586567
