,T,Age,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
152,-1,1,1,-105,115,-102.1179642949451,119.75509385024165,130,160,122.09236849613015,156.82840697353654,-60,160,-64.19160347175055,159.8918866938349
97,-1,1,-1,75,-85,74.39117223849172,-81.49943530234826,-70,-40,-66.92111490025835,-31.232948444800606,-70,150,-69.4850914933822,157.63808428344652
70,-1,1,1,-105,115,-110.60585828667237,111.23233959535952,130,160,119.8612794586577,163.92390387971892,-60,160,-61.485109090148974,158.12836384002964
131,-1,1,-1,75,-85,77.08873344398258,-79.70305043651416,-70,-40,-71.44289966646087,-30.60921642277055,-70,150,-58.873273381535896,149.0341626349777
348,-1,1,1,-105,115,-111.92702092399901,112.8840983801035,130,160,121.88089577885088,158.87774316011982,-60,160,-68.87110078061598,163.2737413378453
497,1,1,-1,-85,75,-76.34443953623382,73.3724356730889,-40,-70,-28.678814167693233,-64.19136462338763,150,-70,148.79538925204548,-65.25795510030039
462,-1,1,1,-105,115,-101.85055556655252,123.16381135974264,130,160,130.37915170192431,163.5833668887492,-60,160,-57.209508421438585,160.34578273580962
448,-1,1,1,-105,115,-99.25146153759134,115.87378674093128,130,160,129.36659420007922,163.19320602482912,-60,160,-58.18482123860024,151.7813459541017
183,-1,1,-1,75,-85,84.19262587608105,-83.52414785794818,-70,-40,-71.72044309441598,-46.10117976266573,-70,150,-67.46288702505456,141.22092676762077
114,-1,1,1,-105,115,-108.76915390891128,109.95849151711636,130,160,136.5340558723499,157.6260414133218,-60,160,-55.02183836176562,159.87548438183802
373,-1,1,-1,75,-85,83.42077432720195,-85.6836688755149,-70,-40,-69.19407307916138,-41.99509885742405,-70,150,-63.13126387408066,144.2276148324975
406,-1,1,1,-105,115,-96.07703551943126,115.25001440591979,130,160,130.75460093435993,153.51441329388715,-60,160,-62.78829931666129,166.96640894105758
357,-1,1,-1,75,-85,71.77043304286565,-97.10635195252553,-70,-40,-69.14033267391757,-43.36237698148316,-70,150,-64.68659043960409,145.8961441624078
110,-1,1,1,-105,115,-101.30513500304644,119.21648934295666,130,160,131.80078100310567,163.39913092315678,-60,160,-54.54524654337914,156.36315683308013
297,-1,1,-1,75,-85,65.6749197467765,-91.14894890500074,-70,-40,-69.59528482242409,-33.3115386195459,-70,150,-64.10363739295818,153.1797253771857
381,-1,1,-1,75,-85,62.81978641992132,-78.10664085014828,-70,-40,-65.90543147068976,-46.320249732661914,-70,150,-60.33642757922209,145.6864904344793
489,1,1,-1,-85,75,-82.5726661155619,81.40532401295874,-40,-70,-38.27311258619374,-76.39560848818729,150,-70,151.29962202780493,-66.70291189817081
31,-1,1,-1,75,-85,76.40118698923857,-81.1256321917311,-70,-40,-65.80659689400603,-31.152328330569645,-70,150,-71.36128906432977,150.67134101885964
452,-1,1,1,-105,115,-100.58202916815998,110.72853831674355,130,160,141.35828242031664,155.43802010244096,-60,160,-53.8395919542329,159.9292067182165
388,-1,1,1,-105,115,-103.60036222470806,115.43494519926472,130,160,121.07932315865958,154.61251114219516,-60,160,-60.900013093072914,158.62010979055776
386,-1,1,1,-105,115,-97.52365109875036,114.36146465712012,130,160,135.23590443111283,160.7598454764169,-60,160,-61.789179580277526,156.798809271219
317,-1,1,-1,75,-85,72.90891265331919,-87.68364048160204,-70,-40,-72.39279195385414,-35.519965271869154,-70,150,-73.94087083453506,145.33405306987035
375,-1,1,-1,75,-85,69.41132327318998,-83.00194459472586,-70,-40,-70.98473503262808,-42.87272424467785,-70,150,-70.88167201924591,150.13834433637834
438,-1,1,1,-105,115,-100.4148253245072,121.39109584371599,130,160,135.956423644612,160.74866143117302,-60,160,-49.429874741627984,163.79578143361994
77,-1,1,-1,75,-85,65.14850758999765,-79.17505552946486,-70,-40,-67.66107298674044,-39.225171947902126,-70,150,-62.687072255856606,143.23098525187416
169,-1,1,-1,75,-85,82.21085272318493,-79.8899386931597,-70,-40,-67.28701767656608,-44.15060889242901,-70,150,-65.12577802553187,140.33707131532793
336,-1,1,1,-105,115,-106.98855689115334,122.69993142768621,130,160,124.71719810137535,162.15996294702322,-60,160,-61.80346268333994,159.42453604264904
356,-1,1,1,-105,115,-105.08533503945519,109.68219934177692,130,160,131.86768352646763,160.49526910267775,-60,160,-60.64061519787229,160.30690979135485
476,-1,1,1,-105,115,-97.88797933629453,111.25447104411121,130,160,133.18597711280643,162.49236171846928,-60,160,-68.79204764932827,163.33576093552017
283,-1,1,-1,75,-85,78.58461633743472,-89.28971807300151,-70,-40,-65.40782168932259,-43.12672086900929,-70,150,-67.96647202125416,146.40725876735718
260,-1,1,1,-105,115,-99.34473613472109,116.19715620562549,130,160,133.99154484030063,157.8282966999545,-60,160,-62.53934375522928,158.25005437445787
254,-1,1,1,-105,115,-106.82648374666107,113.42121891028846,130,160,124.8153869862696,159.9962681094771,-60,160,-57.76057549786571,154.60139010286105
411,-1,1,-1,75,-85,72.68345295179921,-93.75065069722123,-70,-40,-72.93312231720516,-34.34707336077532,-70,150,-70.38383349203158,160.3928689846281
314,-1,1,1,-105,115,-104.43468205567629,115.7305248144422,130,160,131.5921081007984,156.18360463039124,-60,160,-58.642674504960496,169.6160365946825
52,-1,1,1,-105,115,-101.7600649298605,116.26077883413699,130,160,143.50554068997891,171.3475894823527,-60,160,-63.64935353016778,171.64921909110132
323,-1,1,-1,75,-85,80.06129292517662,-75.15726715517275,-70,-40,-79.85999435175306,-37.91785518692936,-70,150,-66.20152557157988,155.17547342405555
301,-1,1,-1,75,-85,77.53602364124536,-80.06229908446433,-70,-40,-63.57257159489513,-29.756757950782124,-70,150,-64.67573881588869,157.21962435695824
61,-1,1,-1,75,-85,77.47297733955736,-85.81456191230353,-70,-40,-61.03701367366341,-38.719900533485976,-70,150,-64.16196622198689,150.23948912223216
50,-1,1,1,-105,115,-94.3805570278976,103.4791647503296,130,160,127.62170684813509,168.1669900412903,-60,160,-68.82622533484557,157.04767144503228
166,-1,1,1,-105,115,-97.99690552219388,118.91477475517468,130,160,127.81652846119866,161.45664065312909,-60,160,-70.3750135500509,152.69311101606885
4,-1,1,1,-105,115,-111.18048408853942,112.82667756363176,130,160,132.6872125998696,156.7723574253757,-60,160,-66.13223814275739,161.02771203606102
330,-1,1,1,-105,115,-97.54268898374869,120.74886132158709,130,160,132.63089479445372,154.14671205076894,-60,160,-61.727570882430115,161.76423855074773
344,-1,1,1,-105,115,-102.0681864127997,107.81583630292768,130,160,132.65826648915575,155.77594945409342,-60,160,-66.10113652849469,161.25984759420317
149,-1,1,-1,75,-85,72.47391056360362,-85.55878027781252,-70,-40,-74.65576559847737,-36.8705276432688,-70,150,-67.80788857542332,156.7352608695456
419,-1,1,-1,75,-85,71.4312934508093,-84.13345674313021,-70,-40,-73.5955704159376,-41.06208423909268,-70,150,-73.07944331526659,157.69108783654028
494,1,1,1,115,-105,112.60704417962623,-103.08893444681463,160,130,162.2127417549048,129.42453125678688,160,-60,166.73651634362824,-62.5947430604791
280,-1,1,1,-105,115,-101.07207785830015,107.23744384089511,130,160,119.86773390768394,147.58508182132277,-60,160,-59.634137545125775,161.5448492505196
278,-1,1,1,-105,115,-97.27839062487504,122.24469894557781,130,160,133.5249944301672,165.06856658918207,-60,160,-60.680664462616235,162.17549372050243
309,-1,1,-1,75,-85,86.30057926750864,-80.91515657824172,-70,-40,-68.59214045550446,-50.980965111040454,-70,150,-84.05561597650282,151.17985132011293
350,-1,1,1,-105,115,-103.24798451020526,110.27674911325828,130,160,126.1026400464522,159.0826891814398,-60,160,-60.786800154746985,170.83379970608686
347,-1,1,-1,75,-85,76.9084365453565,-88.78275897858437,-70,-40,-68.7738287839538,-35.86745693411276,-70,150,-59.34754239135623,145.54109217414987
460,-1,1,1,-105,115,-109.62462682676079,123.54600943441451,130,160,131.49748156318296,154.04533787290464,-60,160,-58.96412592209964,154.59031697303615
360,-1,1,1,-105,115,-104.28177258861629,124.77613478030277,130,160,128.55172234586627,158.5651363858535,-60,160,-56.56620431427561,160.8626491115359
418,-1,1,1,-105,115,-110.20564661539983,119.50053952753369,130,160,131.05318564591852,158.26782906127977,-60,160,-60.49238560812599,163.8017653157137
53,-1,1,-1,75,-85,73.426208910689,-89.28596551279053,-70,-40,-70.65062651954727,-49.87505163730626,-70,150,-72.54830804601075,149.9869531683964
64,-1,1,1,-105,115,-104.16643827661409,118.27896565487727,130,160,124.99977915065277,169.0396910280294,-60,160,-54.22992673318553,155.7113120974501
104,-1,1,1,-105,115,-107.31188400705096,123.86292127608579,130,160,134.92422818362658,161.20600639383974,-60,160,-69.32648870281248,155.24477997814847
116,-1,1,1,-105,115,-105.28990248210519,116.53116512386015,130,160,131.52006021760153,152.39536791358094,-60,160,-62.4922180110352,156.9123808368069
253,-1,1,-1,75,-85,67.79063006920313,-88.5592940928196,-70,-40,-72.75591449603567,-37.53351508049364,-70,150,-75.49937757027328,149.32418404608268
126,-1,1,1,-105,115,-108.3175695097435,109.73065498155029,130,160,132.39585762547424,153.26942476912748,-60,160,-56.528668398107726,157.38702151467285
304,-1,1,1,-105,115,-107.52955065882506,111.81301859108343,130,160,129.0315791034335,163.51498314734906,-60,160,-60.0133654945172,166.36720952225673
318,-1,1,1,-105,115,-107.11192947744128,114.24168295345565,130,160,126.0919739239241,160.71244481072816,-60,160,-59.12980125181961,157.33780625045412
242,-1,1,1,-105,115,-104.39166544194727,114.3288382522874,130,160,130.89547843662436,164.25291543248954,-60,160,-62.152762605184726,158.42118722296163
374,-1,1,1,-105,115,-101.51345206881267,115.62155991724262,130,160,130.13654164466138,164.22405679417471,-60,160,-53.26795998397678,154.09917316531678
439,-1,1,-1,75,-85,77.08671665720088,-73.66134221201017,-70,-40,-62.7168065272582,-41.23366744756933,-70,150,-71.7479016570696,152.5245092921436
228,-1,1,1,-105,115,-98.82108076643888,118.44964078721468,130,160,127.93071501455928,160.7670673455779,-60,160,-57.849039402366365,166.33818908898792
205,-1,1,-1,75,-85,75.88378295599792,-80.38678368987944,-70,-40,-69.48148110149486,-41.66132649848428,-70,150,-71.79229950488968,160.39685258533495
258,-1,1,1,-105,115,-109.53084467629263,115.53580916633082,130,160,131.07615051866347,171.29090145377086,-60,160,-67.57942720081363,159.82647540003154
173,-1,1,-1,75,-85,75.97708375557733,-87.87573839327649,-70,-40,-75.90140003886513,-37.265488182750126,-70,150,-72.77398716591365,153.32357336348426
351,-1,1,-1,75,-85,75.20561480215112,-93.02299718730822,-70,-40,-72.26686070796329,-34.355765631125124,-70,150,-63.305983446175034,157.89586732000487
454,-1,1,1,-105,115,-106.64218550406022,112.34573896247512,130,160,119.03401257000617,151.23362052763397,-60,160,-48.47111295316708,158.20756697532929
80,-1,1,1,-105,115,-106.95859908904758,115.75135995329137,130,160,134.48871111365872,154.56958431030023,-60,160,-63.73160538335788,159.23795755783556
161,-1,1,-1,75,-85,69.31529326139392,-79.78888343901073,-70,-40,-71.46551027414998,-31.112102578978753,-70,150,-72.17027948804149,150.97976339113336
398,-1,1,1,-105,115,-99.83735223080707,118.90145076289024,130,160,128.37929620428488,166.07946322962903,-60,160,-50.90804101755994,160.67502725404466
247,-1,1,-1,75,-85,85.63642489202454,-91.68349602929483,-70,-40,-68.86291942382937,-46.80282482114991,-70,150,-69.58514235964117,150.83845203578625
391,-1,1,-1,75,-85,82.93888641480258,-83.18233420043782,-70,-40,-65.8538353797987,-45.37868791124489,-70,150,-69.43110146397504,152.29167038752882
389,-1,1,-1,75,-85,67.40779124634513,-79.23313375583052,-70,-40,-75.80809307596641,-51.009116056545764,-70,150,-71.58995904620464,142.29867559278307
171,-1,1,-1,75,-85,73.20091842738907,-78.56722974823896,-70,-40,-67.14198380808276,-38.7564682207882,-70,150,-69.1444588671105,143.23728963844232
354,-1,1,1,-105,115,-103.19546118614196,114.52955819290534,130,160,131.63809031305087,165.2439224332503,-60,160,-66.11240186479448,155.61111998550274
296,-1,1,1,-105,115,-106.97974936593678,114.82266197569446,130,160,132.54944855815728,154.1818323351885,-60,160,-57.42649813990877,153.06359609895492
433,-1,1,-1,75,-85,68.11216118281028,-79.57824614800704,-70,-40,-67.69072226757787,-36.0355562562894,-70,150,-74.54307827363283,144.6991767088739
380,-1,1,1,-105,115,-97.35392562030017,116.03046892541566,130,160,129.64778736407808,151.4089288885763,-60,160,-50.30096636712384,155.82517099788083
111,-1,1,-1,75,-85,81.0382691558798,-92.46006063988753,-70,-40,-66.65870887675233,-35.04091872055012,-70,150,-67.90569848407284,150.70069209638558
33,-1,1,-1,75,-85,70.79209637443623,-93.17910388843096,-70,-40,-74.60714089425504,-35.5642700674196,-70,150,-65.23568962640083,146.92936499753384
428,-1,1,1,-105,115,-116.24721557367292,118.8017863372071,130,160,123.842890917772,158.6080030708552,-60,160,-55.4041387351069,163.50735390343678
368,-1,1,1,-105,115,-104.66429588755854,112.96957784806358,130,160,125.981186728365,156.16023342419518,-60,160,-57.06957978819708,161.47980493789686
472,-1,1,1,-105,115,-111.64227151358484,116.80491640226094,130,160,136.7166919619969,172.59379771878253,-60,160,-60.78724374981245,156.32232847977727
212,-1,1,1,-105,115,-104.30379909492207,111.91328157451089,130,160,131.48069208451287,158.5944633161162,-60,160,-67.66465496215805,162.14894964103627
416,-1,1,1,-105,115,-115.19217384101539,117.28174809556405,130,160,122.74671395462981,158.97899302943506,-60,160,-56.767986318973755,170.335588243763
308,-1,1,1,-105,115,-103.92161742754132,117.65234264900644,130,160,117.88477294074933,161.09988190425213,-60,160,-67.12138291571912,165.51276796327684
146,-1,1,1,-105,115,-109.56362684560088,107.93626498653667,130,160,129.86468210048102,153.59817030675046,-60,160,-56.515508037567265,154.57280139538054
244,-1,1,1,-105,115,-104.15722993129323,112.92522873189924,130,160,132.7432781468217,162.9662490105224,-60,160,-59.308821440272744,161.74145534956395
193,-1,1,-1,75,-85,73.25264802664712,-89.38148171817002,-70,-40,-70.27693217400072,-42.88960825902713,-70,150,-61.62568095359656,152.09450618379452
6,-1,1,1,-105,115,-114.67644625116537,112.61512909802202,130,160,131.08391243659491,155.546529741934,-60,160,-54.866203779707774,167.67296058259967
69,-1,1,-1,75,-85,81.49847946449731,-87.95662666731728,-70,-40,-67.91321568064251,-39.065161189497424,-70,150,-66.40117087724484,148.71024001052044
231,-1,1,-1,75,-85,73.3913150337569,-86.79076204155551,-70,-40,-66.66918424403718,-48.05979733034194,-70,150,-67.26124620352557,154.64515404465575
164,-1,1,1,-105,115,-100.92709594471214,120.97461937294722,130,160,127.44796282831952,166.2974461793076,-60,160,-62.567614719949525,165.04734689463908
275,-1,1,-1,75,-85,80.93177508538632,-83.06070663159815,-70,-40,-65.06086531693168,-37.27419338010054,-70,150,-71.17235490279444,152.18411235866262
230,-1,1,1,-105,115,-112.78599370750376,118.67942699258411,130,160,126.78455360203688,160.59821386428823,-60,160,-64.92437797890997,161.85750208026118
298,-1,1,1,-105,115,-105.03501060739367,107.94891525536278,130,160,131.85982678742818,162.06638517878662,-60,160,-59.54016785576162,155.3058093947219
65,-1,1,-1,75,-85,74.79753226869522,-84.65890439815564,-70,-40,-67.4130173703283,-32.63710693053182,-70,150,-72.00843955302952,154.11515524117635
449,-1,1,-1,75,-85,70.99210358359821,-88.71530219832466,-70,-40,-58.290792551956486,-41.38215907532157,-70,150,-78.45970195183858,149.00929979675624
265,-1,1,-1,75,-85,75.56395555001096,-87.37264444232207,-70,-40,-69.4000031987223,-33.780768564835164,-70,150,-71.78904396975764,148.24192385341684
281,-1,1,-1,75,-85,78.9804634676452,-86.11463157014859,-70,-40,-72.38440518769369,-39.53081094562537,-70,150,-66.98237601963217,149.79597967168044
182,-1,1,1,-105,115,-107.96629787574355,103.47546003915924,130,160,122.73695813002004,163.2713364090943,-60,160,-65.58925908900896,156.60384773268575
159,-1,1,-1,75,-85,69.26421365209164,-82.81173010910727,-70,-40,-70.11740527890765,-38.52091430509721,-70,150,-69.44121739856176,155.53719957308766
442,-1,1,1,-105,115,-109.95046618031121,113.34737852003758,130,160,128.71064146462902,151.1037916946946,-60,160,-57.96734531626747,162.10722202084457
241,-1,1,-1,75,-85,77.07420568066594,-86.11131417729185,-70,-40,-69.85489449315659,-43.2577684379255,-70,150,-77.08056816376401,149.2664642580826
264,-1,1,1,-105,115,-111.17617463264659,114.78472461307032,130,160,127.44671289625013,165.50537901682827,-60,160,-54.0551842939059,165.8249546553235
303,-1,1,-1,75,-85,67.74522392733586,-85.4422245916389,-70,-40,-74.2542841371552,-39.53958957594736,-70,150,-61.55346398314631,148.07304846157547
440,-1,1,1,-105,115,-102.64572006871488,117.05193340875653,130,160,130.00205819502204,166.08002959379965,-60,160,-61.22740450752905,155.60530049252145
422,-1,1,1,-105,115,-104.43044603818407,113.88040369134627,130,160,129.19916623816476,163.78734313813612,-60,160,-62.86233850452473,159.64991709233027
436,-1,1,1,-105,115,-99.06773411686878,118.31413906757139,130,160,134.99978259535433,157.808962216756,-60,160,-57.42873180986506,166.73830721459933
208,-1,1,1,-105,115,-109.50214091364131,108.463073909143,130,160,133.0863777806935,160.73250131831907,-60,160,-59.1975400265896,158.4395547143874
487,1,1,-1,-85,75,-85.87460704504835,67.40505045572009,-40,-70,-42.29316575685214,-75.37700084590114,150,-70,152.3131417476819,-68.86544842039666
272,-1,1,1,-105,115,-102.48188949578471,117.0577858543133,130,160,127.0898763812613,153.69842605556326,-60,160,-60.13851987348866,163.46799002862093
32,-1,1,1,-105,115,-107.00067719031365,121.7476106760637,130,160,126.51811095686604,164.6022806613364,-60,160,-55.191477024640065,167.3280949393788
94,-1,1,1,-105,115,-108.60213588504806,111.86992227280112,130,160,130.59698792572098,169.12639936979235,-60,160,-58.22365794543934,158.67537715853604
2,-1,1,1,-105,115,-103.46966407249593,120.89814072327954,130,160,140.49291171276099,155.71236094966923,-60,160,-63.79850806605553,166.3188391432619
45,-1,1,-1,75,-85,69.40549313705576,-84.4677657568385,-70,-40,-69.48683956513267,-39.289618903362694,-70,150,-68.94830517036416,150.87105032400967
136,-1,1,1,-105,115,-104.5393674480367,103.99771436687473,130,160,127.81532286677016,162.53457527927415,-60,160,-61.48214228569368,165.51634660646002
36,-1,1,1,-105,115,-116.53458635194261,120.07231605754983,130,160,135.64670267838224,163.41451230763096,-60,160,-58.07423575987551,157.5194407768834
238,-1,1,1,-105,115,-113.67120034450723,107.37627109650757,130,160,138.00149357092957,156.66926976672121,-60,160,-50.069788906422495,162.09847947305443
48,-1,1,1,-105,115,-103.56116326296272,117.19346504949682,130,160,124.8645662171577,164.52310123730408,-60,160,-51.73041625749317,162.21512097456366
396,-1,1,1,-105,115,-110.40869220288877,115.58755251397908,130,160,130.59713933496448,173.9086238045084,-60,160,-60.24101175535143,159.10178235534192
103,-1,1,-1,75,-85,70.21547980684151,-86.49453694063065,-70,-40,-67.74386689015797,-44.578843208632996,-70,150,-74.72302006983037,154.99369780222372
263,-1,1,-1,75,-85,71.31559434917571,-85.57637134378274,-70,-40,-77.5636071267772,-42.55061317583971,-70,150,-72.35487982255523,145.55784630917907
245,-1,1,-1,75,-85,81.35456199550745,-83.31479156482317,-70,-40,-69.54186892539799,-40.291301440940515,-70,150,-63.06058566320693,151.0800758337681
59,-1,1,-1,75,-85,70.99730135193433,-87.32285458231081,-70,-40,-78.18631915850396,-38.24289908001406,-70,150,-66.70160826874645,149.32973244770187
88,-1,1,1,-105,115,-109.43692436941957,117.26470399655973,130,160,126.04320831867217,166.5330951781315,-60,160,-61.81588760797562,153.66094350717648
100,-1,1,1,-105,115,-112.61452993427498,113.34837455224843,130,160,135.93711874956122,160.43218786806904,-60,160,-54.4144239026802,147.97432347864006
363,-1,1,-1,75,-85,78.25120393554842,-87.72290791352127,-70,-40,-77.97840410127867,-36.35591939553604,-70,150,-63.18290872890305,146.15908095071225
129,-1,1,-1,75,-85,75.14798387459514,-88.01804610228642,-70,-40,-71.67043501003536,-39.716777342592714,-70,150,-75.64988628777564,154.12912830169714
