,T,Age,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
315,-1,1,-1,75,-85,78.92796235673882,-82.7148437798919,-70,-40,-69.16055201298812,-43.572613728752415,-70,150,-70.78181263911009,145.11245692958033
104,-1,1,1,-105,115,-102.13689672581162,119.29861756678456,130,160,129.78962913080767,155.31026392231905,-60,160,-67.0225254473211,162.88102979914163
150,1,-1,1,115,-105,114.12714711631062,-106.66640973262179,-120,-150,-119.85948287350634,-143.2852515659071,-120,40,-115.16489731147875,43.03011111699075
330,-1,1,1,-105,115,-106.24916569896996,112.12680114345527,130,160,131.64070949930874,166.85623021927017,-60,160,-56.85349413144089,155.18464361542863
476,-1,1,1,-105,115,-112.37622885315415,106.61493873735931,130,160,135.14116968197627,153.37155717161488,-60,160,-69.63045543866065,164.02520636400055
423,1,-1,-1,-85,75,-86.26605098529905,82.92352558612409,60,30,56.65421024763314,37.00653698869035,-130,30,-125.6702987788523,22.128834360084614
55,-1,1,-1,75,-85,80.0552199131829,-90.42566198236064,-70,-40,-74.276990140401,-38.67711002484982,-70,150,-73.05090472299705,156.03278322324795
3,-1,-1,-1,75,-85,83.82157619208228,-83.81222371528526,30,60,27.142943703394355,56.57676072292647,30,-130,27.556940321468026,-132.29913641155892
465,1,-1,-1,-85,75,-80.69204695557843,73.88770754283343,60,30,59.93016051889965,33.78857494982817,-130,30,-125.08365577036346,32.37205559628179
453,-1,1,-1,75,-85,79.47640559599722,-83.46563381187876,-70,-40,-68.27518703473628,-41.64559140391625,-70,150,-73.59062258983533,153.37198059274397
361,1,-1,-1,-85,75,-87.1657761536474,71.32139040258444,60,30,62.19127873468803,23.100842008176606,-130,30,-127.02202640676657,29.543129183327057
460,1,-1,1,115,-105,114.09970524176433,-102.12106497466854,-120,-150,-128.5011557999486,-150.71945147143276,-120,40,-124.48749601054497,42.99925237457184
57,-1,1,-1,75,-85,76.10074807849242,-94.07301394563908,-70,-40,-60.1903181871781,-42.12308767068739,-70,150,-69.44662859240357,146.6433496557654
265,-1,1,-1,75,-85,72.58431489500566,-83.52234107245312,-70,-40,-72.40470527817055,-42.91691574653238,-70,150,-66.5197766556991,156.9715953978156
492,1,1,1,115,-105,122.45645123048024,-105.54665908050505,160,130,157.95601425034675,133.55855065809754,160,-60,158.26490183503364,-62.38842506037557
231,-1,1,-1,75,-85,84.4957640578266,-91.89855434560057,-70,-40,-77.5837117599116,-38.67581388804198,-70,150,-82.18199048050991,160.6199816375051
408,-1,1,1,-105,115,-106.71534165288678,117.76284995760544,130,160,122.59383205955223,158.9592193711881,-60,160,-55.507345238761516,159.62731297047574
472,1,-1,1,115,-105,119.67202521109087,-97.13371720190705,-120,-150,-128.79128127471463,-153.1833499721701,-120,40,-122.07103150777576,44.20107710659457
491,1,1,-1,-85,75,-82.57437441064644,80.24950433288267,-40,-70,-43.781042545788694,-74.49368618483796,150,-70,143.67980942832062,-75.21502407079957
5,-1,-1,-1,75,-85,76.61895299706494,-83.16871013391588,30,60,35.60985559975554,52.82498156459508,30,-130,25.989412328550205,-130.17271840750595
446,1,-1,1,115,-105,117.1328765661003,-97.93350538687082,-120,-150,-109.42535254115839,-147.4134377408148,-120,40,-116.85385437703562,35.367035449870556
178,-1,1,1,-105,115,-99.80071800686969,119.37014245145241,130,160,132.9717896796739,157.88133874332948,-60,160,-59.18914816323131,156.40172571026412
26,-1,1,1,-105,115,-106.69153589827431,116.73482313181648,130,160,133.2665122672634,158.68855188185304,-60,160,-59.21117597173401,156.15275613855744
171,1,-1,-1,-85,75,-86.60951277198751,72.37144141043358,60,30,57.99809834786944,33.50921228939208,-130,30,-127.53777910930039,27.621472726381114
165,1,-1,-1,-85,75,-86.29582242665614,74.821072712399,60,30,63.50174552636787,31.040220292105218,-130,30,-130.41784232629055,29.88066496975152
146,-1,1,1,-105,115,-105.60754450612718,118.13431567584406,130,160,124.67882339505385,160.2017104480342,-60,160,-67.49170712962379,164.39112597243147
317,1,-1,-1,-85,75,-83.46723318621147,68.20522388213935,60,30,53.38816222401637,24.290305131544702,-130,30,-134.27989564922964,38.55725180431732
487,1,1,-1,-85,75,-85.89934873154945,78.28510792683667,-40,-70,-32.717739334885685,-66.44750371862574,150,-70,153.41576572573987,-74.86003584645336
156,-1,1,1,-105,115,-100.46079776599302,118.75565244280534,130,160,123.46182823156234,164.65625915063316,-60,160,-58.34935259968804,159.80018107568614
476,1,-1,1,115,-105,108.69601612347512,-101.7072545712693,-120,-150,-120.36478321673572,-149.57311790664625,-120,40,-112.3006356834926,41.246546723767146
173,-1,1,-1,75,-85,71.05290598053303,-82.40787417824569,-70,-40,-75.12885960015576,-47.952382719974715,-70,150,-74.12696088084205,146.23501843138123
23,1,-1,-1,-85,75,-87.24391733755951,73.89533981063563,60,30,54.582981131339594,26.999702395096676,-130,30,-136.1202529006471,31.913738258283114
108,-1,1,1,-105,115,-100.57636200817969,118.35892054402176,130,160,136.37965707144622,163.4950920954492,-60,160,-57.71745807617736,161.06121751445318
261,-1,1,-1,75,-85,67.19710564481935,-81.33621558330948,-70,-40,-63.00178721545102,-40.40300497618767,-70,150,-72.50733082256032,149.6891312726905
221,-1,1,-1,75,-85,75.6631962677078,-92.60269347345123,-70,-40,-65.6618864886041,-42.22779620743528,-70,150,-79.16080761387418,157.7727782604434
478,-1,1,1,-105,115,-98.18120386645198,112.72229140391997,130,160,134.59178717426798,164.48674444064616,-60,160,-53.066937847908235,168.0298238652927
477,-1,1,-1,75,-85,76.2444231645331,-85.66404991695701,-70,-40,-62.57335891915978,-36.073462357695945,-70,150,-67.07176009227157,141.51790652667216
397,-1,1,-1,75,-85,65.8252608521595,-80.2186293162392,-70,-40,-74.83957051945151,-46.005328909614136,-70,150,-78.95127031107025,147.41673640303537
194,1,-1,1,115,-105,114.85113681214797,-103.94342407895411,-120,-150,-116.72994742783851,-147.62384700077072,-120,40,-116.49998839897385,37.30158588914889
0,-1,-1,1,-105,115,-99.93393083534146,122.66979118508249,-150,-120,-147.61954631436424,-125.49089846898525,40,-120,50.22604074452344,-124.18600313760415
480,1,1,1,115,-105,108.75151302471654,-108.07212069027167,160,130,163.00908502297486,135.66767700584884,160,-60,163.37827840413556,-65.04405719050513
57,1,-1,-1,-85,75,-82.44554012684895,70.81986552585823,60,30,63.43765119552601,31.546821201314543,-130,30,-129.86136403028826,34.4846973770673
122,1,-1,1,115,-105,123.9084074656803,-108.85429343358823,-120,-150,-118.61787160644846,-154.5309343508147,-120,40,-116.48752569657202,43.97341580527027
329,1,-1,-1,-85,75,-76.28877114890115,63.36527748881528,60,30,57.81808048768885,35.964111192236174,-130,30,-126.45490823777897,32.88610410195416
391,1,-1,-1,-85,75,-86.73925251416343,77.30924957292281,60,30,57.88076903960051,31.172476914002342,-130,30,-129.1693125194781,27.22528172003587
105,-1,1,-1,75,-85,80.69116928896098,-76.32027991201736,-70,-40,-65.12883046280525,-37.45927574957982,-70,150,-72.15844501905076,142.15909667463126
232,1,-1,1,115,-105,109.89034547270504,-112.00858577362025,-120,-150,-120.291499721924,-148.27417874438822,-120,40,-120.818972721117,40.622056903983264
35,1,-1,-1,-85,75,-90.91949330189638,75.45952810747912,60,30,59.480552009458385,25.93076951731691,-130,30,-135.42625309009574,25.621452663714827
498,1,1,1,115,-105,113.11705365709837,-113.48990733611437,160,130,155.0379509342853,128.71695110022324,160,-60,168.19348522774573,-58.08579121165681
130,1,-1,1,115,-105,115.85033494782206,-104.56927013205102,-120,-150,-126.10859530320916,-151.9520333007974,-120,40,-120.1816315118291,40.855904054773845
427,-1,1,-1,75,-85,73.11096196911275,-89.38298978013584,-70,-40,-75.07865201021428,-43.93637424315238,-70,150,-68.46936078671251,151.39099272825996
106,-1,1,1,-105,115,-100.52427834252475,104.74320889070167,130,160,138.05705576222203,160.9617411055541,-60,160,-60.474929150495335,162.74194579580862
260,1,-1,1,115,-105,120.62910136412087,-103.64751147081145,-120,-150,-115.58876634799805,-147.13660243311506,-120,40,-126.41272888064492,45.055806945555034
154,1,-1,1,115,-105,114.26835984145153,-112.17019892149116,-120,-150,-125.54413884286636,-149.68489234192108,-120,40,-122.10713098386763,36.427582338334
76,1,-1,1,115,-105,116.95146470900825,-100.53295909417866,-120,-150,-111.20891705755002,-150.01233902473777,-120,40,-122.92666303235865,40.19322265999051
358,-1,1,1,-105,115,-107.66087909459893,116.95842703207212,130,160,132.48332203109607,164.2462400683037,-60,160,-55.145893298002086,159.28306369915686
435,-1,1,-1,75,-85,77.88860435552324,-85.16511965043604,-70,-40,-60.77380995671636,-39.148658400906605,-70,150,-66.9196709643208,156.97813630743624
77,-1,1,-1,75,-85,80.33431184828504,-85.30262059394853,-70,-40,-74.89264137355518,-44.61935178778148,-70,150,-73.72427119768288,151.01153911092706
387,1,-1,-1,-85,75,-78.999954553044,72.6523921001847,60,30,53.85227536512142,29.380769599405753,-130,30,-137.46650393162162,26.365171232245213
490,1,-1,1,115,-105,118.17640815248633,-103.67474391963499,-120,-150,-113.35289451647547,-153.2472783074001,-120,40,-122.96498266008395,39.42845744336001
450,-1,1,1,-105,115,-100.94203654132956,111.71309749155277,130,160,131.88873249044178,162.32528686447267,-60,160,-65.68921718486723,161.90039980329644
263,-1,1,-1,75,-85,82.3850042302757,-85.02384049475427,-70,-40,-58.722036319022536,-46.0476265321396,-70,150,-70.49131094685559,145.9574491822903
331,-1,1,-1,75,-85,68.8121126462008,-89.12411844277143,-70,-40,-74.2274545973637,-41.79552609675056,-70,150,-76.45166462426447,149.77513855399184
373,-1,1,-1,75,-85,79.87778507352667,-91.50495236169863,-70,-40,-69.50750043305942,-32.61115903570581,-70,150,-73.80861639840664,159.15347914319935
48,-1,1,1,-105,115,-102.25288348987245,107.3912292455425,130,160,131.36003907979898,157.0782199914156,-60,160,-55.10285266185508,152.81608266357574
248,-1,1,1,-105,115,-109.90173120222371,117.16710894694913,130,160,134.6003377353116,160.14369269543334,-60,160,-55.720213718547434,158.97758233689433
455,1,-1,-1,-85,75,-81.81813171614014,76.53877945907706,60,30,59.912217973040484,23.628424849591525,-130,30,-133.94567752999097,25.18581276890082
230,-1,1,1,-105,115,-103.06012185938042,119.931880949503,130,160,136.7754838807531,153.20028976912766,-60,160,-56.127550130982605,163.7705787764196
184,-1,1,1,-105,115,-104.58946511013363,109.7762882263378,130,160,128.39836497014733,160.86028336543276,-60,160,-56.5700987293238,164.22223413874255
48,1,-1,1,115,-105,110.02370960328963,-106.41668255250651,-120,-150,-112.98730128089453,-148.61408827868306,-120,40,-124.42669406361307,39.574334914130695
200,-1,1,1,-105,115,-102.67292274631691,112.18443617236176,130,160,134.11127288316698,154.9942550931408,-60,160,-54.14614442350597,166.8679913961209
443,-1,1,-1,75,-85,70.27551835681072,-87.76464319451051,-70,-40,-56.32857317130574,-45.622079685788904,-70,150,-72.65780382602097,143.93604503943058
210,-1,1,1,-105,115,-103.37853628536415,116.61039022690746,130,160,130.62002288560723,161.41982906023037,-60,160,-64.49936136752123,164.15476567029086
175,1,-1,-1,-85,75,-82.41293794827706,73.05568312280768,60,30,56.023103492242,29.007421224833223,-130,30,-130.73907440572134,34.593513759229936
188,-1,1,1,-105,115,-99.54573842616884,119.45817770586115,130,160,122.8843731982054,161.48321537613637,-60,160,-55.88875407804006,161.352120162104
432,1,-1,1,115,-105,111.43512608998235,-105.28546493031247,-120,-150,-112.70306831941298,-148.24292325808602,-120,40,-109.82721789693976,38.648171487037445
393,1,-1,-1,-85,75,-82.84853108270146,77.97661828483214,60,30,54.435770183637544,19.929675764029582,-130,30,-133.97638362840738,29.179016925098814
119,1,-1,-1,-85,75,-91.25430315270923,75.69673316303806,60,30,61.428770219860034,33.93709904677857,-130,30,-117.5659006845892,29.520129820607337
95,-1,1,-1,75,-85,79.82415428220685,-83.91309144128574,-70,-40,-69.47019563278775,-35.72572396479104,-70,150,-73.17670542876499,148.8137926128373
459,1,-1,-1,-85,75,-80.18250234436546,77.79286817411234,60,30,52.83558064946445,38.32748616856178,-130,30,-125.98894953126546,24.974317335361043
413,1,-1,-1,-85,75,-83.879664375247,68.10674231665489,60,30,66.38965970775827,30.724480363413363,-130,30,-125.04428351929968,32.18049168321977
322,1,-1,1,115,-105,103.9485887981942,-107.50393195681826,-120,-150,-125.22329899480359,-152.06558360934704,-120,40,-115.74315291129048,42.39227527347646
41,-1,1,-1,75,-85,72.19546307764737,-83.94360262656993,-70,-40,-65.2817386360088,-44.70900095036612,-70,150,-69.44876221948437,147.91290673907488
259,-1,1,-1,75,-85,79.66647078605853,-78.77764251967592,-70,-40,-67.91006445522888,-44.088649013784185,-70,150,-65.8601310958428,152.00267297322617
121,1,-1,-1,-85,75,-89.63891990478727,71.00094377996284,60,30,64.05053735676431,30.71247533898815,-130,30,-133.26406493975048,29.525394251115177
424,-1,1,1,-105,115,-101.49419880722738,117.1866986848427,130,160,137.8982398574493,168.4461801889515,-60,160,-51.61741190477278,162.9280941088844
122,-1,1,1,-105,115,-100.3201561305828,108.46103256491286,130,160,122.38698087540494,168.1822730020933,-60,160,-51.479813394570236,165.08218486050066
27,1,-1,-1,-85,75,-88.07276013388154,74.23627782926499,60,30,62.27093755616606,35.03951696612106,-130,30,-123.70548692565534,29.918237817576205
239,-1,1,-1,75,-85,75.51436404171213,-85.03791553141599,-70,-40,-69.57625632495314,-39.95940019450668,-70,150,-65.42827677404433,154.8755828486781
278,1,-1,1,115,-105,122.22498573557093,-106.96982286900683,-120,-150,-124.41776005322812,-149.88063970774715,-120,40,-128.9358901401851,42.40332760646742
180,1,-1,1,115,-105,116.37836070678966,-104.84042132889338,-120,-150,-124.84849704682841,-145.8025835545306,-120,40,-119.84496794958426,45.88733506542086
379,1,-1,-1,-85,75,-89.19753160404363,75.90164438574305,60,30,40.41655806092307,20.2464971598211,-130,30,-128.07347346883577,37.33385705330582
383,-1,1,-1,75,-85,78.45369447163554,-89.88054675505292,-70,-40,-69.42372947094546,-35.09239129968233,-70,150,-71.91943709832803,154.0829936220592
170,-1,1,1,-105,115,-101.03895819415466,118.37993474634906,130,160,129.3099234831474,155.35692206738483,-60,160,-54.81643879012977,164.0338948829248
390,-1,1,1,-105,115,-104.68075998718807,104.53492103215032,130,160,132.0264175473263,163.77338239267766,-60,160,-60.02360679262517,149.2490217423349
199,-1,1,-1,75,-85,68.24898541484137,-83.28569685655665,-70,-40,-63.15739208579761,-43.499765567910934,-70,150,-66.90876588227863,143.89816745952865
70,-1,1,1,-105,115,-109.74335246186061,115.6612987952699,130,160,130.80520372516358,162.916804623621,-60,160,-59.37584772076329,168.61701586961803
87,1,-1,-1,-85,75,-87.99413567911013,75.15216347854299,60,30,60.147828911466874,32.55572140792639,-130,30,-137.57439709972286,28.197358889007486
338,-1,1,1,-105,115,-101.94411945251207,116.99178463774868,130,160,128.34333872604316,162.8977724116353,-60,160,-64.1097308371839,164.21436148450093
226,-1,1,1,-105,115,-99.4910079640604,116.19542371779295,130,160,138.3303267429916,164.4046449387149,-60,160,-54.172042790758326,161.04809768669983
445,-1,1,-1,75,-85,72.99222531094938,-88.01599089442057,-70,-40,-66.43466968175214,-35.07824377982864,-70,150,-62.92404145585556,151.57888142796887
314,-1,1,1,-105,115,-110.01789980132145,112.30320155014363,130,160,126.71633584529891,162.86301459661752,-60,160,-67.43877564295448,154.58693485552132
493,1,-1,-1,-85,75,-86.08357786770692,77.02089938176805,60,30,58.81534595770099,29.723505476043474,-130,30,-131.67953478592813,29.686271848444154
1,-1,-1,-1,75,-85,71.99443111304183,-86.7261110334263,30,60,28.982480264683314,57.85152917943591,30,-130,33.167191041786715,-133.33718417336854
11,-1,-1,-1,75,-85,72.21498859344068,-82.51996284490833,30,60,22.051472813100286,68.78983024042313,30,-130,43.06740825087523,-122.7019311677269
387,-1,1,-1,75,-85,66.8819602074762,-86.78524729295894,-70,-40,-75.38180304662251,-38.35718475617263,-70,150,-73.79589740946251,147.5372541195159
312,1,-1,1,115,-105,112.27446936819776,-109.79203634456341,-120,-150,-132.0912067220866,-150.49371960702726,-120,40,-125.3418546650648,43.71408543383239
448,1,-1,1,115,-105,113.69895742749291,-107.63053065919736,-120,-150,-121.93665397502397,-150.82946085339412,-120,40,-118.62687061061222,43.782905186862706
102,1,-1,1,115,-105,118.87846865733798,-106.69305748928561,-120,-150,-124.6564809979416,-152.24329825658535,-120,40,-122.40168197238046,43.35972721569413
176,-1,1,1,-105,115,-98.5002685123597,113.91123336770872,130,160,130.75069513450865,165.29362868643597,-60,160,-70.18526604799574,155.88365357755114
274,-1,1,1,-105,115,-107.54878145532807,111.65652261245761,130,160,134.55291682016215,152.96238603340865,-60,160,-61.08653480172649,162.10511510582413
438,1,-1,1,115,-105,118.88416445836897,-106.63667073716415,-120,-150,-120.70225696464362,-148.97328475758616,-120,40,-122.55463644521076,44.31087077369253
375,1,-1,-1,-85,75,-85.51869492641154,81.20977522162808,60,30,57.7491246984622,32.57141905194915,-130,30,-125.55360611888682,33.631475925042224
282,1,-1,1,115,-105,109.45021793574945,-99.51231239922082,-120,-150,-119.41044874402601,-157.57775772361273,-120,40,-119.46308170075072,43.600679064836605
253,1,-1,-1,-85,75,-81.45402453023053,69.35396719668606,60,30,59.40582343836628,32.30704875509267,-130,30,-130.10685898756125,29.396788860917088
424,1,-1,1,115,-105,119.30873976251674,-105.42750211347885,-120,-150,-121.78879183534517,-145.9819861757298,-120,40,-123.64764264565443,36.9123858848445
81,-1,1,-1,75,-85,79.13390621185668,-80.70267013133903,-70,-40,-67.74147526893412,-38.37549551678609,-70,150,-71.07622520034136,146.98488002620567
463,-1,1,-1,75,-85,75.453630609215,-84.37124695023655,-70,-40,-59.905576555897056,-35.24056523281909,-70,150,-70.82200035555776,144.95329571643157
439,1,-1,-1,-85,75,-78.51367762444592,73.12654110435015,60,30,52.5395510712719,25.91113584010362,-130,30,-132.74451397268572,30.545398571018865
248,1,-1,1,115,-105,116.07650609767515,-101.96474053347463,-120,-150,-112.76330552546389,-148.70788595500244,-120,40,-110.9218924479687,36.99606702067848
161,-1,1,-1,75,-85,81.72079050014607,-83.73159261405151,-70,-40,-60.09402053704371,-50.43015709001471,-70,150,-72.9489438271766,146.63618264331828
432,-1,1,1,-105,115,-103.57023724501346,104.461023673122,130,160,124.49145635393047,160.55146569153857,-60,160,-52.50592294855805,161.58347647781636
487,1,-1,-1,-85,75,-90.15411970581891,83.08073003884225,60,30,63.56115046799519,25.510425787583905,-130,30,-128.90249257124094,21.08047150965473
420,-1,1,1,-105,115,-97.6259070376141,123.36331400585654,130,160,129.90791675722528,151.64496589043262,-60,160,-52.53600285412381,156.42027060008013
457,-1,1,-1,75,-85,76.755271516149,-83.54203577873776,-70,-40,-65.4818179713878,-41.57105528636444,-70,150,-75.01709274938649,148.99019342011266
