,T,Age,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
429,1,-1,-1,-85,75,-83.44202749838074,76.57990707167453,60,30,52.28203205235936,24.151763955007524,-130,30,-134.46191780083794,31.281734597182304
259,1,-1,-1,-85,75,-83.2397447632463,80.31843691606764,60,30,56.92575818557043,29.799080798625816,-130,30,-128.15848926548784,34.0715790302384
343,1,-1,-1,-85,75,-89.539476501505,74.21236520040374,60,30,56.947562413340215,28.69410048711824,-130,30,-128.37259588169474,29.72093863381727
248,1,-1,1,115,-105,118.73300681268559,-106.88411029966339,-120,-150,-118.49099760524376,-148.4980486535226,-120,40,-119.26581580427103,45.12087150492707
418,-1,1,1,-105,115,-104.69180827633497,117.44516012629953,130,160,129.86724262618463,150.44534347694855,-60,160,-57.179318436778736,156.87964376900712
39,-1,1,-1,75,-85,73.25581038058716,-81.95183815326925,-70,-40,-71.28801120242068,-42.03618946682575,-70,150,-64.19061847828485,147.19015868044013
294,-1,1,1,-105,115,-106.74601331642357,108.30358914402771,130,160,129.41260415335995,160.68074945633646,-60,160,-58.83558164187301,168.37381744872377
274,-1,1,1,-105,115,-99.40049164171582,117.97786445483338,130,160,128.64314398204684,162.91018629923553,-60,160,-65.15583995087371,155.3779243638294
114,1,-1,1,115,-105,117.99972073660118,-102.63764824705832,-120,-150,-130.55528705091155,-150.10869867929674,-120,40,-127.88447683337336,31.590493152009792
430,-1,1,1,-105,115,-103.55042937768634,114.36800970770341,130,160,126.7145785808418,167.6491980040467,-60,160,-71.23190423766889,162.9752155791464
296,-1,1,1,-105,115,-106.2313112529654,117.9945988926774,130,160,124.07496028029874,156.58406420600917,-60,160,-54.98180751053474,166.53202093588004
316,1,-1,1,115,-105,119.11025274445488,-98.27327179186223,-120,-150,-119.54312093777426,-148.60101900064808,-120,40,-122.8005061058089,34.622990445032784
150,-1,1,1,-105,115,-112.15522638589093,117.43381639113342,130,160,141.9028266723518,154.9060159409487,-60,160,-46.56962833645718,156.91327596224917
136,-1,1,1,-105,115,-99.66700050079685,107.22174028577028,130,160,136.67669548128526,158.4849536335977,-60,160,-66.93944134004522,164.09227959339924
100,1,-1,1,115,-105,119.50510111524925,-102.98012967985152,-120,-150,-120.24386986454749,-151.78173284751475,-120,40,-122.46871653877247,43.87654388095093
18,-1,1,1,-105,115,-109.41068021631814,120.28808526388316,130,160,130.5051071370222,157.31999054687498,-60,160,-56.03390807007218,162.78012741585124
209,-1,1,-1,75,-85,71.28742940412988,-77.47036317546227,-70,-40,-68.94053186679486,-38.968565928726484,-70,150,-73.78655967729212,146.9782421010914
476,1,-1,1,115,-105,119.40155306984207,-99.46921365004202,-120,-150,-119.51225408188446,-140.64737586234904,-120,40,-117.17409373056844,41.97634560621182
72,-1,1,1,-105,115,-111.03035323144483,117.45378433443165,130,160,130.01908928653395,153.72314683719904,-60,160,-53.81820872978945,157.47497330319175
13,-1,-1,-1,75,-85,80.10338243653852,-80.96668740305417,30,60,30.143832428356884,66.98158422826648,30,-130,31.893683677060608,-133.35576871648522
239,-1,1,-1,75,-85,72.97412635803289,-88.09378438154752,-70,-40,-62.60892548765514,-38.446651321125216,-70,150,-75.76199627594538,146.83685453013894
334,1,-1,1,115,-105,112.60276516152085,-101.25994539718195,-120,-150,-112.328667315689,-157.37872669418732,-120,40,-106.46851314178878,40.99146460352073
195,1,-1,-1,-85,75,-83.16101202818959,77.94952359970321,60,30,60.06562043845238,27.92892759482969,-130,30,-129.7954778669935,35.76699436316366
303,1,-1,-1,-85,75,-87.63669989663309,73.82140947325976,60,30,52.96389751120771,24.598889776195804,-130,30,-134.09414012141175,30.461843675181328
311,1,-1,-1,-85,75,-86.75047124975868,71.72587051510298,60,30,54.01509871381677,26.148289709842192,-130,30,-137.09556586590347,38.64080507386989
398,1,-1,1,115,-105,107.69390112716505,-105.15249299896347,-120,-150,-119.36740921427402,-148.97764817441885,-120,40,-118.83198738708577,44.04639000040711
216,1,-1,1,115,-105,110.98928060053086,-97.02656069172752,-120,-150,-112.16201884398144,-146.55387440216285,-120,40,-123.1489604943733,36.82231456696525
118,1,-1,1,115,-105,119.90219888355665,-103.62809056286741,-120,-150,-113.54058531280337,-147.974334067215,-120,40,-119.68861885256692,41.84940366279055
106,-1,1,1,-105,115,-99.53124453201048,116.02989380960118,130,160,121.17251361537308,161.625099076065,-60,160,-64.19610797310808,165.14490525376758
492,1,1,1,115,-105,120.08666332516971,-103.39795722704275,160,130,169.71746524693523,129.79959515805388,160,-60,159.96556681026271,-65.32065688578004
368,1,-1,1,115,-105,108.928488776289,-106.79542446389797,-120,-150,-120.62409707281557,-143.98279811946807,-120,40,-118.04141999325486,35.209328455306164
481,1,-1,-1,-85,75,-80.57219650520736,66.80769811701714,60,30,64.91529963089413,22.74589538210276,-130,30,-131.1043309775115,30.384618766265437
110,1,-1,1,115,-105,122.59692429420066,-108.906520820459,-120,-150,-127.24730024344431,-151.64483715874158,-120,40,-123.01392466260886,41.305972735476026
448,1,-1,1,115,-105,118.56357802359648,-102.8395707049265,-120,-150,-122.98776540522758,-151.99095585030608,-120,40,-118.96824306615824,40.746945258632984
139,-1,1,-1,75,-85,79.8477250612248,-82.58856786071752,-70,-40,-56.34386933337689,-29.632574367569408,-70,150,-71.72667855143847,138.89250629613926
394,1,-1,1,115,-105,122.31759735714418,-108.22153020564373,-120,-150,-118.60900380570337,-144.39893856282595,-120,40,-122.61299861706999,35.62546285868312
478,1,-1,1,115,-105,108.44192559199166,-102.96434632335244,-120,-150,-121.72234169243013,-144.852731162774,-120,40,-116.05542301330075,36.030578429027244
338,1,-1,1,115,-105,110.91656794372538,-107.73188210475264,-120,-150,-119.1839812115331,-158.74551356122996,-120,40,-122.14917349541348,42.642969499132604
307,-1,1,-1,75,-85,75.77221451399153,-79.81854043786228,-70,-40,-72.35946661767242,-40.53995072390805,-70,150,-71.01128002515604,154.01121963546166
324,-1,1,1,-105,115,-105.08873845669932,106.37742906631306,130,160,128.5129470183035,162.1578202818818,-60,160,-64.30976086232415,160.94585134160977
219,1,-1,-1,-85,75,-96.72220316248898,78.362553551748,60,30,61.59480943059244,22.897550797246346,-130,30,-129.79078443021226,23.299630108632563
171,1,-1,-1,-85,75,-81.28963392381881,73.43696885445672,60,30,61.88179966482553,24.538311087828557,-130,30,-122.01676129682333,33.01181741964122
291,1,-1,-1,-85,75,-83.60196181558773,73.80753853704122,60,30,65.99326178318844,35.33731623775347,-130,30,-130.01664540233412,38.72044576461907
40,1,-1,1,115,-105,116.19193118231688,-107.84662666096126,-120,-150,-114.43445855841705,-142.9000427503499,-120,40,-119.88700240625417,38.093959604326415
293,-1,1,-1,75,-85,68.26431286324079,-81.9938182369057,-70,-40,-73.097446261744,-37.81643421963679,-70,150,-75.8797841550674,145.26973591445753
367,1,-1,-1,-85,75,-79.57994128442863,69.87703990584424,60,30,58.34876610056395,32.387569672943656,-130,30,-130.6277344409705,31.30695507728304
36,1,-1,1,115,-105,105.05838463427379,-104.20514912363053,-120,-150,-112.68628105894331,-144.75746059280308,-120,40,-116.02139014362201,39.2368549619887
40,-1,1,1,-105,115,-97.10795787361035,122.88997013927279,130,160,133.85985027001763,158.50653203972246,-60,160,-57.441074743034804,162.41842575961664
1,-1,1,-1,75,-85,78.4735512092844,-81.42934711567868,-70,-40,-68.84772387269443,-38.80148822644882,-70,150,-72.41068557951765,156.5275192837427
490,1,1,1,115,-105,109.7298192574068,-109.19541455055867,160,130,164.68672149088428,131.43752269166237,160,-60,153.3489164692391,-54.582088541133395
346,1,-1,1,115,-105,116.97822308356523,-107.14083086038028,-120,-150,-122.44176099392249,-152.72438273556727,-120,40,-124.5791195771493,40.46863187912674
449,1,-1,-1,-85,75,-80.32574537364,74.29122821714262,60,30,64.74482459658982,31.481177879788483,-130,30,-127.57427194845621,29.40149252259707
85,1,-1,-1,-85,75,-73.4653741999941,70.257383263261,60,30,64.87304442639743,28.23717614340187,-130,30,-128.47470284012985,34.24839138136362
147,-1,1,-1,75,-85,77.83708351539094,-88.93629740449151,-70,-40,-73.59531873748088,-45.31103605779852,-70,150,-68.64012324147328,156.6626352239734
325,-1,1,-1,75,-85,62.88251270179475,-87.76601786735552,-70,-40,-66.97100691401383,-44.573015813694546,-70,150,-68.54330430321066,156.0431403564629
132,1,-1,1,115,-105,114.11180074003516,-112.29467448558488,-120,-150,-121.31065035033374,-152.0594242883401,-120,40,-129.1701408720889,32.083553649003555
205,-1,1,-1,75,-85,70.25244044561549,-83.44432819178589,-70,-40,-74.71010108036386,-48.85539276594096,-70,150,-72.14436889156593,152.59975160490953
156,-1,1,1,-105,115,-105.62670194132605,110.1642959974792,130,160,139.24865543686215,168.76913823592318,-60,160,-58.740737315126246,163.94988065567716
144,-1,1,1,-105,115,-104.86044569250053,113.7437158482339,130,160,136.60175668630893,163.93571755554595,-60,160,-53.36567020473758,164.7686001345118
391,1,-1,-1,-85,75,-85.75069754241478,68.0327139125362,60,30,55.03390338587946,34.41112939950806,-130,30,-135.26510121700463,31.764395640787367
82,1,-1,1,115,-105,117.98735343972892,-99.81243389725049,-120,-150,-116.39911277178426,-151.62843339688942,-120,40,-124.63662107359889,39.98472404310899
140,-1,1,1,-105,115,-105.05587257849746,114.68381389977267,130,160,129.07937561173532,162.95042181063107,-60,160,-63.16923033444609,161.27688793283414
338,-1,1,1,-105,115,-110.5573966464228,105.65310301387287,130,160,130.40978288026864,151.01318709006716,-60,160,-63.803843995932546,157.8093619335513
92,1,-1,1,115,-105,115.70331719712793,-109.08367038778624,-120,-150,-122.45679083229244,-146.27342990853415,-120,40,-117.73687725384656,40.423375965781126
283,-1,1,-1,75,-85,68.38230472176652,-75.10031941335353,-70,-40,-72.76254810654389,-36.822677344811076,-70,150,-68.19188984422948,148.0375537758665
416,1,-1,1,115,-105,112.96529810383586,-100.37054092555496,-120,-150,-126.48840567704863,-153.66131624281883,-120,40,-124.94575508084776,37.103698626136094
432,1,-1,1,115,-105,110.87092039156397,-103.27691194282478,-120,-150,-124.74225906588681,-156.4951154032873,-120,40,-116.57474788561328,36.58339467542001
404,1,-1,1,115,-105,109.4649134939814,-106.8631660823497,-120,-150,-127.0896423924442,-154.01478696810165,-120,40,-116.88359028349169,33.22560943773832
374,-1,1,1,-105,115,-106.90348321018134,114.22342425449548,130,160,134.80407042996526,162.18996243251974,-60,160,-59.94681552020679,171.99010295905038
3,-1,1,-1,75,-85,74.42633509087041,-75.21350304163202,-70,-40,-74.14930884984287,-33.47808757316036,-70,150,-61.50670670097138,135.70046037628376
175,-1,1,-1,75,-85,70.37505985827407,-81.51859663361365,-70,-40,-69.2641794700432,-39.9509707684882,-70,150,-63.2037082843556,150.18644927288594
176,1,-1,1,115,-105,122.6498192682992,-113.16619955313416,-120,-150,-115.25228678132783,-151.0297307272319,-120,40,-117.75262498903457,29.506756337436137
47,-1,1,-1,75,-85,76.43388558930303,-82.47827054984992,-70,-40,-67.00031230136763,-42.71666580524023,-70,150,-71.20847254229616,145.8364538578739
277,1,-1,-1,-85,75,-85.14933537682563,69.2341354613029,60,30,62.93893480112389,28.44851142297066,-130,30,-128.876038112162,24.975020240995015
43,1,-1,-1,-85,75,-79.17647065880823,73.94809736188112,60,30,61.07795501483465,27.893355036872737,-130,30,-129.05633667589825,30.931267520500167
233,1,-1,-1,-85,75,-85.79395294612246,66.10746334969087,60,30,62.72358696569849,30.22451833482729,-130,30,-137.05691272517646,35.86173286898827
303,-1,1,-1,75,-85,69.69484273676659,-79.96099595260965,-70,-40,-72.66227577569545,-36.3092520633092,-70,150,-74.6821126976953,158.6803892973619
393,-1,1,-1,75,-85,72.329098455096,-84.3737081334754,-70,-40,-70.385919774074,-30.602866475860935,-70,150,-72.34774166388029,146.1384935658522
189,-1,1,-1,75,-85,76.64295931914793,-86.34321371676744,-70,-40,-61.636737542115085,-36.41115353459042,-70,150,-71.59173580524542,161.5052556660409
312,1,-1,1,115,-105,117.60371632050726,-107.54803650422387,-120,-150,-121.70279665595618,-146.36837069779187,-120,40,-127.91082055193156,37.873254138025416
436,-1,1,1,-105,115,-111.18023648444463,121.87441904983437,130,160,128.66191879125458,163.12757260939432,-60,160,-68.28059088360398,150.17955784646145
353,1,-1,-1,-85,75,-92.04859425799417,72.02571554884295,60,30,61.38430099739841,30.30798641788735,-130,30,-135.05816670031487,23.923459231681264
143,-1,1,-1,75,-85,75.88080365600759,-91.46632698243619,-70,-40,-75.9982935997144,-43.046970725113034,-70,150,-70.88619227097195,154.9393969139384
49,-1,1,-1,75,-85,66.23645769522497,-86.57343555266117,-70,-40,-72.92290974860676,-40.63777222822167,-70,150,-68.76996496001718,143.41155864145406
141,1,-1,-1,-85,75,-82.98387686743207,70.99231414645482,60,30,59.29032965259672,31.271271404647678,-130,30,-124.8228371285055,38.89829283749351
4,-1,1,1,-105,115,-112.72252154254906,115.68544574535697,130,160,134.71510146438874,158.47944775221566,-60,160,-61.68325093802534,151.4269459394872
485,1,-1,-1,-85,75,-87.54825978058993,79.21647539816502,60,30,63.778973903141704,31.18962853133425,-130,30,-134.54181329749275,21.984543472866374
25,1,-1,-1,-85,75,-90.0280684027505,73.01746040373828,60,30,58.60452721029159,31.779683083770742,-130,30,-139.7055441206407,24.85442652680696
378,-1,1,1,-105,115,-107.2559770086103,122.61247111159088,130,160,121.66202219025956,160.953933686012,-60,160,-58.74651093774874,155.79211242868587
82,-1,1,1,-105,115,-100.79943497772523,111.77531297497019,130,160,132.02997381712385,153.54506903878902,-60,160,-63.643701341991374,154.50663612773664
336,1,-1,1,115,-105,115.03514146296443,-103.61738542155219,-120,-150,-120.73214439556372,-148.9827773595542,-120,40,-124.1532945543411,38.641489598692594
496,1,-1,1,115,-105,111.89125372539795,-95.93915409313793,-120,-150,-119.22478814823494,-152.5029093606966,-120,40,-120.49441522899347,38.89315313967044
90,1,-1,1,115,-105,117.56205592412583,-104.5286315640637,-120,-150,-119.1769905048278,-148.92496759198252,-120,40,-111.62735818768886,34.79704317739019
137,1,-1,-1,-85,75,-82.62989505887727,77.29026624881286,60,30,54.85149250909312,27.081991110837098,-130,30,-131.9008045069326,24.280908020687193
32,1,-1,1,115,-105,117.36541524649435,-94.13782907897244,-120,-150,-115.75927870050823,-160.57470441178788,-120,40,-121.81163743981791,36.7895921736514
21,1,-1,-1,-85,75,-91.251237200525,77.93060312121949,60,30,56.67283924410604,35.33658197021143,-130,30,-124.21100793076687,33.69698027298462
44,-1,1,1,-105,115,-107.79814289128046,117.85231817091245,130,160,123.41499492842016,159.8234887768708,-60,160,-58.74373837272596,164.49220219443575
124,-1,1,1,-105,115,-100.50836793772378,114.27538141544039,130,160,123.24566342280326,163.78670479126149,-60,160,-63.65235687892093,152.01667712384958
44,1,-1,1,115,-105,111.06067735596346,-104.20376761511459,-120,-150,-122.03692170287769,-147.94365214576274,-120,40,-118.31977890215137,48.91134302450541
8,-1,-1,1,-105,115,-99.25604439732989,112.24024186242542,-150,-120,-151.2803540126359,-122.83381696407622,40,-120,39.39225355603663,-125.9397262278869
109,-1,1,-1,75,-85,80.77434799210938,-89.0314411754333,-70,-40,-70.59755342043569,-40.278056477170395,-70,150,-71.85956503930169,157.91371023620835
467,1,-1,-1,-85,75,-85.63059052212604,70.46219534297067,60,30,56.67182749170161,25.69005040941759,-130,30,-129.30463969787826,29.774502539164242
287,-1,1,-1,75,-85,84.17845389482954,-90.6522744166038,-70,-40,-74.2888558928755,-33.69685030167168,-70,150,-75.71420088059153,145.28098536305973
404,-1,1,1,-105,115,-102.41642135001436,128.49281597681116,130,160,126.62424783006298,160.1130741011231,-60,160,-58.29187176614726,162.36294113088144
47,1,-1,-1,-85,75,-83.3123712176875,79.29370424930168,60,30,54.59447833124023,31.025816464896337,-130,30,-136.11598490475035,23.49824066697377
494,1,1,1,115,-105,115.51573321569758,-111.82383618599516,160,130,152.57339986429986,138.19267121253625,160,-60,167.79317154679438,-54.75003437626501
445,1,-1,-1,-85,75,-84.2368962259967,70.31613144765866,60,30,61.552244797246765,20.997389644902164,-130,30,-126.13258348494158,29.099405771872927
469,-1,1,-1,75,-85,83.10780523468063,-84.6541240501578,-70,-40,-79.18984282899487,-35.21331357061965,-70,150,-77.81707224947036,146.8106393680212
243,-1,1,-1,75,-85,73.33606275790721,-71.28875698404987,-70,-40,-67.67126398666328,-43.85694232929024,-70,150,-81.17471063443104,152.09105317831643
438,1,-1,1,115,-105,118.91383123827511,-107.05243453821991,-120,-150,-122.45804401967125,-153.00613828185502,-120,40,-118.47004755765174,48.75191344944712
218,-1,1,1,-105,115,-105.73221160895044,114.91506696435061,130,160,128.1528294126574,149.62128255033787,-60,160,-59.47179743816191,157.31028816412996
483,1,-1,-1,-85,75,-89.81533824473611,69.73662173226589,60,30,53.67838975543303,38.406556013348656,-130,30,-132.7535742500385,23.011002324492342
199,1,-1,-1,-85,75,-88.34555887882726,72.10235396431518,60,30,61.672821646107664,28.607084571991955,-130,30,-120.28032181827727,22.670211347093957
145,-1,1,-1,75,-85,77.76699142339164,-81.24203614619972,-70,-40,-70.47916183338421,-50.599525329136064,-70,150,-70.98067303317448,145.9641840886756
149,1,-1,-1,-85,75,-84.1774448970052,70.06401026077317,60,30,61.21262179146187,26.452065549750497,-130,30,-137.16012552653422,35.778642257328926
98,-1,1,1,-105,115,-103.79153655278101,110.50730447018218,130,160,131.0235799486729,166.19470465670108,-60,160,-63.78950314428927,157.43484063197823
151,1,-1,-1,-85,75,-83.89459819978268,67.08535382975872,60,30,63.94371676142298,23.146408145813407,-130,30,-126.76228161614301,28.740902366459757
202,1,-1,1,115,-105,110.54423678609497,-111.63238333752926,-120,-150,-111.20857150367597,-145.6304234589279,-120,40,-115.770699581734,36.979679068427224
5,-1,1,-1,75,-85,69.2152476840561,-82.72933625648965,-70,-40,-72.66062487516938,-34.608746556148716,-70,150,-65.93053091602702,147.0575165365455
492,1,-1,1,115,-105,118.95044059532299,-108.47680414336963,-120,-150,-122.23231037403887,-144.71990558925108,-120,40,-123.68571577149214,45.859590528190026
242,-1,1,1,-105,115,-97.121589235405,116.20068775633908,130,160,125.99672229375112,156.68637412574304,-60,160,-50.98130804065556,164.07969328288863
189,1,-1,-1,-85,75,-79.25940153341332,73.07341663220163,60,30,59.203078216386615,27.63061122146976,-130,30,-138.26264640527378,27.653376771644563
106,1,-1,1,115,-105,122.2343269789906,-105.60726683013198,-120,-150,-128.02880731678985,-142.68907651759628,-120,40,-116.40894096221962,37.87989525308791
267,1,-1,-1,-85,75,-82.06757525185645,74.76905650937036,60,30,63.61573871338787,31.38531316399063,-130,30,-129.12036294974064,26.708709202550192
273,1,-1,-1,-85,75,-75.4730741146142,71.78502559632197,60,30,62.67466134228261,30.25481087409106,-130,30,-136.24496643517858,30.322106463254425
169,1,-1,-1,-85,75,-92.77948119398937,68.15989288850622,60,30,62.874072459916334,33.053327808032755,-130,30,-126.37846274507376,34.768307420479864
14,-1,1,1,-105,115,-99.24595618887362,108.40595093734898,130,160,124.06087575526774,156.15435509747653,-60,160,-62.52413538954535,153.96706525840315
331,1,-1,-1,-85,75,-84.35502819685703,72.08101354429408,60,30,55.833245546153904,32.05160696655506,-130,30,-136.29331447171742,19.642698494288272
481,1,1,-1,-85,75,-87.88682070033794,75.01150637491428,-40,-70,-39.299584871085784,-71.02900439536533,150,-70,150.7099427908724,-66.14519055792894
309,1,-1,-1,-85,75,-95.7003508060529,80.29525029066224,60,30,61.85408220912063,36.94793083107664,-130,30,-130.16122805352637,34.18521879527395
125,-1,1,-1,75,-85,70.56098264468157,-80.69468585379447,-70,-40,-78.62525438564273,-31.62599780821301,-70,150,-80.09047220741694,145.710481146363
185,-1,1,-1,75,-85,72.76907489308316,-86.75112651935811,-70,-40,-68.34809798782582,-32.668025230303954,-70,150,-69.6122876775348,150.15672345138447
166,1,-1,1,115,-105,113.38280368336835,-97.01082824370296,-120,-150,-119.36738660408784,-146.38638077919776,-120,40,-122.9580263101889,35.059479813157004
292,1,-1,1,115,-105,115.87847296931433,-101.58995138671578,-120,-150,-124.90675130870632,-144.57989797923673,-120,40,-110.33251997414743,48.60592524645422
383,-1,1,-1,75,-85,66.88288078515119,-79.37234711893672,-70,-40,-72.9536179084565,-41.94223258085795,-70,150,-67.66393245436684,146.32308456012615
123,-1,1,-1,75,-85,77.20019369939331,-77.23671628939177,-70,-40,-62.94602726427247,-32.06872732417631,-70,150,-58.63739356388015,151.70982801677195
297,1,-1,-1,-85,75,-83.49646627680096,69.07953134495892,60,30,59.61183949853829,24.731455309549787,-130,30,-127.35920108970322,36.918976849492125
339,-1,1,-1,75,-85,67.84237091813281,-89.03413218141358,-70,-40,-74.46101185902407,-40.572663207360236,-70,150,-70.81349798306367,147.16520992017553
320,-1,1,1,-105,115,-114.65391677047819,113.6037142551047,130,160,132.48038734915883,161.10525436684657,-60,160,-55.751731700133405,155.15683682518085
131,1,-1,-1,-85,75,-80.30629782204733,72.11551577154107,60,30,67.06610373672025,28.949542710124415,-130,30,-134.5447932229685,30.351009186254508
252,-1,1,1,-105,115,-113.8035422823897,116.48176909655079,130,160,128.1628167655638,163.68464612506853,-60,160,-55.05276711167151,161.2909309180093
392,1,-1,1,115,-105,108.7852038538233,-102.7968038628178,-120,-150,-123.68605513146481,-138.16701367748777,-120,40,-120.96114865548269,38.059977834059026
345,1,-1,-1,-85,75,-87.1669361724066,75.44749578915963,60,30,54.09286712184936,25.926274879881937,-130,30,-124.14920774942586,37.84066885471747
399,1,-1,-1,-85,75,-94.44887858957738,80.71412411826533,60,30,58.70854195009867,30.616683226860765,-130,30,-129.63221351608433,28.48712748607357
87,-1,1,-1,75,-85,80.87163211022273,-81.9823627561957,-70,-40,-64.22788954088807,-39.54708530344615,-70,150,-69.2186481609345,152.81623504706863
334,-1,1,1,-105,115,-93.84719735838411,105.78516793089723,130,160,125.92506251172746,160.13522266263115,-60,160,-63.06303247894942,156.23978430885364
467,-1,1,-1,75,-85,74.99887779206362,-73.71756618007632,-70,-40,-70.30787852081176,-33.3910479456127,-70,150,-67.59553783258538,147.0618524713013
449,-1,1,-1,75,-85,75.14222289468326,-85.38162105666584,-70,-40,-57.859222870644906,-36.43642924419405,-70,150,-67.54580859629469,146.1972905044945
120,1,-1,1,115,-105,115.00187311040297,-108.3901546657465,-120,-150,-112.10774903131569,-144.5902909325477,-120,40,-121.74798744398062,42.85412334112127
12,-1,-1,1,-105,115,-106.86292108777914,122.9458442046057,-150,-120,-153.06889710365928,-121.19124624848524,40,-120,36.24839524825887,-121.84458632189934
198,-1,1,1,-105,115,-107.29642593730675,119.27166785219606,130,160,128.2210421829791,154.26464597134006,-60,160,-59.873410645993154,160.59386059550857
193,1,-1,-1,-85,75,-85.99526862308939,75.36153149908684,60,30,54.237142988145685,32.20619858957291,-130,30,-138.67757580740903,19.437085504846408
480,1,-1,1,115,-105,116.22515462571923,-103.87735247874248,-120,-150,-121.70567115504173,-146.70693369921992,-120,40,-124.00562220326266,30.69517774587143
394,-1,1,1,-105,115,-104.80124256872791,106.20000901325096,130,160,133.34840748092108,153.92688688006984,-60,160,-66.8048443821158,153.49955861648652
135,1,-1,-1,-85,75,-87.20627936667462,70.36583561309932,60,30,55.01975505962541,36.190496076546864,-130,30,-128.6953821415615,30.64013080937026
218,1,-1,1,115,-105,111.8626852042549,-91.0970038521688,-120,-150,-123.29882338357389,-142.55304984062886,-120,40,-116.72888871010392,33.870103821583825
164,1,-1,1,115,-105,113.28820512521027,-99.62150040149794,-120,-150,-129.4470676311158,-143.12361675658556,-120,40,-118.12554741958795,39.60313224604416
316,-1,1,1,-105,115,-114.29844344826193,114.86958221823502,130,160,129.69787587539676,153.2748470251194,-60,160,-64.37913845893246,164.43226543726723
146,1,-1,1,115,-105,101.94652291031464,-108.02891633464868,-120,-150,-110.03354662593532,-145.64518680136086,-120,40,-120.44970760281859,32.330691684117966
412,1,-1,1,115,-105,116.44266097939261,-102.52849366115339,-120,-150,-124.76431990863968,-145.62494300096824,-120,40,-106.92681540838383,41.416999027548854
291,-1,1,-1,75,-85,74.35000340621004,-91.10565537075254,-70,-40,-74.54108401202666,-30.335181977547148,-70,150,-81.20378633399427,148.47861322989436
130,1,-1,1,115,-105,108.22773895199902,-103.17858127713936,-120,-150,-112.53737694982905,-147.4085949116915,-120,40,-129.90577081391365,33.51421708818167
