,T,Age,Sex,yo1,yo1CF,y1,y1CF,yo2,yo2CF,y2,y2CF,yo3,yo3CF,y3,y3CF
102,-1,1,1,-105,115,-107.09085029703296,102.40207795405641,130,160,130.57744317961345,151.0926163062232,-60,160,-61.566952636491386,164.54813959384998
390,-1,1,1,-105,115,-97.50496105255347,111.12723254916037,130,160,131.8452318606475,163.4978411245198,-60,160,-58.65447320866408,154.4691286523261
50,-1,1,1,-105,115,-109.7588278878801,113.5669757708284,130,160,133.99167492046786,160.5022371401209,-60,160,-54.38957619842321,162.33098359672874
9,-1,1,-1,75,-85,73.82141801013533,-87.15949423036274,-70,-40,-60.36836966231262,-45.54725233928101,-70,150,-67.9957997970349,146.27778287649315
230,-1,1,1,-105,115,-104.05632689422787,115.93069798228069,130,160,128.74696981043928,152.07415941394638,-60,160,-66.40095575014543,164.98601811336053
267,-1,1,-1,75,-85,77.2880914965466,-79.29430832630422,-70,-40,-62.43272681141378,-40.452086363670375,-70,150,-70.8984464958883,149.57433765216794
313,-1,1,-1,75,-85,75.14549969483795,-87.8817335977515,-70,-40,-70.23068885543366,-30.715531987111113,-70,150,-62.71736653432807,151.08076554030936
345,-1,1,-1,75,-85,85.60489077714269,-92.76597292871975,-70,-40,-72.0454817361343,-36.70248669600548,-70,150,-80.30002702496775,152.0496581362188
212,-1,1,1,-105,115,-106.70871158038779,112.92237428187586,130,160,126.77029374718848,163.01155171367694,-60,160,-57.660151937917874,163.9452668748822
30,-1,1,1,-105,115,-114.5920535798214,126.78582059430292,130,160,138.0460418600346,161.29993777147138,-60,160,-47.2781427352572,169.44746343130825
266,-1,1,1,-105,115,-104.40786838981043,112.00356858905408,130,160,135.04270586503358,158.35502867859725,-60,160,-57.87950884167043,167.42505946558288
103,-1,1,-1,75,-85,77.77868068460143,-78.58029527477896,-70,-40,-74.9057150650551,-48.59466737759475,-70,150,-66.67711809589504,153.4263201642345
22,-1,1,1,-105,115,-102.96633899659547,119.63986741539759,130,160,131.40702768601875,154.8198630129916,-60,160,-54.99101405697573,155.127666675412
304,-1,1,1,-105,115,-100.31151589381513,114.87352402678441,130,160,133.4081692004497,156.7316879547177,-60,160,-60.15369224600021,159.55613627777728
48,-1,1,1,-105,115,-105.37412642261836,115.52069732626796,130,160,125.68139005360139,158.68278732730718,-60,160,-70.44047815129123,157.97972139626665
86,-1,1,1,-105,115,-111.73812785278996,120.49061654425711,130,160,123.83495880700892,160.87171972508267,-60,160,-63.57978481767721,154.55570427057452
407,-1,1,-1,75,-85,73.44780478210966,-80.85903066187787,-70,-40,-67.19496182520038,-41.29410093401968,-70,150,-67.10745772703038,152.28396026251082
378,-1,1,1,-105,115,-107.2559770086103,122.61247111159088,130,160,121.66202219025956,160.953933686012,-60,160,-58.74651093774874,155.79211242868587
113,-1,1,-1,75,-85,77.04779950389073,-83.758968517745,-70,-40,-72.6527457757552,-32.578749993783894,-70,150,-69.29333897173154,149.59899359194574
223,-1,1,-1,75,-85,78.84986584693738,-87.5693985395563,-70,-40,-61.46945158573616,-41.41499537212705,-70,150,-71.5372211231152,149.02716732992482
410,-1,1,1,-105,115,-97.54992749673514,107.45631233101336,130,160,140.4501638484599,155.43150899375345,-60,160,-60.24691792251457,165.20716401413273
359,-1,1,-1,75,-85,71.80295515826303,-90.39460284076789,-70,-40,-77.14824746375531,-42.26628941883263,-70,150,-69.27210491662392,146.9673185874751
477,-1,1,-1,75,-85,70.65813764196615,-91.32020954709213,-70,-40,-68.96676377520768,-44.11904903300195,-70,150,-60.6705916504833,144.2050304414097
367,-1,1,-1,75,-85,76.14440670180721,-82.9512355892774,-70,-40,-70.26369886839886,-32.26460065685741,-70,150,-61.92480231389362,145.0359388371871
448,-1,1,1,-105,115,-109.7027114089767,119.14434379605827,130,160,133.19102291137048,160.27506624545802,-60,160,-63.59646294790835,148.25969944369405
73,-1,1,-1,75,-85,61.654565809780976,-79.43327128869421,-70,-40,-64.10838253969918,-46.58268923326646,-70,150,-84.15076802133879,154.84375187290715
379,-1,1,-1,75,-85,66.25165232296025,-89.33504192010399,-70,-40,-67.1901715255315,-42.641004312407176,-70,150,-74.24511675036658,149.6254462482922
451,-1,1,-1,75,-85,75.38637866939109,-75.70796292826971,-70,-40,-73.66898928986575,-41.13351392349656,-70,150,-74.30454222355523,153.07795119556656
363,-1,1,-1,75,-85,78.78972710847961,-100.43269861488605,-70,-40,-61.11872414601045,-40.526294600858364,-70,150,-62.923602542355795,151.92432345185875
237,-1,1,-1,75,-85,64.48596517260447,-93.37386637494163,-70,-40,-69.28584669246375,-36.90312275090774,-70,150,-73.7372891021806,155.56241246898284
141,-1,1,-1,75,-85,76.43254348581982,-91.35372629514825,-70,-40,-77.09604061673804,-35.998508058005854,-70,150,-69.6666908110862,137.82987146557772
247,-1,1,-1,75,-85,80.47120123409147,-91.22417032573017,-70,-40,-73.80836725016741,-34.278391153150956,-70,150,-66.21826859968684,146.4777450231494
192,-1,1,1,-105,115,-119.52464475466688,115.31600181248193,130,160,127.30722874474534,160.51657872641812,-60,160,-53.93865170389083,163.92018535139022
481,1,1,-1,-85,75,-87.88682070033794,75.01150637491428,-40,-70,-39.299584871085784,-71.02900439536533,150,-70,150.7099427908724,-66.14519055792894
324,-1,1,1,-105,115,-105.08873845669932,106.37742906631306,130,160,128.5129470183035,162.1578202818818,-60,160,-64.30976086232415,160.94585134160977
426,-1,1,1,-105,115,-118.70563869873341,111.02749767447841,130,160,138.34560475796587,154.63322234483817,-60,160,-63.02767267435159,158.4451769945994
291,-1,1,-1,75,-85,74.35000340621004,-91.10565537075254,-70,-40,-74.54108401202666,-30.335181977547148,-70,150,-81.20378633399427,148.47861322989436
7,-1,1,-1,75,-85,71.56990193382076,-86.17535941645204,-70,-40,-59.04261390149202,-41.119376485890655,-70,150,-71.66772152133964,152.5454595206382
316,-1,1,1,-105,115,-114.29844344826193,114.86958221823502,130,160,129.69787587539676,153.2748470251194,-60,160,-64.37913845893246,164.43226543726723
2,-1,1,1,-105,115,-104.70316969191988,120.48510912940765,130,160,133.85835350052542,158.10260150474377,-60,160,-53.17353417246393,156.4103213889865
39,-1,1,-1,75,-85,73.25581038058716,-81.95183815326925,-70,-40,-71.28801120242068,-42.03618946682575,-70,150,-64.19061847828485,147.19015868044013
94,-1,1,1,-105,115,-105.69723882316103,116.46210074370119,130,160,136.3528309211558,163.6067212050343,-60,160,-57.50690597547599,162.72404024974205
200,-1,1,1,-105,115,-106.36157730592153,113.70185505423387,130,160,126.96657189322114,162.04401016669078,-60,160,-63.75000269126264,159.0243232519354
259,-1,1,-1,75,-85,80.1082102452408,-82.21989854644279,-70,-40,-75.36619860990045,-34.69445079971536,-70,150,-64.63343322492884,152.90183916801297
311,-1,1,-1,75,-85,79.30846936652016,-85.81449142660495,-70,-40,-59.595388032570355,-38.08819913261228,-70,150,-66.79063834762096,148.54124117950673
139,-1,1,-1,75,-85,79.8477250612248,-82.58856786071752,-70,-40,-56.34386933337689,-29.632574367569408,-70,150,-71.72667855143847,138.89250629613926
454,-1,1,1,-105,115,-100.44719012029081,112.06613127860714,130,160,133.01307934962975,154.03764999483482,-60,160,-61.33602951314037,159.0192636367253
166,-1,1,1,-105,115,-95.6253927432245,111.04466004352479,130,160,129.48532442006817,158.50596557220183,-60,160,-62.88531940895534,170.8413760416891
253,-1,1,-1,75,-85,78.24197856557612,-84.87789111215113,-70,-40,-68.39103505967115,-39.782767328905926,-70,150,-73.2304967270149,153.6724057465313
29,-1,1,-1,75,-85,74.86398373381918,-88.12261829799158,-70,-40,-68.42794963393021,-31.59319689748603,-70,150,-65.88252118772974,146.43728307452872
240,-1,1,1,-105,115,-101.3234429739025,115.18796264126739,130,160,135.6347659242714,164.43811624779988,-60,160,-59.14415873727923,153.02089779061805
62,-1,1,1,-105,115,-91.58328185747843,112.48474474283896,130,160,115.7354293454677,157.8378466974202,-60,160,-58.31131454164889,164.22860084813584
334,-1,1,1,-105,115,-93.84719735838411,105.78516793089723,130,160,125.92506251172746,160.13522266263115,-60,160,-63.06303247894942,156.23978430885364
149,-1,1,-1,75,-85,79.54154645622583,-79.07213617695402,-70,-40,-70.02753084331844,-35.15201119797972,-70,150,-72.9318531730228,148.26193401480782
262,-1,1,1,-105,115,-107.56639113937598,110.17652882864812,130,160,135.8407438991693,166.30901153863408,-60,160,-56.259604660911535,161.403256508929
245,-1,1,-1,75,-85,77.09195913783614,-90.25400312444188,-70,-40,-61.750366909504045,-33.41093338269824,-70,150,-73.05150603977114,146.92510996061205
67,-1,1,-1,75,-85,77.06137710631566,-84.7044386656861,-70,-40,-59.904258645118034,-38.61535097081588,-70,150,-66.557879433043,154.39758423494763
134,-1,1,1,-105,115,-107.36753076663037,118.70739244287114,130,160,123.25068685033926,166.53898574993005,-60,160,-59.37536385805533,155.99181068043274
427,-1,1,-1,75,-85,76.8152094336247,-85.78005952493038,-70,-40,-71.26822660802951,-42.71529922657469,-70,150,-66.38228583050847,154.49153785951634
95,-1,1,-1,75,-85,78.55773828283208,-77.20739530313364,-70,-40,-67.25545261227325,-39.56284131254997,-70,150,-76.54937976678467,157.64541318074527
277,-1,1,-1,75,-85,75.56150771116664,-80.87242318451251,-70,-40,-74.47268370646871,-46.438542341636946,-70,150,-64.65811658197065,151.37833423026555
26,-1,1,1,-105,115,-109.9631767735573,113.71593698264844,130,160,129.52519151373065,165.63105783460776,-60,160,-57.19449347756026,159.13582761625833
268,-1,1,1,-105,115,-99.67621762900632,118.82381090190532,130,160,135.97751484901957,163.8875407811473,-60,160,-62.63369337140105,158.4406222802555
38,-1,1,1,-105,115,-105.81337559535932,120.14553325176267,130,160,123.46802012481227,166.53815519897068,-60,160,-55.110473408006484,156.48249998548565
470,-1,1,1,-105,115,-111.8856494595855,121.86509562552267,130,160,122.77589395426168,151.6315901447645,-60,160,-58.07582585721445,156.81539961786066
423,-1,1,-1,75,-85,70.89258948542067,-87.22636684744883,-70,-40,-62.46427523129829,-43.900840203250404,-70,150,-71.63812253259815,156.68964461849183
89,-1,1,-1,75,-85,69.57690684187774,-84.90516670876853,-70,-40,-72.08525281084188,-32.42667054164578,-70,150,-70.33891758089358,152.4245104028812
16,-1,1,1,-105,115,-106.5655988660736,115.17406516904678,130,160,118.76142660354029,157.66716610556725,-60,160,-60.302501977413165,150.26617728373282
4,-1,1,1,-105,115,-112.72252154254906,115.68544574535697,130,160,134.71510146438874,158.47944775221566,-60,160,-61.68325093802534,151.4269459394872
112,-1,1,1,-105,115,-110.08183352635655,117.44600397579137,130,160,125.60624415564381,161.5814745948,-60,160,-56.29675960940866,163.66915128078924
284,-1,1,1,-105,115,-104.26009148735237,112.22659347318206,130,160,133.8252345077483,162.84534043734647,-60,160,-61.963181567515285,162.00296556886923
365,-1,1,-1,75,-85,76.2518918257997,-87.54415927686131,-70,-40,-64.54001827345596,-35.08017999134743,-70,150,-68.57643021247158,143.6081931238251
201,-1,1,-1,75,-85,72.2864392389009,-84.30266437202181,-70,-40,-70.57626549549376,-36.677453529829066,-70,150,-71.89207827062995,151.90606559491545
353,-1,1,-1,75,-85,69.51897345675322,-89.04914603509869,-70,-40,-65.90031452389385,-44.40818461526803,-70,150,-78.05491142342058,152.47195916366246
318,-1,1,1,-105,115,-106.00989339067117,115.51641719787435,130,160,140.75241195471875,155.08838081989276,-60,160,-65.04408653863756,173.2879102904528
45,-1,1,-1,75,-85,74.65394246670783,-80.55517356513023,-70,-40,-71.08561795825594,-34.288257161715975,-70,150,-64.46796330680218,149.93142620214965
346,-1,1,1,-105,115,-101.5792463331888,119.4663804597226,130,160,122.75504955855314,162.92960199518038,-60,160,-61.58199240603202,163.29546821025798
301,-1,1,-1,75,-85,74.84236883554293,-85.97303914403075,-70,-40,-69.54987795579697,-42.93454576127541,-70,150,-72.00124494253741,144.35331483263866
156,-1,1,1,-105,115,-105.62670194132605,110.1642959974792,130,160,139.24865543686215,168.76913823592318,-60,160,-58.740737315126246,163.94988065567716
185,-1,1,-1,75,-85,72.76907489308316,-86.75112651935811,-70,-40,-68.34809798782582,-32.668025230303954,-70,150,-69.6122876775348,150.15672345138447
385,-1,1,-1,75,-85,75.026688904201,-80.50647598276446,-70,-40,-69.73594562509408,-42.80414477266338,-70,150,-70.91284282967194,148.59027799662522
31,-1,1,-1,75,-85,82.8533798177572,-83.65593170973531,-70,-40,-58.6759456533491,-34.67699452222608,-70,150,-69.03438977025341,146.42159965834148
106,-1,1,1,-105,115,-99.53124453201048,116.02989380960118,130,160,121.17251361537308,161.625099076065,-60,160,-64.19610797310808,165.14490525376758
495,1,1,-1,-85,75,-87.21425326073131,66.93615940856803,-40,-70,-46.079839976782665,-70.3544236664826,150,-70,151.87239723998397,-76.90906432765662
279,-1,1,-1,75,-85,76.76436923279327,-82.32342252611612,-70,-40,-67.31142764100011,-39.28659586582437,-70,150,-67.06633370721859,149.57868234419186
97,-1,1,-1,75,-85,86.8167208988328,-76.01055117165444,-70,-40,-64.31136737220099,-33.8496197786373,-70,150,-64.89063928786373,146.49186981955307
285,-1,1,-1,75,-85,73.30898455341357,-88.78446362490321,-70,-40,-72.1820494417822,-49.643523978113315,-70,150,-60.51515152178863,152.89880882029271
360,-1,1,1,-105,115,-110.34245031930398,115.32124300369938,130,160,125.34629273438861,161.15321436278487,-60,160,-66.62168872931696,157.3626466049705
310,-1,1,1,-105,115,-105.54435928216,115.28486893307621,130,160,127.97865546293426,166.89387887779876,-60,160,-58.3193900777469,164.92331792863217
32,-1,1,1,-105,115,-99.1773666644653,112.3373934617793,130,160,127.33755679987011,162.1310330394006,-60,160,-60.534110667335064,157.21562530807807
90,-1,1,1,-105,115,-101.05054533672813,115.24479986001845,130,160,123.50210899488181,149.1816349869405,-60,160,-66.15312235847378,163.18281619045015
188,-1,1,1,-105,115,-104.60483582701426,114.22721581177966,130,160,125.78166197650572,166.39966983632274,-60,160,-64.44091557571858,161.45826685977252
461,-1,1,-1,75,-85,69.75466713568726,-77.3974242206017,-70,-40,-72.39313621014219,-45.79860639590749,-70,150,-62.279768972393796,150.35574865193834
409,-1,1,-1,75,-85,75.1260787933898,-92.9043076145579,-70,-40,-72.6018538533051,-43.23597403815885,-70,150,-69.15293216529781,155.16805500007408
69,-1,1,-1,75,-85,77.12472067611225,-83.18881419779805,-70,-40,-71.10155556108626,-52.12858873756622,-70,150,-69.71844349837028,146.276647616978
167,-1,1,-1,75,-85,77.89437908868504,-84.76512993017624,-70,-40,-64.48168998557642,-37.34551631896858,-70,150,-64.47309034638563,156.22676799691004
276,-1,1,1,-105,115,-113.79022820538877,114.99473415900351,130,160,135.54635409095067,163.81202446482774,-60,160,-58.79653474320973,159.0252747936538
263,-1,1,-1,75,-85,74.79004697416985,-87.7714727319815,-70,-40,-74.67603529400729,-34.77048433077515,-70,150,-72.670911963902,149.923241130347
384,-1,1,1,-105,115,-102.42038728650945,111.57197131519634,130,160,127.3166664089212,161.62846178082145,-60,160,-62.12156817262264,157.92194379953895
55,-1,1,-1,75,-85,73.44544691812108,-81.75847254252169,-70,-40,-70.82291966181097,-38.11285169866363,-70,150,-77.53013070504129,144.47829980247008
420,-1,1,1,-105,115,-111.1707827367753,107.02406657779217,130,160,131.03988665580428,157.44799814631403,-60,160,-62.264097068803544,155.8948331893914
335,-1,1,-1,75,-85,80.74324703351198,-87.16484367469872,-70,-40,-72.19899186559617,-42.92973310504449,-70,150,-77.48575054572001,154.09899288120403
54,-1,1,1,-105,115,-106.20286042183842,111.72343391685594,130,160,135.22883286457818,150.3437922376182,-60,160,-53.5836632441057,164.0707161285971
479,-1,1,-1,75,-85,67.84078081277536,-79.69771718874114,-70,-40,-73.18281047550174,-37.60235250863936,-70,150,-72.23575308155412,142.03334076701032
462,-1,1,1,-105,115,-101.75686924602084,118.92879201867666,130,160,125.89884135720996,160.38097597017048,-60,160,-59.492896373954466,159.40045881208636
254,-1,1,1,-105,115,-104.83852109749117,106.78546345284867,130,160,138.05506207873083,166.56155726322194,-60,160,-53.52993191785876,152.7497993258657
17,-1,1,-1,75,-85,69.98014876605036,-84.88624697837788,-70,-40,-66.26658543603074,-38.35566715621427,-70,150,-68.93094171940237,152.17163868002888
72,-1,1,1,-105,115,-111.03035323144483,117.45378433443165,130,160,130.01908928653395,153.72314683719904,-60,160,-53.81820872978945,157.47497330319175
333,-1,1,-1,75,-85,79.84422446821218,-86.0951068582965,-70,-40,-77.95077587474219,-41.9980063327352,-70,150,-75.92068767746612,144.79942216585349
57,-1,1,-1,75,-85,74.36429812896462,-86.21697621752607,-70,-40,-63.1098135743263,-45.86184339333715,-70,150,-73.49498743686227,144.1177444494353
467,-1,1,-1,75,-85,74.99887779206362,-73.71756618007632,-70,-40,-70.30787852081176,-33.3910479456127,-70,150,-67.59553783258538,147.0618524713013
43,-1,1,-1,75,-85,69.57853755374552,-87.32331113048681,-70,-40,-81.04705501767688,-45.669264689690316,-70,150,-66.22402825151704,147.795285732304
270,-1,1,1,-105,115,-107.96453237491133,110.12047824749148,130,160,119.52970828066371,156.0848193546187,-60,160,-54.76853892158651,157.83166570695988
181,-1,1,-1,75,-85,72.91711504428076,-86.09056688715013,-70,-40,-73.58774141149182,-40.95476086170132,-70,150,-69.85033908981718,151.5058761941993
326,-1,1,1,-105,115,-100.68932001609893,113.84320248208155,130,160,122.62616931564747,163.54169468972484,-60,160,-51.24575798772335,156.35363480452938
428,-1,1,1,-105,115,-104.8564222740187,114.66235785284016,130,160,125.12878071269489,159.4116744563593,-60,160,-59.86144081709026,156.52116977214354
117,-1,1,-1,75,-85,79.05174559093504,-84.89936512777182,-70,-40,-72.19190473604046,-38.003598696573505,-70,150,-67.25360427719902,143.3473421441467
351,-1,1,-1,75,-85,64.96351674091196,-79.90452682608806,-70,-40,-63.8414588611585,-33.68823764351682,-70,150,-72.91817658043293,152.98082037924738
227,-1,1,-1,75,-85,73.26115871689775,-95.64981174502746,-70,-40,-79.28634092187231,-31.24381484633252,-70,150,-64.41656772263539,150.86064636857677
473,-1,1,-1,75,-85,69.85645755087344,-85.99957054954443,-70,-40,-69.51998291771653,-31.714963819987002,-70,150,-72.71534720335231,147.70831598647993
116,-1,1,1,-105,115,-107.92801318461215,113.71469117150957,130,160,123.2027269917216,155.77689581648295,-60,160,-63.52550962118242,161.0776321964969
352,-1,1,1,-105,115,-112.84740916270003,120.3099212650251,130,160,143.6363150115923,152.67369741251022,-60,160,-51.60585990987772,160.81817662261167
447,-1,1,-1,75,-85,76.85658420558592,-89.42635090384752,-70,-40,-71.5953287466197,-38.436634110602014,-70,150,-73.75830167037326,150.00542835361045
472,-1,1,1,-105,115,-102.79396632925281,119.87921521105562,130,160,124.00619866430158,150.20701460384484,-60,160,-69.96439403322842,157.39639778363934
93,-1,1,-1,75,-85,82.23746700820718,-82.15970641360202,-70,-40,-63.41934302351418,-43.690853736608446,-70,150,-63.603796621829744,146.12647144747382
486,1,1,1,115,-105,106.68455297289178,-94.10655277186628,160,130,161.7787291504808,129.006373831491,160,-60,156.0599268977053,-56.33702747702452
281,-1,1,-1,75,-85,75.08040860518997,-83.19324882810287,-70,-40,-75.33619682425868,-40.33588791863959,-70,150,-72.22938610037649,149.6562379565583
124,-1,1,1,-105,115,-100.50836793772378,114.27538141544039,130,160,123.24566342280326,163.78670479126149,-60,160,-63.65235687892093,152.01667712384958
79,-1,1,-1,75,-85,73.1007614562554,-84.66164621769737,-70,-40,-73.23605220693409,-44.42960132938903,-70,150,-77.9505119312588,149.82386893060652
299,-1,1,-1,75,-85,69.63047244784416,-88.6562074519182,-70,-40,-68.69725542607586,-38.20343998181015,-70,150,-67.54967201972161,147.5963381616766
321,-1,1,-1,75,-85,83.12200614189706,-86.63544776776699,-70,-40,-65.75682349088973,-37.22471778728601,-70,150,-74.1887817913823,156.04997878486535
191,-1,1,-1,75,-85,77.5936643165064,-83.07366641331784,-70,-40,-64.70499999540252,-50.05223237938766,-70,150,-71.03349986406873,151.22063670095864
171,-1,1,-1,75,-85,79.32570895333004,-80.70089007608385,-70,-40,-75.61327139852271,-42.77644073063795,-70,150,-72.45373206481148,149.65523777692732
354,-1,1,1,-105,115,-103.27497515702917,110.1206988874691,130,160,130.11850575313247,170.67958634958794,-60,160,-60.21827324442344,155.6029967146662
127,-1,1,-1,75,-85,77.7339835087233,-82.21899444282528,-70,-40,-66.251736333807,-37.387835244647405,-70,150,-65.4931849766585,156.75201336230944
364,-1,1,1,-105,115,-102.70575133296087,117.62946878881786,130,160,131.10185634749408,163.64266351889313,-60,160,-58.60999467717121,158.63521509828982
246,-1,1,1,-105,115,-99.68548871913137,114.4604881938444,130,160,128.37383084461837,160.1271438007036,-60,160,-60.6161711615986,157.85966308107444
169,-1,1,-1,75,-85,71.95516592031643,-83.82272758295107,-70,-40,-65.41757590652611,-39.685863701696285,-70,150,-63.75126689171389,142.18036051952708
65,-1,1,-1,75,-85,76.949048444875,-85.96147893135169,-70,-40,-72.44871174112939,-51.645022116880305,-70,150,-65.28596843733709,149.98052978687033
411,-1,1,-1,75,-85,78.23827116434657,-86.08392987331962,-70,-40,-64.3794072057946,-42.25840535670909,-70,150,-80.3607636732192,153.16012009877755
122,-1,1,1,-105,115,-110.66203547020851,119.80472088875715,130,160,135.34441263593402,154.44252049506886,-60,160,-57.83413998321752,161.46505019647495
357,-1,1,-1,75,-85,68.59651835559131,-78.44839350265595,-70,-40,-78.71189265942003,-40.85909143816457,-70,150,-64.06602900331572,162.1233945578641
398,-1,1,1,-105,115,-101.80346084709946,112.55764195737684,130,160,128.69860687760294,158.7908040367131,-60,160,-63.283373980993325,159.56963045899272
261,-1,1,-1,75,-85,71.10004518368899,-84.17117840840247,-70,-40,-80.69699903208712,-45.00810326542742,-70,150,-62.03471921549986,153.76561694476712
154,-1,1,1,-105,115,-108.48179326843736,110.44809729253663,130,160,124.09508341237243,159.63564008642152,-60,160,-62.83742484399865,162.6878979847397
105,-1,1,-1,75,-85,73.9262539866837,-89.72431926092304,-70,-40,-66.24007180504935,-40.18044968374767,-70,150,-69.30409203587207,154.85908218841922
468,-1,1,1,-105,115,-100.34785215289929,115.86472644714614,130,160,128.63180086055124,159.45866520318845,-60,160,-61.15845858329398,157.39671758049042
377,-1,1,-1,75,-85,78.80498018741888,-86.48559379287205,-70,-40,-63.840476023799994,-38.997194695396146,-70,150,-74.57887570277036,145.83092469782068
424,-1,1,1,-105,115,-107.25918353263629,119.70049432942326,130,160,132.67547775841115,163.4244348833931,-60,160,-55.925963395050836,157.49887084235178
308,-1,1,1,-105,115,-101.50284625784757,123.35827326878366,130,160,124.49313660314624,161.96428297206452,-60,160,-55.279349256830756,165.19575822371502
389,-1,1,-1,75,-85,75.80843940470902,-86.46299721833884,-70,-40,-66.62780050286574,-40.89356301038814,-70,150,-71.4877293819058,146.47185539104302
37,-1,1,-1,75,-85,75.35528251835268,-90.02076481535454,-70,-40,-73.05432530530953,-31.372036182991295,-70,150,-62.13421364834508,147.49774384980347
283,-1,1,-1,75,-85,68.38230472176652,-75.10031941335353,-70,-40,-72.76254810654389,-36.822677344811076,-70,150,-68.19188984422948,148.0375537758665
374,-1,1,1,-105,115,-106.90348321018134,114.22342425449548,130,160,134.80407042996526,162.18996243251974,-60,160,-59.94681552020679,171.99010295905038
14,-1,1,1,-105,115,-99.24595618887362,108.40595093734898,130,160,124.06087575526774,156.15435509747653,-60,160,-62.52413538954535,153.96706525840315
