,T,Age,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
387,1,-1,-1,-85,-86.45843939306116,75,77.65439133521467,60,67.59592890194634,30,36.44451097074132,-130,-122.21033491849352,30,24.00257102736001
100,1,-1,1,115,118.19705307678883,-105,-94.17366658937621,-120,-114.4050554628744,-150,-150.4763098010936,-120,-116.85254574966842,40,29.98840507680213
200,1,-1,1,115,112.71121256262619,-105,-100.76347792309647,-120,-123.74996596788411,-150,-155.19999167048505,-120,-116.51373389305833,40,45.35378242454257
131,1,-1,-1,-85,-85.02418963659787,75,68.74562164332953,60,74.36122311249983,30,30.085476824434775,-130,-133.18727695187647,30,32.47414211249718
399,1,-1,-1,-85,-95.46044292692666,75,73.80651466066325,60,57.78578749124401,30,28.388373999967957,-130,-122.15753230509114,30,27.50565223275356
215,1,-1,-1,-85,-80.07486857882027,75,79.69394458930681,60,67.78391292157623,30,27.48758548422368,-130,-131.52494253845228,30,31.790465804735064
99,-1,-1,-1,75,79.39787556150877,-85,-87.06754899661435,30,26.35514895911678,60,60.1045804128221,30,38.16408505113716,-130,-136.76326007099357
419,1,-1,-1,-85,-79.6213971383605,75,74.38354873302734,60,63.1011411846174,30,32.59936443569655,-130,-127.2312259619185,30,33.09769938001669
145,1,-1,-1,-85,-85.39823672120852,75,77.97009254465868,60,60.71888113538203,30,31.0674966221158,-130,-134.29900849396174,30,31.87477001484066
428,1,-1,1,115,116.30564302388242,-105,-110.05049053292066,-120,-115.05899828851516,-150,-153.38733647687715,-120,-112.45794408929919,40,34.79289109002757
353,1,-1,-1,-85,-89.17746669274729,75,78.01037633419449,60,67.34293265717945,30,32.34232985375775,-130,-126.44477714602722,30,39.40738327370683
263,1,-1,-1,-85,-79.61171663724953,75,72.45150893215684,60,57.84621494647074,30,26.99877309403504,-130,-126.6254605544844,30,24.059980922526062
125,1,-1,-1,-85,-80.51318235747927,75,83.33818955888306,60,61.36598203092298,30,26.013504290041602,-130,-130.2969316360049,30,29.15589226654547
84,-1,-1,1,-105,-102.73315695390748,115,117.78173763192548,-150,-145.92182784954835,-120,-116.55327483467121,40,32.13794908308061,-120,-121.49112927340128
271,1,-1,-1,-85,-79.03890606885548,75,78.64001288851466,60,59.090335180636785,30,40.098335924917414,-130,-128.56378045293732,30,32.00892821352092
471,1,-1,-1,-85,-86.150645685021,75,71.82669757936075,60,61.517141530099096,30,33.02422165587353,-130,-133.5236295795811,30,29.666643728277183
74,-1,-1,1,-105,-101.27796824798202,115,118.02669242831958,-150,-152.4662837843625,-120,-122.74455854478947,40,35.27326054233745,-120,-116.71350022187973
156,1,-1,1,115,103.0811709690544,-105,-109.56515366784953,-120,-112.36677219445217,-150,-161.18454960633875,-120,-121.31701379842174,40,47.44143718125492
87,-1,-1,-1,75,65.7988874387056,-85,-88.31923585646975,30,30.109002701773765,60,58.31798853267113,30,30.07674221633113,-130,-126.37915966116445
453,1,-1,-1,-85,-81.77043272351405,75,64.93695449624167,60,63.57710779614707,30,25.640929062431574,-130,-132.2675279553101,30,32.35697006274408
306,1,-1,1,115,118.22432166240355,-105,-96.02255651279941,-120,-131.3961300998607,-150,-156.48674821983664,-120,-120.32183907008067,40,27.81978333536861
266,1,-1,1,115,111.82595814022694,-105,-112.78266286423523,-120,-120.29834854585644,-150,-161.45726175514258,-120,-125.58356133568864,40,33.307485877628594
258,1,-1,1,115,117.7894657280825,-105,-97.94315487760913,-120,-120.85621976286693,-150,-149.9871271312955,-120,-116.91798511253171,40,45.98195787712784
358,1,-1,1,115,113.14186995690848,-105,-101.59050740209459,-120,-121.23318420642292,-150,-142.59276213251349,-120,-122.03342501095442,40,39.61456675429097
335,1,-1,-1,-85,-85.16181886606948,75,74.02732157830178,60,58.226934122225565,30,30.007986745949975,-130,-126.8257770471689,30,31.155158329228136
472,1,-1,1,115,114.81457095874804,-105,-102.90903671412546,-120,-118.53200932104349,-150,-151.24537524847221,-120,-114.19954379228936,40,45.86707657725352
440,1,-1,1,115,116.88000362030309,-105,-101.08040066767992,-120,-124.24775269039527,-150,-149.83622530002893,-120,-122.88918079113554,40,37.81441387307987
49,-1,-1,-1,75,64.95247268760873,-85,-77.79952946856451,30,28.841485129390197,60,58.66037925629963,30,32.382548124161865,-130,-116.7193358914866
231,1,-1,-1,-85,-83.12703402904656,75,72.50268647977644,60,56.52670297072509,30,27.84445588686343,-130,-127.1562246387683,30,36.029097423812615
473,1,-1,-1,-85,-80.189256548988,75,72.9715160448813,60,59.34378802987603,30,29.518095637775673,-130,-130.5595548058659,30,33.49731134473048
410,1,-1,1,115,111.1844682247325,-105,-105.70149718901706,-120,-118.82865020469107,-150,-157.70748619182336,-120,-126.01214332951987,40,37.99403386343258
376,1,-1,1,115,113.64854903511453,-105,-114.10295453768529,-120,-115.42894998682556,-150,-156.08734695984018,-120,-121.8859753153302,40,38.972437030429624
261,1,-1,-1,-85,-81.02016515355244,75,71.85920780387349,60,57.15064365864375,30,26.324961408520096,-130,-125.74536180560195,30,27.031085605104135
182,1,-1,1,115,115.42184098099894,-105,-109.2964338767856,-120,-118.96445061227361,-150,-148.83359956105045,-120,-117.51848348231589,40,34.86809365369366
323,1,-1,-1,-85,-78.85732686552267,75,62.700775177129266,60,63.18947496084924,30,30.173057871762055,-130,-140.06138922223937,30,34.093221866700645
449,1,-1,-1,-85,-83.80117206377255,75,68.22607778077281,60,50.83175967978878,30,29.88827100753912,-130,-139.97841816727598,30,26.337392251087387
72,-1,-1,1,-105,-113.78850760684996,115,117.29567734036908,-150,-149.24553038421612,-120,-120.2994794290781,40,45.927660485616734,-120,-123.6356071780921
236,1,-1,1,115,111.6625277534958,-105,-103.86686034874586,-120,-125.06146385597023,-150,-151.39789418492637,-120,-117.21873369320974,40,38.50478311222284
332,1,-1,1,115,115.80026198143045,-105,-111.6536448573068,-120,-111.4690022653194,-150,-151.50466866780545,-120,-116.83593230070943,40,33.535082314394316
380,1,-1,1,115,122.71567880638233,-105,-108.41538539298459,-120,-122.30168620397708,-150,-146.83552400172132,-120,-123.1848479552617,40,38.82906345725465
444,1,-1,1,115,119.76310369500003,-105,-95.05284356352281,-120,-126.09520555018828,-150,-149.23912223751435,-120,-117.6296525578422,40,42.290043446673394
35,-1,-1,-1,75,76.65597544587348,-85,-84.63708670294525,30,23.908144711856288,60,47.871898013024094,30,33.62189714321623,-130,-129.51623263223127
343,1,-1,-1,-85,-76.10346085020086,75,83.09349685836064,60,55.01800350925581,30,31.563463778891684,-130,-129.3079161499358,30,27.335859079623663
493,1,-1,-1,-85,-90.99036270602355,75,82.52838734488546,60,64.81989020641704,30,27.27608927416759,-130,-127.17930304317994,30,40.20863286777612
289,1,-1,-1,-85,-91.96104634456188,75,82.32729617091363,60,49.8525823219241,30,26.35789853418246,-130,-132.36119473483447,30,26.354386043948747
312,1,-1,1,115,119.17110285522676,-105,-96.97851675814925,-120,-121.27499772751518,-150,-150.62342987384122,-120,-116.60676315984466,40,41.88443229081463
308,1,-1,1,115,116.57368491294936,-105,-94.09029403115599,-120,-114.18431470621229,-150,-160.4434879795073,-120,-112.63149360929336,40,24.655626641067094
470,1,-1,1,115,111.36947224354294,-105,-94.89502885745816,-120,-125.53492101758115,-150,-155.8443338240966,-120,-117.51733786888445,40,39.015330316089866
317,1,-1,-1,-85,-83.09561733891503,75,69.03729601705541,60,54.91388829280231,30,28.660168841672046,-130,-125.62125500118616,30,27.41372320455454
455,1,-1,-1,-85,-80.94407006249183,75,72.0819436887665,60,49.53161797704729,30,29.49593763318769,-130,-125.2538227238162,30,30.528059019623964
160,1,-1,1,115,118.5114808754152,-105,-104.51875361435339,-120,-116.75425710947027,-150,-155.4004382793137,-120,-129.71376574285895,40,42.55468934518065
136,1,-1,1,115,111.12495468686691,-105,-111.1934869459053,-120,-120.09340656816578,-150,-145.41512442455274,-120,-122.48843767319488,40,42.78114326168287
341,1,-1,-1,-85,-86.55178311952342,75,68.97545774192822,60,62.14041392681945,30,28.97400025770615,-130,-133.54665643050944,30,28.09563696756597
185,1,-1,-1,-85,-90.38702537904948,75,67.03316571286808,60,62.856378143185374,30,31.59777893107927,-130,-131.67158221173787,30,25.765380853659813
287,1,-1,-1,-85,-95.64490435002061,75,78.04721099800737,60,61.05573115463306,30,28.537581286211918,-130,-130.7853037401341,30,42.240053233862795
18,-1,-1,1,-105,-109.13348827542383,115,112.67122979004773,-150,-147.92558850182948,-120,-122.67451592517286,40,48.64001416235435,-120,-123.14288912362848
142,1,-1,1,115,118.61736368502108,-105,-110.96676683505497,-120,-115.67570804344949,-150,-145.7887055260522,-120,-111.49518444908132,40,37.108056348970926
25,-1,-1,-1,75,74.17335731397137,-85,-85.07542694288021,30,35.296294847745465,60,61.20328397658384,30,27.842036481457157,-130,-127.59692240969456
360,1,-1,1,115,108.82600070007956,-105,-108.42732216907909,-120,-108.58664858351604,-150,-144.117355653059,-120,-125.90077033730724,40,36.15895562404346
170,1,-1,1,115,118.6670865623317,-105,-96.52518783503848,-120,-123.96631948371954,-150,-154.22054964277888,-120,-131.59662345083436,40,48.68554408202608
161,1,-1,-1,-85,-89.14553211055447,75,76.58940672405899,60,58.34491864983296,30,25.892643348431648,-130,-142.459718631795,30,34.608054358825875
364,1,-1,1,115,106.6838488003942,-105,-111.52948307937346,-120,-119.77906061933963,-150,-160.93428133269023,-120,-114.43022906348831,40,38.039462870774884
405,1,-1,-1,-85,-82.96331129886806,75,75.51173859410463,60,62.37861563725731,30,32.22827841002467,-130,-129.87489358862632,30,32.05863906722513
417,1,-1,-1,-85,-78.33507112681433,75,79.28825136733101,60,50.93336317208403,30,30.775275927589963,-130,-131.6938825242362,30,37.66849145004552
498,1,-1,1,115,118.92980077421872,-105,-103.04673430800855,-120,-113.42591202711755,-150,-150.230098048149,-120,-115.97317401436881,40,38.3932502144241
432,1,-1,1,115,117.02363688141749,-105,-105.33128262199143,-120,-122.62670255626742,-150,-148.904531741977,-120,-119.51615349350914,40,38.18159221158036
342,1,-1,1,115,108.95293987989818,-105,-115.16212800241885,-120,-117.08484955671274,-150,-165.05466579095665,-120,-125.80504699531953,40,42.63935284389179
227,1,-1,-1,-85,-83.66667726512183,75,73.77382262241709,60,49.422330568329784,30,23.603713543037173,-130,-130.93391402629953,30,28.16355714422346
281,1,-1,-1,-85,-96.61410886569419,75,74.92339492591579,60,60.11160904488104,30,26.0099304696337,-130,-131.9827750371995,30,32.06291731242488
327,1,-1,-1,-85,-93.3279476248373,75,76.63107544180134,60,64.15613314769169,30,31.118850853006148,-130,-128.96877911221264,30,21.069124126473426
13,-1,-1,-1,75,72.97854379870556,-85,-78.21925482292824,30,32.985562704638895,60,64.63602881757684,30,29.892956124453104,-130,-128.62039562444997
93,-1,-1,-1,75,75.9144179388723,-85,-92.09197141647498,30,38.407722888825525,60,53.71102336521682,30,16.521586836740255,-130,-135.33637091092365
345,1,-1,-1,-85,-87.60930572065229,75,79.62550716166847,60,64.51527053140902,30,22.140540714420666,-130,-131.9931836892828,30,33.926381147028664
238,1,-1,1,115,115.29578182851331,-105,-100.0090780329821,-120,-128.6825289133378,-150,-150.61858063536036,-120,-130.66654409082915,40,39.0730215475655
141,1,-1,-1,-85,-86.5323306189545,75,78.58817749907614,60,61.030861411947406,30,28.5158943422129,-130,-130.3777257570804,30,37.64888306554713
355,1,-1,-1,-85,-83.88722557786325,75,67.3190138724089,60,58.08974897806381,30,25.006558381605537,-130,-130.32802583037815,30,38.2288592614011
303,1,-1,-1,-85,-82.63750464007762,75,75.76573146296094,60,51.989617385301536,30,32.95900709949047,-130,-131.4180253096171,30,32.227221429914756
247,1,-1,-1,-85,-90.50936682294689,75,76.44685849528801,60,53.90701505252484,30,31.232892465174743,-130,-125.36800561093193,30,35.02154520482711
155,1,-1,-1,-85,-88.24715031435225,75,74.58662499511799,60,62.954490240442205,30,36.40188782920908,-130,-128.3655867936916,30,21.248446726941395
319,1,-1,-1,-85,-85.67031347154821,75,76.36313724256965,60,54.211363539702724,30,33.793587926883085,-130,-128.8990231301575,30,24.57540993899695
277,1,-1,-1,-85,-82.22505128994983,75,75.43421930537377,60,58.52256579025914,30,30.895710504787328,-130,-138.1459507965144,30,33.16208284159814
329,1,-1,-1,-85,-84.59822214938875,75,79.069220089133,60,61.268577161234575,30,38.938664736421785,-130,-130.36847538742018,30,27.72739225494447
101,1,-1,-1,-85,-77.64368296810312,75,71.81909762131076,60,55.30867612343286,30,38.670310833058764,-130,-129.71972819309156,30,29.061097683019835
198,1,-1,1,115,112.72041429274319,-105,-102.18670358428577,-120,-107.60342296813062,-150,-145.2388174172354,-120,-127.94726868873548,40,37.32111633357506
91,-1,-1,-1,75,77.41012082132805,-85,-86.6953588841346,30,26.395213913728995,60,55.301010990047544,30,23.254194558237806,-130,-119.46791806472041
77,-1,-1,-1,75,69.15154872443135,-85,-79.54205934598889,30,37.383750883878655,60,52.38937888235505,30,39.57520530856537,-130,-127.93233566137792
433,1,-1,-1,-85,-86.08199165611455,75,82.66478442514375,60,62.30634021723116,30,28.715057979152878,-130,-132.28164165345783,30,23.667753272372664
222,1,-1,1,115,119.03787228863055,-105,-106.20288386152126,-120,-120.12057730299144,-150,-159.22525177004044,-120,-113.10555887138052,40,37.55614853664718
424,1,-1,1,115,110.08312166394856,-105,-98.52240520027136,-120,-122.61761022297092,-150,-152.47209668397178,-120,-122.70538645035829,40,42.941058469975964
416,1,-1,1,115,113.04292262101335,-105,-102.66421157397333,-120,-121.96154244916234,-150,-152.20275132247116,-120,-109.10287348022838,40,41.37170772378749
32,-1,-1,1,-105,-103.51767936150054,115,127.88789248635027,-150,-150.11430317925493,-120,-117.84213290599712,40,40.82688892782656,-120,-116.59265732628033
262,1,-1,1,115,115.81786562337076,-105,-101.51310621953475,-120,-118.003520631825,-150,-148.41287811723845,-120,-122.24888119868517,40,35.91727070905017
0,-1,-1,1,-105,-107.86009065917733,115,121.13873440340656,-150,-149.83783738917234,-120,-118.2012252878046,40,39.64813199491786,-120,-118.2890483263762
420,1,-1,1,115,112.70572963550931,-105,-103.16933506565981,-120,-119.92012250024223,-150,-154.10628402543847,-120,-119.15270618339926,40,32.127548558028444
30,-1,-1,1,-105,-98.9057259918489,115,122.11153863850522,-150,-151.62383396861534,-120,-119.57178062543782,40,43.6161495647556,-120,-125.65244791336019
347,1,-1,-1,-85,-92.1129846048681,75,79.71587556789294,60,63.774223573921006,30,33.874389518375445,-130,-136.10225361144876,30,29.946183789542037
110,1,-1,1,115,116.83346387593872,-105,-112.927566275253,-120,-128.5026436934061,-150,-147.662480586727,-120,-120.51277714979685,40,45.960104810492005
20,-1,-1,1,-105,-106.09360211164133,115,110.7772541628538,-150,-142.98549674862295,-120,-105.03927147242595,40,37.41980424328473,-120,-116.23924230443534
122,1,-1,1,115,111.88167814301896,-105,-109.2948617869108,-120,-129.51304721341046,-150,-155.55230203805698,-120,-125.86625004288366,40,46.617680488315045
448,1,-1,1,115,118.061077595872,-105,-98.04987036580006,-120,-118.27750188971021,-150,-150.91579245992733,-120,-112.85989784433607,40,46.07291372185455
276,1,-1,1,115,112.4441828880812,-105,-107.4875065943123,-120,-123.36313901485819,-150,-145.05418117183666,-120,-120.45532879035764,40,35.64874820419064
296,1,-1,1,115,112.69512414398201,-105,-107.85122945851018,-120,-126.16460044439188,-150,-145.30758311397582,-120,-112.04505524905773,40,37.517439636156986
206,1,-1,1,115,110.05036636278692,-105,-101.36389731870428,-120,-121.12540357517385,-150,-146.0949084289585,-120,-119.04329173853793,40,44.520105516666824
389,1,-1,-1,-85,-83.47445272794215,75,66.80106549586809,60,60.82773890479473,30,25.160151572773763,-130,-131.945983103923,30,24.509997845630945
293,1,-1,-1,-85,-88.33460794586402,75,73.65406696757583,60,63.69213393153458,30,31.738801264437207,-130,-130.23990391658165,30,28.02200745197861
259,1,-1,-1,-85,-83.76867222509063,75,70.82223831184021,60,65.1921809110853,30,32.2865743210686,-130,-124.9884139599991,30,31.545622406247865
243,1,-1,-1,-85,-87.28792223684569,75,78.85573497722332,60,69.38033798478646,30,30.29756292421177,-130,-127.76593162373511,30,30.99152985031199
92,-1,-1,1,-105,-105.60846982950974,115,112.3940008903374,-150,-146.93957414906774,-120,-118.84065008461265,40,38.79262944217087,-120,-121.7102475680532
486,1,-1,1,115,112.57405779125145,-105,-95.28297757060889,-120,-121.58090267182321,-150,-148.17041661655452,-120,-110.92088283436503,40,42.93148713452366
138,1,-1,1,115,103.43522188869522,-105,-105.13487103996715,-120,-125.33139627240983,-150,-148.4820152016949,-120,-119.19508065374202,40,42.34216677646737
415,1,-1,-1,-85,-82.62609149977094,75,75.68582067466521,60,57.73909231573645,30,31.524293767941657,-130,-117.88556603108316,30,27.420301105238078
356,1,-1,1,115,110.22828875897929,-105,-102.79028616775105,-120,-114.80320788525484,-150,-147.41133864755415,-120,-124.31095705141311,40,54.5336746834259
94,-1,-1,1,-105,-94.80261304820606,115,112.92600102607521,-150,-150.80623158204585,-120,-118.12853508762119,40,32.99208528109913,-120,-114.28456464588321
5,-1,-1,-1,75,77.88383344095178,-85,-91.66005039130985,30,29.20239688137186,60,63.91527285369063,30,34.16600067927916,-130,-134.64691214961871
268,1,-1,1,115,114.11241074128387,-105,-108.32658340977324,-120,-120.42970072708793,-150,-152.49799158823075,-120,-109.75047597703092,40,42.19094263491663
65,-1,-1,-1,75,69.17224166451606,-85,-84.3234950385715,30,30.319466011057266,60,58.839969215315996,30,28.903872234194015,-130,-135.84754296933292
288,1,-1,1,115,112.53445979803494,-105,-106.96044617121885,-120,-124.83143064383466,-150,-150.48795565389045,-120,-123.45963328235037,40,38.6365377338374
184,1,-1,1,115,105.09863994257844,-105,-104.23309285486287,-120,-125.44886986828863,-150,-147.3245774773337,-120,-110.07575864324738,40,43.820575446502694
284,1,-1,1,115,107.56192609352927,-105,-100.74404975393968,-120,-123.94939659005821,-150,-143.90793012574065,-120,-125.52924898370975,40,43.30002752517408
344,1,-1,1,115,118.64035401844092,-105,-110.12628842220258,-120,-123.45257277492279,-150,-155.39765872024745,-120,-110.86116097381054,40,42.00495787679326
290,1,-1,1,115,111.27772586189383,-105,-111.98461238019759,-120,-120.38250694483729,-150,-144.45482729500765,-120,-128.0543915672204,40,45.573617086671234
430,1,-1,1,115,118.25920084609687,-105,-101.47617968542049,-120,-125.13533928758095,-150,-154.9943756389442,-120,-116.05915919203768,40,45.952414575821976
4,-1,-1,1,-105,-97.51642270582118,115,115.1740228243818,-150,-144.5660204692114,-120,-126.5318791185881,40,40.908154858869494,-120,-116.03196084168003
165,1,-1,-1,-85,-87.61662484647866,75,77.42891224801282,60,55.704117150895385,30,23.524651279354167,-130,-133.0787944916906,30,27.233228904583807
240,1,-1,1,115,120.18677640034856,-105,-107.59843872702113,-120,-126.02070936340121,-150,-150.03059531015214,-120,-126.8904319192242,40,50.01033850874433
283,1,-1,-1,-85,-88.3163017153557,75,68.96257108242318,60,61.087475690129374,30,19.69751654643329,-130,-137.84597003239932,30,38.298883059090336
456,1,-1,1,115,121.56829404470602,-105,-111.04115791492073,-120,-115.59302435357488,-150,-153.2564788849535,-120,-134.42618276362725,40,42.033140507737656
425,1,-1,-1,-85,-81.636765263651,75,75.5407329804978,60,60.981224848001276,30,37.36115754747003,-130,-133.94074442233844,30,30.6910717083669
447,1,-1,-1,-85,-93.12561686873384,75,77.14025978535005,60,50.24124841879144,30,23.341599958714763,-130,-133.45943503940254,30,34.8619362286272
423,1,-1,-1,-85,-90.62246743584127,75,75.50524002251208,60,65.38807076448936,30,23.546203093379553,-130,-134.87368863213433,30,27.74164301296978
330,1,-1,1,115,119.52558660878147,-105,-102.41085737379986,-120,-120.85753798212993,-150,-154.2771901605049,-120,-124.60678948555056,40,36.447375843238056
229,1,-1,-1,-85,-80.61801213969267,75,73.94690038928822,60,60.925274899985915,30,33.103329064269005,-130,-133.9844468448368,30,30.421317678985254
393,1,-1,-1,-85,-89.40929726788033,75,71.51258458022589,60,64.45923122239711,30,33.16220722680177,-130,-130.91483849774735,30,30.261561818880153
75,-1,-1,-1,75,77.09626213549156,-85,-92.05439363935115,30,34.259565930912565,60,58.799376708523006,30,26.54018283002623,-130,-134.03709252799
120,1,-1,1,115,119.19929245098804,-105,-104.76991121941018,-120,-122.81026389610692,-150,-152.99613264392997,-120,-113.61039490397678,40,44.06257372278744
359,1,-1,-1,-85,-81.7483680589655,75,67.06920759420403,60,66.08652445705937,30,39.909022332419795,-130,-123.27557010523434,30,29.481656934016595
326,1,-1,1,115,116.36186674998386,-105,-99.7775529302803,-120,-121.96164112887801,-150,-159.7591103078717,-120,-122.26764769390562,40,43.37114317364749
492,1,-1,1,115,105.89443387890299,-105,-99.19023848574804,-120,-116.25882345805893,-150,-155.56387516016798,-120,-122.40395367801197,40,33.36671559369069
57,-1,-1,-1,75,79.35348173615742,-85,-82.46324170271413,30,33.82952462433049,60,60.05163525224028,30,37.02322477846235,-130,-128.31077872255892
357,1,-1,-1,-85,-79.57432449381892,75,77.00384817552674,60,64.1887397371677,30,28.064725816356226,-130,-126.46954497108479,30,31.288528760226054
350,1,-1,1,115,118.03129486652401,-105,-99.18165453697463,-120,-126.36437678834932,-150,-145.08233161603445,-120,-115.25928529853253,40,40.41342275811009
224,1,-1,1,115,111.02585027519345,-105,-106.69072003578218,-120,-124.89585752410325,-150,-148.5182120795881,-120,-109.74351652342473,40,47.290858440235205
427,1,-1,-1,-85,-87.4417360284748,75,81.08105816487999,60,59.33757423833338,30,33.45501990908084,-130,-137.75949082851028,30,32.73158447983491
211,1,-1,-1,-85,-81.49388667299753,75,66.38492510232055,60,58.49892241419413,30,40.196451347690385,-130,-129.26651990946067,30,32.365383618823095
382,1,-1,1,115,104.18389765003889,-105,-103.84527859612773,-120,-113.65440701524994,-150,-152.82530340338204,-120,-129.4837616990115,40,38.579985903409295
370,1,-1,1,115,115.0170406945315,-105,-99.905463078116,-120,-109.24733508335886,-150,-146.80793649483326,-120,-111.80498261232736,40,43.24306800666872
396,1,-1,1,115,116.74330881588841,-105,-97.18602125724425,-120,-120.88386533056223,-150,-137.79747124163396,-120,-120.94459370539451,40,45.57225745927221
210,1,-1,1,115,117.39642038812762,-105,-101.95607527455681,-120,-111.52258335368764,-150,-155.53539664113006,-120,-121.30875213704975,40,37.7333668853708
402,1,-1,1,115,116.96848123699073,-105,-116.35690875654869,-120,-121.82522056185356,-150,-149.17971527479514,-120,-112.38547968122384,40,46.47818905594816
333,1,-1,-1,-85,-88.31018276895863,75,72.63532640111237,60,57.43015132594648,30,31.866276482668578,-130,-126.43113399478757,30,31.6347143078293
143,1,-1,-1,-85,-95.18202932286965,75,81.85806397361821,60,63.39205197958308,30,31.19305994953635,-130,-134.38427179997106,30,25.988707326386482
151,1,-1,-1,-85,-82.58672324011096,75,74.71708660298701,60,58.25768116179684,30,25.201279242659645,-130,-133.70375517558392,30,29.082935531496872
325,1,-1,-1,-85,-77.46371462558757,75,77.60370319437232,60,63.35057013766015,30,28.592273722480535,-130,-134.7243599749433,30,37.490864175395814
404,1,-1,1,115,111.01688874473126,-105,-112.33421522702226,-120,-116.05560849297197,-150,-143.42868218108137,-120,-107.73544609725292,40,40.48027579915772
119,1,-1,-1,-85,-83.1997819180891,75,75.72841467073637,60,46.979104007060535,30,27.289223295206536,-130,-135.76022485599984,30,32.91726372391802
115,1,-1,-1,-85,-88.33076036566555,75,75.97812834268923,60,63.20333807282079,30,25.981063104021,-130,-128.1614774186367,30,25.47994640955882
